Kids_First_Biospecimen_ID,HAVCR2,LAG3,PDCD1,CD274,CTLA4,TIGIT,IDO1,SIGLEC15,ecotype
BS_9TXEDSWB,3.608809242675524,0.9781956296816515,0.632268215499513,1.1890338243900171,0.02856915219677092,0.0,0.08406426478847455,0.02856915219677092,Intermediate
BS_9XVACXP0,1.9745293124838819,0.4005379295837288,0.056583528366367514,0.13750352374993502,0.02856915219677092,0.014355292977070054,0.12432813500220177,0.014355292977070054,Immune-desert
BS_9Y1K14Q5,1.560714954474479,1.0285691521967708,0.09761079662642233,2.063502942306158,0.0,0.17632277264046287,0.5558161550616397,0.0,Intermediate
BS_9ZJT0CP0,3.258518924711301,0.43295940727610627,0.12432813500220177,1.835924074254375,0.15055967657538138,0.2016338611696504,0.632268215499513,0.02856915219677092,Intermediate
BS_A4PF49V0,2.594548549550354,0.8953026213333066,0.632268215499513,0.7824085649273732,0.04264433740849372,0.0,0.3103401206121505,0.0,Intermediate
BS_A6NXR7RC,3.980025300238734,0.35614381022527536,0.056583528366367514,1.6553518286125541,0.15055967657538138,0.15055967657538138,0.25096157353321874,0.070389327891398,Intermediate
BS_A7Q8G0Y1,3.64961545906341,0.5058909297299573,0.32192809488736235,0.4222330006830478,0.41142624572646497,0.18903382439001715,0.11103131238874395,0.0,Intermediate
BS_A8XW5S0W,4.693208148910016,1.3103401206121505,0.22650852980867975,1.1763227726404628,0.7398481026993274,0.18903382439001715,0.3895668117627256,0.08406426478847455,Inflamed
BS_AWH9757B,2.1984941536390834,0.2016338611696504,0.04264433740849372,0.36737106564852945,0.11103131238874395,0.04264433740849372,0.09761079662642233,0.08406426478847455,Immune-desert
BS_AYSXRQWY,3.6205864104518777,0.9855004303048849,0.5058909297299573,0.5849625007211562,0.3103401206121505,0.45417589318580215,0.08406426478847455,0.0,Intermediate
BS_AZQM1JJH,5.638363505897862,1.144046369616707,0.22650852980867975,2.140778655782796,0.7990873060740036,0.7484612330040358,0.5360529002402097,0.070389327891398,Inflamed
BS_B1C6GZ84,3.0959244199985356,0.41142624572646497,0.056583528366367514,0.49569516262406876,0.070389327891398,0.0,0.04264433740849372,0.02856915219677092,Immune-desert
BS_B3MQFFYP,5.805808348701467,0.23878685958711648,0.15055967657538138,0.9927684307689242,0.014355292977070054,0.13750352374993502,0.4005379295837288,0.070389327891398,Inflamed
BS_B4R7X1KE,2.327687364176047,2.5058909297299574,0.13750352374993502,0.7398481026993274,0.15055967657538138,0.6690267655096306,0.32192809488736235,0.070389327891398,Immune-desert
