Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
BS_D3YBV7KB	0.0428825841021845	0.143209186092622	0.0464615908899701	0.299454497295761	0	0.874156804256845	0	0.269775261144085	0.0812078988926924	0	0	0.614398918831443	0.59522087651424	0	0	1.9542465899511	0	0	0	1.88591281512931	0.0842201433397456	0.111981432408376	0.03	0.176441104367342	1.03474596853692	7.00312859884837
BS_DEHJF4C7	0.00248113457139368	0.0844769188097261	0	0.716170891788864	0	0.396476961926735	0	0.121123787345948	0.04098467757351	0	0.104253773258815	0	0.18811401444792	0	0.0210478025843428	1.82547841794405	0	0.0203805430534204	0.203716355899314	0	0	0.0435096920051742	0.15	0.0916100010737466	1.05711606166641	3.76821497120921
BS_DMJHAG9X	0.0415012138234384	0.018573678671951	0	0.875194765634858	0	2.33702183055177	0	0.0860836174862627	0	0	0.594285222403424	0	0.466817447712916	0	0.231867587145257	5.95854395451664	0.0199444958778053	0	0.104465610359939	0	0	0	0.02	0.200299825004941	1.01746889034612	10.7342994241843
BS_DMZP9G1H	0	0.10482536844451	0	0.0100725611737045	0	0.149124372527482	0	0.188178600947508	0	0	0	0.126886998910846	0.380857633911913	0	0	0.650192073669107	0	0.0070569831450936	0	0.50067252581412	0.00455130755936381	0	0.51	0.010507115704784	1.10267493388918	2.12241842610365
BS_DPF1CX0G	0	0.0594247486738914	0	0.102044373382508	0	1.10244796873815	0	0.216084357183736	0.0127863778064188	0	0.137315267805601	0.310977914434004	0.690271947526596	0	0	1.05274501797127	0	0.029131682561739	0	0	0	0.158440209559087	0.49	0.0124925684852746	1.09050356261012	3.87166986564299
BS_DSS3S5XD	0	0.13607297527699	0.00341211201443266	0.387373656650945	0	0.650815637714932	0	0.0940605052552688	0	0	0	0.388713797053304	0.211106354001233	0	0.0193203960091366	1.25215460955107	0	0	0	0.454438001116609	0.0157158664955574	0.0640329794555354	0.19	0.0742161742712282	1.06674535993857	3.67721689059501
BS_DV86M0Y7	0	0.109917637717625	0.0149877501536964	0.193263464600932	0	0.112990188618494	0	0.172584330404679	0	0	0	0.150312544629214	0.420456075459377	0	0	1.95215248434332	0	0	0	0.20227986188456	0	0	0.19	0.0738999273460606	1.08301707302417	3.3289443378119
BS_E2DEWCSK	0.0564496504193385	0.0887755288218708	0	0.560985219832626	0	1.24861856319502	0	0	0	0	0.446119138791204	0.180716347040531	1.17912237330174	0	0	6.95349766484752	0	0.0882444469484649	0	0.324476306802788	0	0.267447735046893	0.13	0.100293081089946	1.07350297547526	11.394452975048
BS_E3EJHXQV	0.015450146406432	0.0745120217740278	0.00186206765744763	0.931432364544306	0	0.888844212809963	0	0.118410675705888	0.111482668168491	0	0	0.0580984936390616	0.52819784652128	0	0.104049035672968	1.6356589287945	0.00209487620331898	0	0.280286379951975	0	0	0.0730175950102211	0.13	0.101399308739037	1.04746383631945	4.82339731285988
BS_E4GC9EXR	0.0962363852573021	0	0.140852519785322	0.259973210356203	0	0.20506821233264	0	0.143073490077192	0.036950811080309	0	0	0.126081125533904	0.481331731329111	0	0.0629707926486317	2.10691655579731	0	0	0	0.557968559132129	0	0.0468568369962432	0.0600000000000001	0.142724533887087	1.04132671218812	4.2642802303263
BS_E94QRJDW	0.020399092074931	0	0	0.387987031781024	0	0.335553943410676	0	0.0544193097372497	0	0	0	0.243659852853784	1.31441536830731	0	0.00302747814639626	2.95604281636734	0	0.0021264991522337	0	0.205840745097856	0.0130921624953909	0	0.18	0.0765385417568444	1.08489149840028	5.53656429942418
BS_EBMCTR80	0	0.0341283197043507	0.00349030766289059	0	0	0.31383821247338	0	0.0617385412575592	0	0	0	0.205450577744881	0.399824770256046	0	0	1.72130055263087	0	0.00332986978498083	0	0.603757560098613	0.0765241335797466	0.0978647555744347	0.12	0.111985495459003	1.06641716744149	3.52124760076775
BS_EFEZB0ZH	0.0375602705844957	0.159852129806633	0.184945128547491	1.23568427647286	0	0.524330593998241	0	0.532539985439252	0.0508601329869381	0	0	0.637397779095762	0.903526874395676	0	0.121363313290582	2.09899793781348	0	0	0	0.859645306659307	0.0281447413718034	0.164614101514447	0.44	0.0278288232718388	1.0780865440342	7.53946257197697
BS_EHVYJAVA	0.0225528020988727	0	0	0.0545124219531103	0	0.265135346335033	0	0.0157605815260212	0	0	0.0959576157987	0.0873878275755405	0.235679837924401	0	0	1.87359684818419	0	0.0396595119501104	0	0.0957704275079815	0	0.115733420220893	0.07	0.132957180965129	1.06481666237247	2.90174664107486
BS_EMAJ7P3P	0.048808199368995	0.125901310513776	0	0.0400566619529581	0	1.02572685141244	0	0.114696980115268	0	0	0.331111001340893	0	1.79714341287217	0	0.00400613369741371	6.26678703475444	0	0.0698817419812984	0.906656232624345	0	0	0.374425974874638	0.03	0.168410013605052	1.03801734830462	11.1052015355086
BS_ET8CJXSF	0.00455795747331502	0	0	0.389488029311099	0	0.319090241899184	0	0.0553157208171235	0.00142573902370941	0	0	0.00296224146015358	0.0732202310609029	0	0	1.26294407929058	0	0.0213436907264309	0.187794170862833	0	0	0.0680959019134445	0.19	0.0709949500655719	1.07038288986196	2.38623800383877
BS_EXGBH3TD	0.0232532595574966	0.00206723654819969	0	0.187832163325917	0	0.62845749516398	0	0.100856798586188	0.0859664847733987	0	0.323807595412667	0.0203987645246181	0.44642552663157	0	0	1.13089135755935	0	0	0.17409823702562	0	0	0.0718184014284253	0.07	0.137368456003208	1.03166785972223	3.19587332053743
BS_EYSS0ZDS	0.00940464107099013	0.0451501857047169	0	0.148340024335817	0	1.48755240328482	0	0.196216439620423	0.17936394151509	0	0.0445117694470028	0.436063340532518	0.320893903300979	0	0.0209766565767988	1.16314395747056	0	0	0.442804247817454	0	0	0.0814134221443244	0.38	0.0380515677143132	1.07742564567664	4.5758349328215
BS_F1K9QTBS	0.143798113058004	0.230159348742044	0	0	0	3.03607160136091	0	0.166600028090776	0	0	0.0582663735202898	0.925049639496025	0.352907060588261	0	0.113337953872175	7.30736505777098	0	0	0	3.43412685078845	0.0698643957790675	0.173701177700763	0.19	0.0694074135124534	1.0831887730754	16.0112476007678
BS_F77MGAQT	0.606405345816789	0	0.15906258394265	1.09698884033527	0	0.816233462924084	0	0.525801029273003	0	0	0	0.650097337876945	3.88104669787687	0	0	10.1785030723999	0	0	0	0.621562554198025	1.3180071749153	2.916387869731	0.01	0.26029035104474	0.992959641032013	22.7700959692898
BS_F8N6CFQE	0.1226994176517	0	0.128220228597698	0.185222654157193	0	0.462511937024319	0	0.0284254979515788	0	0	0.141518421988855	0.132941009020901	0.377973467762969	0	0.000646784524739671	2.42585771807454	0	0	0	0.31162884094438	0	0.144964386984434	0.14	0.0942154967187696	1.06457820653481	4.4626103646833
BS_FAQQ0GCQ	0.0893122190591242	0	0	0.602892182460434	0	0.582616944482554	0	0.00792248569364996	0.0277176788191164	0	0.100699672372446	0	0.827193528635824	0	0.0594174961588367	3.02138176927251	0	0	0.0666528767515458	0	0	0.0146921866010615	0.15	0.0910069584215457	1.07108954493302	5.4004990403071
BS_FJWZ3M7V	0.0564846858772008	0.0448038280982474	0	0.31357016875597	0	0.975469501884125	0	0.114743057641158	0	0	0	0.581285333148413	0.557538129255543	0	0.00207524319610265	1.15223545162144	0.0125862573553256	0	0	0.611043274542158	0.0330728002993488	0.0661479305130704	0.48	0.0148811368368968	1.09452852311505	4.5210556621881
BS_FJZPQZ2C	0.640492123915709	0	0.54990661647646	0.405170222273679	0	0.387165112794719	0	0.132134586431026	0.127057373981214	0	0	0.132397640121375	0.726022016652396	0	0.0658634683098462	3.5326540337561	0	0	0.282251607235661	0	0	0.0106126452687094	0.03	0.177910880389402	1.02155652122319	6.99172744721689
BS_FR42HY0Z	0	0.202840788615175	0.0208642670118207	0	0	0.770132182279956	0	0.0602198710546693	0	0	0	0.285358035963084	1.60848557525666	0	0	3.19886665753899	0	0.0511889539017626	0	1.86028858509939	0.0849673788623298	0.0694364568154014	0.01	0.320963445250309	0.963337997701235	8.21264875239923
BS_FX4WKR2R	0	0.0564873353553869	0	0.0579885632119221	0.0294585964231723	0.115747894145609	0	0.200404009098984	0	0	0	0.159402484338127	0.495753826513265	0	0.069392097721164	1.44795596701991	0	0	0	0.889934634695359	0.0397202728590538	0	0.14	0.0979925724886655	1.07609161415375	3.56224568138196
BS_FZ62GZGV	0.788423929225152	0	1.00452197015646	2.06870480734256	0.637499224772396	0.376196834023868	0	0.627171881849518	0	0	0.20320922135272	0.847524461641709	8.90540272685127	0	0	4.94116901212461	0	0	0	1.0070174171994	2.04679605142037	0.106458431329797	0.02	0.199607745158117	1.0109038681018	23.5600959692898
BS_G1DAGKSY	0	0.0693062524097109	0	0	0	1.19539106663445	0	0.000380364426804336	0	0	0.0872181334568523	0.399303405697388	1.37720682385326	0	0	3.0772045347837	0	0	0	1.72473774798128	0.0570853182246217	0.0556596346816418	0.09	0.128650191331946	1.05450447292411	8.04349328214971
BS_G5QBBHDV	0.0147491183781862	0.357107427284087	0	0.770798210389446	0	0.983370109442065	0	0.522395919183635	0.309830478661445	0	0.838902795729188	0.0790305042172952	0.612584481608084	0	0.0319402539558333	3.26678217622299	0	0	0.448620071795463	0	0	0.144137973285831	0.19	0.069099668132753	1.05854690131874	8.38024952015355
BS_G7AGNB5G	0.0432143165264194	0.017451095457366	0	0.0142123774713179	0	0.604443270559842	0	0	0	0	0.4579273051827	0	0.100595969349719	0.459049934670536	0	0.13308034420211	0	0	0.832658959234307	0	0.00764733571711861	0.45188799757866	0.96	-0.0374563286654778	1.11178913685848	3.1221689059501
BS_G9XE3N9T	0.00430698928801551	0.108082699872096	0	0.252451149355106	0	0.677953344899998	0	0.0517898970280736	0.0299805640403456	0	0	0.115855401733782	0.143588142533313	0	0	0.735577661275761	0	0.002119705881453	0.680303290768721	0	0	0.0385669690622989	0.41	0.0351262343850887	1.06975000300561	2.84057581573896
BS_GCA4GET3	0.0121086233042383	0.0182171844186389	0	0.173420348665767	0	0.248992676784823	0	0.0431089012260356	0	0	0	0.177280928731184	0.305758357986368	0	0	1.68541779620047	0	0	0	0.152886727712788	0	0.266263349403464	0.11	0.118633261620948	1.06226929771807	3.08345489443378
BS_GHNJ4CYC	0.0078986377608952	0.0202825257699453	0	0.0392060818140883	0	0.970075476594267	0	0.0595433288920741	0	0	0.132973092135185	0.31401690925311	0.427592852201193	0	0	1.39652952577447	0	0	0	0.240913197336177	0.00894134911386365	0.046134508959333	0.13	0.108455617628487	1.05075366786476	3.66410748560461
BS_GPEGRCCT	0.0108560833528092	0.00193965031518446	0	0.864609598285545	0	0.224002362876821	0	0.0369740499285707	0.00726555968192911	0	0	0.0785219823858525	0.412406998096057	0	0.0274656736752912	2.71908009660962	0	0	0.545601765341559	0	0	0.157091918414287	0.16	0.0881687954751245	1.06390478453164	5.08581573896353
BS_GTZCFGRZ	0.0698469855376188	0	0	0.821895373336277	0	0.118354818935743	0	0.352122108461158	0.162622881870909	0	0.187098928864851	0.412639473373117	0.317875626773	0	0.0187268576988574	1.95033068980953	0.00428201135668578	0	1.07356583946992	0	0	0.255686389157248	0.46	0.0180512800606531	1.07776082883464	5.74504798464491
BS_GYA4V1RD	0	0.103429594128543	0	0.0906520549883449	0	0.228115306670411	0	0.00186657123105516	0	0	0.208546775853706	0	0.443480523554853	0	0.00583912051091181	1.41239196269818	0	0	0.0920992288244131	0	0	0.0317362511748969	0.14	0.092495938250329	1.06755534920387	2.61815738963532
BS_GYXSDZ56	0.0836077793748036	0	0.00375654870252598	0.307327922629678	0	0.398723715115192	0	0.0676177507232693	0	0	0	0.367650174546851	0.736694236549189	0	0.0473377320399897	3.98314583112221	0	0	0	0.842568688617596	0	0.0227596397725571	0.26	0.0539891537256925	1.09846768282197	6.86119001919386
BS_H08FEN68	0.0217639331277206	0	0.585491718314102	0.237110898621662	0	2.95208635616069	0	1.38129829862974	0	0	0.469517060455858	0.440211027543848	3.52858844898716	0	0	7.12177061562261	0	0	0.253209086823981	0	0.829355626729909	0	0.19	0.0729841287997436	1.0599532168163	17.8204030710173
BS_H0WF1WHE	0.869653224801263	0	0.0717129478935884	0.0852567535055291	0.0558651305471363	2.30598429170378	0	0.0271458683365732	0	0	0.508923747644774	0.0713969003875077	4.47851800509398	0	0.034316979881705	2.73194676846403	0	0	0.529010667728625	0	0	0	0.0600000000000001	0.149767191084806	1.0314453836479	11.7697312859885
BS_H3FE3TH9	0.000962212514128312	0.0148370847514888	0	0.172535241871962	0	1.15274138335635	0	0.123408633019272	0.0449808799914307	0	0.355026760110496	0.116009130991894	0.21950168334792	0	0	1.33607739143383	0	0.00280469443498556	0	0.0584647751297416	0	0.138792163595452	0.34	0.0458561370752923	1.08006156192741	3.73614203454894
BS_H8A9PSYA	0	0.0273796381114259	0	0.177910564636725	0	1.13175741447608	0	0.189096999709215	0.00298903275101318	0	0.188031234315444	0.0354294400912494	0.352392631700708	0	0	0.732151956898289	0	0.0135976679908152	0.0368618518965016	0	0.000267252639627045	0.0211170403107356	0.34	0.0452038521072474	1.08397855716814	2.90898272552783
BS_H9EX5WX3	0.00798792902459861	0.0388402358401758	0.0123999429157176	0.412916340660873	0	1.32735701472818	0	0.0610207453755842	0.0291263380563978	0	0.25578032498314	0.027906787058515	0.238839056521759	0	0	4.515507782963	0	0.0436371911843978	0.333578047863697	0	0	0.0662155065859655	0.02	0.20964239738441	1.01632794184854	7.371113243762
BS_HC5M8JTC	0.069745742147554	0.0222280560015493	0.0560205184676211	0.416994810400163	0	0.425543052375935	0	0.154845236320393	0.016231223523322	0	0	0.187922537039217	0.655206379744694	0	0.0571229484440092	2.59556489765206	0	0	0	0.140847150666594	0	0	0.11	0.119814319741034	1.05381679955416	4.79827255278311
BS_HM0R6SXQ	0.173138537854674	0.600609877909212	0.5570101239821	2.38297976117299	0	3.08259276840102	0	0	0.00368957696866026	0	0.414161910139665	0	2.66383296700593	0	0.286310800934457	10.8707627628182	0.0467934527798364	0.0349998790652714	1.6531016575953	0	0	0.383681950244102	0.2	0.066833914709907	1.06229130130727	23.1536660268714
BS_HNMQ7488	0.0558579243691179	0.0644877819275723	0	0.532894660038458	0	0.590741068068819	0.0321290074561716	0	0	0	0.245275687538672	0	1.16507217820694	0	0.0437168647429545	5.18086261780519	0	0.0122933439107408	0.812963715506105	0	0	0.0735707934234934	0.01	0.349010050828524	0.947631641806576	8.80986564299424
BS_HQ5BJ6MW	0.0407443033526225	0	0.0443346078581242	0.340262992267326	0	0.775076406035162	0	0.0983777077152298	0	0	0.00268974703500364	0.327249782636975	1.38030648136817	0	0	2.79294527514828	0	0.025402919382306	0	0.945011338473287	0.0224506881056714	0.0375853705834527	0.2	0.0651803870984351	1.07483065414286	6.83243761996161
BS_HQDXQ5Y4	0	0.210763707238257	0	0.184767806576237	0	0.636906910270891	0	0.0116547252285759	0	0	0	0.339606507590804	1.56560099832173	0	0.000441566656885069	2.9537392225383	0	0	0	1.16106572971812	0.0352564496700787	0.0287760307006855	0.01	0.268494194423117	0.986538214918173	7.12857965451056
BS_HSHN8PBB	0.0140693884226742	0.0286048264394566	0	0.447486977119834	0	0.323472608654213	0	0.0651747157960732	0.017897116848128	0	0.191670703398318	0.0117013679087431	0.155754672064047	0	0	1.80355326819199	0	0.0247751293485948	0.284028852487574	0	0	0.0443823502877196	0.07	0.138819431858637	1.03871671842635	3.41257197696737
BS_HSTNFPKW	0	0.252030228095407	0	0.410492403449374	0	1.39674179307126	0	0.0787278280807156	0	0	0	0.948341163711582	1.91687928504078	0	0.0336841535257945	4.69753920670441	0	0	0	2.31427269341518	0.194905294472389	0.0957525531202496	0.01	0.30480933624723	0.967333419857516	12.3393666026871
BS_HV8PFRBR	0.00238022252908969	0.0152695216141187	0	0.170452496876793	0	0.471182932281853	0	0.0439187561578088	0	0	0.051514862257059	0.037328410592695	0.331371978216119	0	0	1.70050824271813	0	0.018855675133683	0.0776409933114598	0	0	0.0297678468908495	0.08	0.130598053891129	1.05282149611472	2.95019193857965
BS_J5H5VXWY	1.25093391410813	0	0.1594905494569	1.90895302115093	0	2.06426260693305	0	1.26345554987974	0	0	0	2.60419097110982	5.17641326036497	0	0.951594182413624	12.0275747295556	0	0	0	1.06518078125096	0	0.198622218805098	0.19	0.0715986611696184	1.06593279713257	28.6706717850288
BS_J9M83K8T	0.101356450597973	0	0	0.604844414558895	0	0.654298588657916	0	0.0382304377399254	0.0276606932680396	0.0117983586561985	0	0.612382632998446	2.02468845811059	0	0.10058640980595	7.20378717210189	0	0	0.095914864143101	0	0	0.0265820375952407	0.01	0.339524070016191	0.959086378507377	11.5021305182342
BS_JFVB9KXB	0.152697942212678	0	0.0324038291391443	0.58452191671593	0	0.340792102572452	0	0.0950151815567517	0.171038210970776	0	0	0.20985004241917	0.0693452923337515	0	0.0124277692220925	1.05679090804693	0	0.180682054119256	0.543436670076869	0	0	0	0.97	-0.0451168273030495	1.09630062287156	3.4490019193858
BS_JGKZ54SA	0.0204131794750701	0.174853578220209	0	0.531141460184881	0	1.04808273263997	0	0.0288453763172165	0.0197683905451574	0	0.676954070471892	0	2.08269906890759	0	0.0486705743534173	5.00089476247621	0	0.00814004808844198	0.332152464314832	0	0	0.302240340070384	0.02	0.202050891247758	1.01512539073684	10.2748560460653
BS_JH29M4KG	0.0532414778204883	0.0656275557139922	0.0417266667706741	0.693229945256955	0	0.731165562110879	0	0.0745516795456158	0.0356977032863223	0	0.212924718823028	0.0920389807532881	0.555427750581668	0	0.0275324435933696	2.90192656051719	0	0.0254042024801616	0.36408273390599	0	0	0.0754028249824116	0.29	0.0510504968026232	1.07228843449532	5.94998080614203
BS_JKXA3FQC	0	0.0225181715605822	0	0.136662347506919	0	0.928075275476198	0	0.139057179092017	0.0160988813239139	0	0.118382351005364	0.171727223658996	0.32264233559122	0	0	0.836601574062001	0	0.0143385975273607	0.141157792292642	0	0	0.0733140866417498	0.2	0.0683940256708495	1.0641235249276	2.92057581573896
BS_JMHG7GCN	0	0.026381211186766	0	0.122307419839025	0	0.296886739147125	0	0.0057490379098532	0	0	0	0.0913777780195411	1.20807238911338	0	0	2.34927783387136	0	0	0	0.526167498434307	0.0157186721331479	0	0.14	0.0989740312848961	1.07891042248284	4.64193857965451
BS_JVA2NQFF	0	0.0199706509412899	0	0.144067723292748	0	0.819387839863647	0	0.0519248019808917	0	0	0	0.310382974469381	0.188896053861558	0	0	0.995841713676968	0	0.0207677331716771	0	0.176522494065094	0	0.0147524100702188	0.3	0.0506147932841526	1.07954494059492	2.74251439539347
BS_JWSR581E	0.0138572853474144	0.00140636198821444	0	0.137159882320404	0	0.440716124260987	0	0.0508504245731665	0	0	0.120920618635708	0.172156182143152	0.179838970796225	0	0	1.72122132825943	0	0	0	0.0686526915932806	0	0.0644677308497764	0.02	0.226624266910224	1.0088230187496	2.97124760076775
BS_K57A4A9D	0	0.287507312029659	0	0.0514957130167206	0	0.417076745082822	0	0	0	0	0	0.197725082416634	0.675453005472322	0	0.0394273670023824	0.800736078535511	0	0	0	0.161395578014803	0	0.141716707680586	0.04	0.158253229536098	1.02500831330391	2.77253358925144
BS_K5802F84	0	0.0926589098167447	0	0.0842479873505187	0	0.301987839781596	0	0.0615043901386651	0	0	0.116076230147735	0.0293121322334134	0.133678392937483	0	0	0.500336752331147	0	0.00102892624568248	0.105418341885056	0	0	0.145803839934263	0.77	-0.0197341251450163	1.08929328021766	1.5720537428023
BS_K7MVS0Z7	0	0.0638579053719291	0	0.111623715385797	0	0.853022689825317	0	0.0954592674669291	0.0452778734960173	0	0.311363488696476	0.0325862702410565	0.158109002305568	0	0	1.15326257661648	0	0.0222561097794334	0.157442504012473	0	0	0.105757790660494	0.37	0.0389717225291788	1.0730588135435	3.11001919385797
BS_K838XW6V	0.125007985457185	0	0	0.363992150501373	0	0.4274027281217	0	0	0	0	0	0.249098855956795	1.31801641378442	0	0	3.5580857970902	0	0.0131163137338971	0	0.767873339954944	0	0.169306607338072	0.02	0.204927268967574	1.02118969400149	6.99190019193858
BS_M4NVX721	0.112429686603605	0.0818552493103042	0.00196538917524361	0.777919820922938	0	0.905331362991249	0	0.309225712819668	0.0354166493190365	0	0.0676859339033283	0	0.236647514372933	0	0.0226836638302506	1.69564580733239	0	0.00322046995496356	0.215439717617045	0	0	0.0587364767414798	0.36	0.0414332755449534	1.07539919646357	4.52420345489443
BS_M4TTKPNR	0.263092311526817	0	0.237898664929236	0.244018999246459	0	0.533934210769691	0	0.199274796877818	0	0	0	0.214660093369343	0.708829519586401	0	0.0275456477787102	3.23690368050174	0	0	0	1.15169601368932	0	0.0708408793828137	0.14	0.0997481901333993	1.06141819592802	6.88869481765835
BS_M8M56Z4Y	0.00359969780976743	0.0137207045848026	0.396403978295825	0.212697654214953	0	0.109765339461053	0	0.135441184500819	0	0	0	0.12894293271986	0.568003883249631	0	0.00598992821796182	1.88767671244564	0	0	0	0.233823243616766	0	0	0.19	0.074336615430173	1.07372167981141	3.69606525911708
BS_M8WP5T16	0.012368952300373	0.026577297381171	0	0.0921881315774909	0	0.419770965644985	0	0.0357554992361902	0.0314220797856516	0	0.242567500361027	0.0269162215554991	0.699716614896812	0.154640244918825	0	1.5991734757242	0	0	0.234758923524557	0	0	0.0753149184291141	0.03	0.167338777393928	1.02677740557666	3.65117082533589
BS_MBSTWZA6	0.0425872997681671	0	0	0.298573264097714	0	1.00704948537551	0	0.165390140878134	0.0146057348153557	0	0.0769188954518542	0.238423617315066	0.433302013838802	0	0.00654025597639774	1.17685659414082	0	0	0.0625526231105138	0	0	0.0771808813737037	0.16	0.0878635015545831	1.05911356005623	3.59998080614203
BS_MF9X3PKH	0	0.0206305457619838	0.0106351688082612	0.160998530395146	0	0.215426281076874	0	0.0190462672466482	0	0	0	0.172147073995703	0.663958630363099	0	0	2.00160233573891	0	0.00382456518582683	0	0.570563568778503	0.0324530211327325	0	0.01	0.25897847913866	0.996854999635918	3.87128598848368
BS_MH8RAG4A	0.821348366961647	0	0.122456081401676	0	0	0.544148942808795	0.487730407197753	1.04679006765184	0	0.365551331311266	0.0559872269185265	0.0826016351848154	0.0576670982173675	12.8617705750269	0.607769529946756	9.01668120211577	0	0	2.13226145080395	0	0	0	0	0.682310803995299	0.73753850669022	28.202763915547
BS_MX92FD6D	0.0210564979905987	0	0	0.949300826190716	0	1.25669684088791	0	0	0	0	0	0	1.23841477607123	0	0.103260544923796	4.79228554032759	0	0	0.713821825815451	0	0	0	0.04	0.157425950848256	1.03437119234553	9.07483685220729
BS_MY9D8XZ1	0	0.0371041701550328	0.00181873684399473	0.123499201703839	0	0.297046478786546	0	0.0113363852955592	0	0	0.0969267848405102	0	0.360586455167757	0	0	1.45923953966606	0	0.00870393534753885	0.0572421427780971	0	0	0.0549798546357931	0.07	0.131574245392159	1.0555667737776	2.50848368522073
BS_N1E0H8YQ	0	0.0633162080613643	0.0108420030982077	0.16446742796178	0	0.406248208325792	0	0.067008878896485	0	0	0.132856752094819	0.0686795343377377	0.499131677353588	0	0	1.97789852136222	0	0	0	0.153994560963273	0	0.0775331949151749	0.18	0.0765698120043617	1.07589993324241	3.62197696737044
BS_N210XMKR	0.000924184552839016	0.0206333382503069	0	0.307807921158072	0	1.22353431491347	0	0.0894637368751598	0.00504196098103164	0	0.0432753547308635	0.364107977622512	0.440716762962568	0	0.00744281916206168	1.18006556450652	2.12705663489248e-05	0	0	0.0466914591169188	0.0455132578258929	0	0.35	0.0442859356946005	1.08334633718513	3.77523992322457
BS_N6NE6B3W	0	0.164243308766093	0	0.110926483196356	0	0.091827931681153	0	0.337255981961879	0	0	0	0.180253563840168	0.540453192118369	0	0	0.436453825765036	0	0.00630274380841074	0	0.371566537962549	0	0.0303709414566072	0.98	-0.0472886625462394	1.11195765762575	2.26965451055662
BS_N87X1T8T	0.236106031983587	0.465110606446537	0	0.954565620702432	0	3.57157085833072	0	0.117880489339527	0	0	0	2.65173036060828	1.66031158902861	0	0.1058525696694	9.26624682985043	0.112345913978752	0	0	4.21377234964937	0.22136932148037	0.500411931100884	0.42	0.0347568602020369	1.09189092777768	24.0772744721689
BS_NB5XWMJT	0.100281490609295	0.0752572131446677	0.0244672456235477	0.210849288657175	0	0.196596127455976	0	0.0754613976840405	0	0	0	0.151126827599014	0.454871562739958	0	0.00771953172839003	2.20171165542552	0	0	0	0.568747765669857	0.0139463619926885	0	0.0600000000000001	0.151474111263594	1.04553261327914	4.08103646833013
BS_NBZNAG7Q	0.887173559605867	0	0	1.45519307006608	0	1.00453080579678	0	0.643223108464728	0	0	0.0346289689043874	0.398784316733892	4.41354826054899	0	0.0253018935756221	8.0464380418393	0	0.289886947849145	0.261358630424918	0	0.459548519030986	0	0.14	0.0928285641165455	1.06153330110886	17.9196161228407
BS_NG9X6SJA	0	0.216336274558791	0	0.282053299642935	0	1.15198665919439	0.030056568427946	0.0905438424094242	0	0	0.306952778227125	0.124510950146052	1.34324427433487	0	0.0153961463119664	4.7982154002745	0	0.0660155782611514	1.14259208984085	0	0	0.0777775203277745	0.01	0.277326440294193	0.975931625395951	9.64568138195777
BS_NKEAAFMW	0	0	0.00594438290525237	0.92104183365948	0	0.165873510395841	0	0	0.312970868434249	0	0	0.411741892436271	0.102214512088006	0.477584461350596	0.0501948864506493	0.315157112954514	0	0	0.299324334014508	0	0.119948366539041	0	0.63	-0.00424868612876802	1.11235434951052	3.18199616122841
BS_NPQJ20KX	0	0.208233234903022	0.0822674892032322	0.126779784259314	0.076482928448791	0	0	0.279049344972193	0	0	0.056732555256244	0.136452776944391	0.885779402805377	0	0	1.83872093916487	0	0.0103589864539089	0	0.42191535117946	0	0.043599567253726	0.39	0.0374623999512932	1.08592242885115	4.16637236084453
BS_NQB91P48	0.0170605430135272	0	0.0313782170492344	0.340690144821865	0	0	0	0.204264037127431	0	0	0.0502099128228898	0.0855860639930716	0.447551594767662	0	0	1.93526109056805	0	0	0	0.689381019578728	0	0.0368131536087839	0.23	0.0627686162250456	1.08789092094463	3.83819577735125
BS_NRFQEQKP	0	0.000626997565615492	0	0.0226822014387621	0	0.397998755058604	0	0.0513271904220798	0	0	0	0.258865592806776	0.925112921292201	0	0	1.81336577347752	0	0	0	0.691822826807718	0.0327274916105697	0	0.19	0.0714331519341206	1.08401269707017	4.19452975047985
BS_NRPG5K4K	0.00338254659377647	0.00543065030253027	0	0.132424207278885	0	0.275927483222243	0	0.0493982356172227	0	0	0	0.236093630525881	0.598375532335088	0	0	1.64149675858363	0	0	0	0.488228791920606	0.0211039678427834	0	0.13	0.105022944633141	1.06667046177503	3.45186180422265
BS_NS7GSHB9	0.0108495500924739	0.00223814659725458	0	0.143788549551151	0	0.604809144251497	0	0.0336777137097686	0	0	0.0399124216270771	0.10165106804408	0.0976643233084517	0	0	1.66180602033109	0	0	0	0.0268299419790239	0	0.0545850207000711	0.03	0.170157661993008	1.03718506147371	2.77781190019194
BS_NT9NZYFD	0	0.0479017730649122	0.000308378811533556	0	0	0.43392470728576	0	0.0148170213381568	0	0	0.0122449681009687	0.191353482331315	0.44890295646197	0	0	0.687983100742198	0	0.0173534171631761	0	0.0859358223534733	0.0114461473398559	0.0349875340277929	0.13	0.10344459983224	1.05180028040866	1.98715930902111
