Kids_First_Biospecimen_ID	Bagaev_Angiogenesis	Bagaev_Antitumor_cytokines	Bagaev_B_cells	Bagaev_Checkpoint_inhibitor	Bagaev_Coactivation	Bagaev_Effector_cell_traffic	Bagaev_Effector_cells	Bagaev_Granulocyte_traffic	Bagaev_Immune_Suppression_Myeloid	Bagaev_M1_signature	Bagaev_MHC_I	Bagaev_MHC_II	Bagaev_Macrophage_DC_traffic	Bagaev_Myeloid_cells_traffic	Bagaev_NK_cells	Bagaev_Neutrophil_signature	Bagaev_Protumor_cytokines	Bagaev_TAMs	Bagaev_T_cells	Bagaev_Th1_signature	Bagaev_Th2_signature	Bagaev_Treg	Bagaev_Treg_Th2_traffic	Bagaev_Tumor_proliferation	TIS_Danaher18
BS_2AV1H5TV	0.39276149025912144	-0.14880087309846837	-0.2766908939352201	0.06616579484755702	-0.13442192307491027	-0.09591510383574078	-0.013909969883499435	0.09911070053620696	0.0975696348248107	-0.07617666025504354	0.4297588314538672	0.4553827276681694	-0.08105569152687597	0.15194345779760346	0.017147141130284253	0.15885381084895456	0.0815455550362837	0.102671467477275	-0.10658847805774366	0.07834496802068669	-0.10296095948529536	0.12744923701875538	-0.4175042051604064	0.3975972193041556	0.174043909755882
BS_2DMBCHNF	0.3907414634911459	0.14587422937252353	0.0486400345885899	0.24760909096518133	0.21503759026408592	0.28442499994689063	0.2586606885323452	0.288840792277652	0.20229743144754453	0.2699700091702607	0.4812008598693447	0.48194387838248537	0.2852149605340788	0.3753183566547273	0.29811197796271116	0.24016769090248705	0.2998957752055554	0.4026826906055586	0.2558496773032931	0.17319765418585928	0.046836712028003075	0.298451883165927	-0.46589212898225585	0.4487607421896832	0.3405059845978876
BS_2EN3X6HB	0.36631242072648884	0.015489819820795288	0.09172297104721379	0.15253878033105414	0.10354146879957127	0.1929410701042557	0.0818278075584834	0.16562705122429797	0.19994401916288837	0.17949414363874333	0.47107048990837846	0.49006118758822137	0.003835635215378433	0.1914747632526208	0.178309006033409	0.12845948637194085	0.185829158186424	0.2703248334313812	0.21618674808049448	0.01669738990179547	0.021569249101206524	0.2251745078474153	-0.056629935097952326	0.4367402065677688	0.30409045796038275
BS_2FEZWH1F	0.37025323162869445	0.0993799856495553	0.17430025413247918	0.24848264466486777	0.2041552719278157	0.28534224626967286	0.19824146040975285	0.27216850892830685	0.26154766803452517	0.24370322452725568	0.4908941736802369	0.5079874226408269	0.2336777653829124	0.31815615581547074	0.22785141889485663	0.27393082384114414	0.24593077835396845	0.41808913418949467	0.2789150268746844	0.14616290295115456	0.05991657554453424	0.2634810182701787	-0.06089808560395498	0.38566627945801196	0.34771686361423626
BS_2HNXVFAS	0.39580640368456665	-0.03765184333611237	0.13925542727366774	0.1590727754035733	0.10828659372440198	0.13539493218050527	0.06446965293890161	0.14867735709199417	0.1487160623152136	0.11718266593744943	0.48677324091119045	0.4511637648716194	0.013927738785055058	0.20049250588642054	0.09400261652568506	0.1624696867604439	0.19313083933086767	0.3143898974183162	0.18175662283308694	0.07137052121407067	0.12141446634068416	0.2689387469047489	-0.05756328800548059	0.41950584796278023	0.24913559894671533
BS_2JH1QMT1	0.3260949046302299	-0.023302577087663395	0.0973407765705556	0.21862349972348316	0.05177648376999437	0.06212223781859935	-0.07991794164495007	0.15436206736982538	0.15618754196892248	0.11805006702446007	0.47124419419811087	0.45900261094839223	-0.03840345429994871	0.21462845019528914	0.01448797484987902	0.06548237908347398	0.20338476674269304	0.19305938645836723	0.08270710969450651	-0.04472112178501615	-0.014529220533219657	0.19364754285809238	-0.10553143285601668	0.3553699321224367	0.23081885853189077
BS_2JP7RBMB	0.41656092533886163	0.04570649399868581	0.17028087803286693	0.1756932758024315	0.13200560580990786	0.16835080223028195	0.14053515028597285	0.1630284659371921	0.16687390921400191	0.18939691977400536	0.4305843878705023	0.43390093920933315	0.016314792061173165	0.1720003983277965	0.17400838092274618	0.20567612140368258	0.2279146324907941	0.1782272651302191	0.14877917976187885	0.08931496060510904	0.13526774551944376	0.2215176998967203	-0.059607158240130576	0.36391693695874733	0.2530296675256149
BS_2K01T8K6	0.4113815228743862	0.06898572678630348	0.22601315674132594	0.2501289637211421	0.17149036691833447	0.2454467379299672	0.18150820959257913	0.2625072927852482	0.24720707318402235	0.23279863909859233	0.47931355570437456	0.42405583714069933	0.08858160497884465	0.2451355461696346	0.23565195663892052	0.2918652965343633	0.1814181240954803	0.35087039988724117	0.22397450595278495	0.15341741517077087	0.10050138776291914	0.3025570046676207	0.022057222055637895	0.47537032526262574	0.30395888913051283
BS_2PDS3MSS	0.3672469629448378	0.13341883320704004	0.12414396372458479	0.2459673338186129	0.05851192291195389	0.24097909006490537	0.20680861275048043	0.1596597613181793	0.2529405895051012	0.2277619427487602	0.4828740975762459	0.49558332443887826	0.08792446434126076	0.23920698471716076	0.10279785297564982	0.24441357523519414	0.126434047453769	0.3292804290558713	0.2848827267319653	0.14749791125559839	-0.0011000799822288808	0.2589805552493454	-0.08775782553655988	0.4269542628266844	0.3145102899711577
BS_2T5PJAW8	0.37082675934887976	0.0901316307990399	0.13426362787450308	0.1684588559802575	0.07918644544951728	0.13599185734234792	-0.021308367890387363	0.2777641372220125	0.2040255063555437	0.25101769634612786	0.4543567754301018	0.46457756477351625	-0.09401951764967788	0.18311542575551373	0.05126027254531843	0.2983937482262098	0.15169852767961378	0.21703093836139672	0.23134159961261666	0.04297339438491226	-0.1198097028264165	0.21007229778047912	-0.12612752869175098	0.2584928577114153	0.29270974492325147
