axis	method	sample	z	ecotype
Macrophage	MCP	BS_12G04QJM	-1.292146196019179	Myeloid-dominant
Macrophage	MCP	BS_17ZSMXFH	-0.8891917991264477	Immune-desert
Macrophage	MCP	BS_1A6MQ9ZA	-1.1303822290060395	Myeloid-dominant
Macrophage	MCP	BS_1D93Z575	0.27999189395553015	Myeloid-dominant
Macrophage	MCP	BS_1EN5V3XW	-1.0178554534089665	Immune-desert
Macrophage	MCP	BS_223BM91B	1.40485860424842	Lymphocyte-inflamed
Macrophage	MCP	BS_25HNKZ79	0.768201985264304	Lymphocyte-inflamed
Macrophage	MCP	BS_2853394H	-1.082418455408365	Immune-desert
Macrophage	MCP	BS_297H8BT4	-0.05598908701867048	Myeloid-dominant
Macrophage	MCP	BS_29X4ZX6Q	-1.0685284178165269	Immune-desert
Macrophage	MCP	BS_2A5R9MEJ	-0.9001028973398001	Immune-desert
Macrophage	MCP	BS_2ARXK0TD	1.3558668621912247	Lymphocyte-inflamed
Macrophage	MCP	BS_2AV1H5TV	-1.181545305894615	Myeloid-dominant
Macrophage	MCP	BS_2DMBCHNF	0.3876458197280343	Lymphocyte-inflamed
Macrophage	MCP	BS_2EN3X6HB	-0.08784205293611558	Myeloid-dominant
Macrophage	MCP	BS_2FEZWH1F	1.5392392286687808	Lymphocyte-inflamed
Macrophage	MCP	BS_2HNXVFAS	0.10417745332011703	Myeloid-dominant
Macrophage	MCP	BS_2JH1QMT1	-0.14126750634614885	Myeloid-dominant
Macrophage	MCP	BS_2JP7RBMB	0.3668921679459883	Myeloid-dominant
Macrophage	MCP	BS_2K01T8K6	1.2791340152329478	Lymphocyte-inflamed
Macrophage	MCP	BS_2PDS3MSS	0.5441454863338782	Lymphocyte-inflamed
Macrophage	MCP	BS_2T5PJAW8	-0.5749317113688562	Myeloid-dominant
Macrophage	MCP	BS_2WANPFBJ	0.7943402825889385	Lymphocyte-inflamed
Macrophage	MCP	BS_30F3Z9FS	0.8175793137268615	Lymphocyte-inflamed
Macrophage	MCP	BS_30VC3R2Q	-0.605332134430475	Myeloid-dominant
Macrophage	MCP	BS_30YWQ3FY	1.6193990244339036	Lymphocyte-inflamed
Macrophage	MCP	BS_31MBRWC4	1.4952163412767467	Lymphocyte-inflamed
Macrophage	MCP	BS_333KCNDP	2.5492478689909697	Lymphocyte-inflamed
Macrophage	MCP	BS_399RPKC9	-0.42102712580665375	Myeloid-dominant
Macrophage	MCP	BS_3AC3SRWH	-1.9795070454879806	Immune-desert
Macrophage	MCP	BS_3MS8WVNR	-0.9026302014950774	Immune-desert
Macrophage	MCP	BS_3ZPJAK9A	-0.4556577149561018	Myeloid-dominant
Macrophage	MCP	BS_45J79YTF	-0.7447321603417847	Immune-desert
Macrophage	MCP	BS_49BQS7Z6	-0.8349802576075587	Myeloid-dominant
Macrophage	MCP	BS_49CJNZ06	0.20534770679950864	Myeloid-dominant
Macrophage	MCP	BS_4B0BAVTX	-0.35666862143906325	Myeloid-dominant
Macrophage	MCP	BS_4BM3F6XJ	-0.39453496183958636	Myeloid-dominant
Macrophage	MCP	BS_4C6B11E4	1.0616818381582191	Lymphocyte-inflamed
Macrophage	MCP	BS_4GNN7J8E	1.764543122175318	Lymphocyte-inflamed
Macrophage	MCP	BS_4KNBXM3C	0.9847120562030584	Lymphocyte-inflamed
Macrophage	MCP	BS_4Q3KRCZT	1.9956452962223845	Lymphocyte-inflamed
Macrophage	MCP	BS_4QW2S1Q8	-0.11249364333254601	Lymphocyte-inflamed
Macrophage	MCP	BS_4T0HQ9QF	-0.9174580234442534	Myeloid-dominant
Macrophage	MCP	BS_4V42BXBT	0.3813591322053378	Myeloid-dominant
Macrophage	MCP	BS_51RA1PGE	-1.2252058864534874	Myeloid-dominant
Macrophage	MCP	BS_52C576HH	-0.7459279136486915	Myeloid-dominant
Macrophage	MCP	BS_5965SFPZ	-0.7415413950386718	Immune-desert
Macrophage	MCP	BS_5EFYPZT0	0.5138182651324499	Myeloid-dominant
Macrophage	MCP	BS_5G5BD2MD	1.6297344003811542	Lymphocyte-inflamed
Macrophage	MCP	BS_5K95FX4C	1.6374540739610686	Lymphocyte-inflamed
Macrophage	MCP	BS_5KBXD2GQ	-1.0549042806445443	Myeloid-dominant
Macrophage	MCP	BS_5PXZ8F7W	0.0026996526362770244	Myeloid-dominant
Macrophage	MCP	BS_5VPM0F36	1.9292301808140793	Lymphocyte-inflamed
Macrophage	MCP	BS_62SW4CC5	2.059098016750763	Lymphocyte-inflamed
Macrophage	MCP	BS_65WPD3DA	1.2634456668191394	Myeloid-dominant
Macrophage	MCP	BS_68KX6A42	1.3175473595588694	Lymphocyte-inflamed
Macrophage	MCP	BS_6DCSD5Y6	-0.9348760185818358	Immune-desert
Macrophage	MCP	BS_6H4Q24WA	1.7448551139514996	Lymphocyte-inflamed
Macrophage	MCP	BS_6M2053M0	0.8720054073034474	Myeloid-dominant
Macrophage	MCP	BS_6SY64H5J	0.6052769807385977	Lymphocyte-inflamed
Macrophage	MCP	BS_6VRG1XFB	-0.8747160738736087	Myeloid-dominant
Macrophage	MCP	BS_6WP1FHTE	-0.7059709007161057	Lymphocyte-inflamed
Macrophage	MCP	BS_7327SDAQ	-1.0747159448843628	Myeloid-dominant
Macrophage	MCP	BS_75YRDXET	1.4856240291816376	Lymphocyte-inflamed
Macrophage	MCP	BS_77SBTNPN	-0.8908923207582724	Myeloid-dominant
Macrophage	MCP	BS_7AEF4D4G	0.24755155180593497	Lymphocyte-inflamed
Macrophage	MCP	BS_7APCGCVF	-0.616505182846864	Myeloid-dominant
Macrophage	MCP	BS_7GJT4A6A	-0.2517589653343658	Immune-desert
Macrophage	MCP	BS_7GKWKGPH	0.4488994808927011	Lymphocyte-inflamed
Macrophage	MCP	BS_7PVJ6Q3D	-0.9516342641586146	Immune-desert
Macrophage	MCP	BS_7WKNNRHK	-0.7703295903993634	Myeloid-dominant
Macrophage	MCP	BS_84VZX732	-0.167521583078778	Myeloid-dominant
Macrophage	MCP	BS_84XCR9GG	-1.154117928042862	Myeloid-dominant
Macrophage	MCP	BS_8E8JKP01	-0.49620163402546646	Immune-desert
Macrophage	MCP	BS_8ERBDF7D	-0.3510659883611353	Immune-desert
Macrophage	MCP	BS_8JK9TXH2	0.5046231727359972	Myeloid-dominant
Macrophage	MCP	BS_8VD670NP	-0.6324008909660673	Myeloid-dominant
Macrophage	MCP	BS_8YWYN7VH	0.7494443441198	Lymphocyte-inflamed
Macrophage	MCP	BS_8ZE4Z9G5	-0.9259612473841159	Myeloid-dominant
Macrophage	MCP	BS_8ZY4GST0	0.792212371400054	Immune-desert
Macrophage	MCP	BS_91VYM11A	-1.0117786926356116	Myeloid-dominant
Macrophage	MCP	BS_956G6QPJ	0.01891677532658151	Myeloid-dominant
Macrophage	MCP	BS_97M1E2DW	-1.116745572201809	Immune-desert
Macrophage	MCP	BS_9A1YTHFF	1.7775109587103992	Lymphocyte-inflamed
Macrophage	MCP	BS_9B0A62MT	0.36930553816198325	Lymphocyte-inflamed
Macrophage	MCP	BS_9CA93S6D	-1.3843838755077738	Immune-desert
Macrophage	MCP	BS_9FHEFJNP	0.20470623570060625	Myeloid-dominant
Macrophage	MCP	BS_9FX3YREK	-0.22332145934086928	Immune-desert
Macrophage	MCP	BS_9GJ3DB1H	1.5298557237133652	Lymphocyte-inflamed
Macrophage	MCP	BS_9JPQZQNG	-1.1742788628599659	Myeloid-dominant
Macrophage	MCP	BS_9TXEDSWB	-0.42308214220249896	Myeloid-dominant
Macrophage	MCP	BS_9XVACXP0	-1.331405819017999	Myeloid-dominant
Macrophage	MCP	BS_9Y1K14Q5	-0.9550378675818295	Myeloid-dominant
Macrophage	MCP	BS_9ZJT0CP0	-0.10301539877701016	Myeloid-dominant
Macrophage	MCP	BS_A4PF49V0	-1.0413590589033368	Immune-desert
Macrophage	MCP	BS_A6NXR7RC	0.5426830793791425	Myeloid-dominant
Macrophage	MCP	BS_A7Q8G0Y1	-0.07421733499381947	Myeloid-dominant
Macrophage	MCP	BS_A8XW5S0W	0.9270745530704395	Myeloid-dominant
Macrophage	MCP	BS_AWH9757B	-0.9004855431594888	Immune-desert
Macrophage	MCP	BS_AYSXRQWY	0.18959084576168833	Myeloid-dominant
Macrophage	MCP	BS_AZQM1JJH	1.8029064094688994	Lymphocyte-inflamed
Macrophage	MCP	BS_B1C6GZ84	-0.9388937486768674	Immune-desert
Macrophage	MCP	BS_B3MQFFYP	1.0577574937644347	Lymphocyte-inflamed
Macrophage	MCP	BS_B4R7X1KE	-0.4625022011961657	Immune-desert
Macrophage	MCP	BS_B57327NA	-0.07699796824396683	Myeloid-dominant
Macrophage	MCP	BS_BBAEMXRD	0.05638626922377261	Immune-desert
Macrophage	MCP	BS_BBQ6BHGN	-0.5199391584478529	Myeloid-dominant
Macrophage	MCP	BS_BK0HGRXM	1.1899574241939943	Lymphocyte-inflamed
Macrophage	MCP	BS_BMMY0H73	0.5623263241036119	Myeloid-dominant
Macrophage	MCP	BS_C6ZZ3FY5	-0.08534310118262671	Myeloid-dominant
Macrophage	MCP	BS_C83TK159	0.4377598930332479	Myeloid-dominant
Macrophage	MCP	BS_CBDQZ8PP	-1.0412801673951568	Immune-desert
Macrophage	MCP	BS_CF63VG3S	1.0081731424841964	Myeloid-dominant
Macrophage	MCP	BS_CFD3WHAY	0.17996291450622146	Myeloid-dominant
Macrophage	MCP	BS_CG1RG607	1.2280657904291707	Lymphocyte-inflamed
Macrophage	MCP	BS_CVEDJGHZ	1.8757094700404204	Lymphocyte-inflamed
Macrophage	MCP	BS_CXAQDK7S	1.5105206161956457	Lymphocyte-inflamed
Macrophage	MCP	BS_CZPQ493E	-0.7361447709974099	Myeloid-dominant
Macrophage	MCP	BS_D29RPBSZ	-0.5168368110083258	Myeloid-dominant
Macrophage	MCP	BS_D4VNDNQA	-1.22596182871745	Immune-desert
Macrophage	MCP	BS_D6J2BGDJ	0.6091789885839561	Immune-desert
Macrophage	MCP	BS_DFGS950G	-1.8307426390066879	Immune-desert
Macrophage	MCP	BS_DNZVP92S	-1.81236266543089	Myeloid-dominant
Macrophage	MCP	BS_DR079H0D	0.7894401321010085	Immune-desert
Macrophage	MCP	BS_DS438CXE	-2.1517020624443086	Immune-desert
Macrophage	MCP	BS_DSPVSM7D	0.11694107831530536	Myeloid-dominant
Macrophage	MCP	BS_DZNXFPH1	0.7138535045070595	Lymphocyte-inflamed
Macrophage	MCP	BS_E7NVYA6G	1.7740473219276423	Lymphocyte-inflamed
Macrophage	MCP	BS_E9CYN4NP	-0.7589006422916151	Immune-desert
Macrophage	MCP	BS_EB0XRBT9	1.30177774403892	Lymphocyte-inflamed
Macrophage	MCP	BS_EDJ5TV0P	-1.6090230349370922	Immune-desert
Macrophage	MCP	BS_EMQM7HTA	-0.8233641651223252	Myeloid-dominant
Macrophage	MCP	BS_ENEYB4TG	1.1496122187569626	Lymphocyte-inflamed
Macrophage	MCP	BS_EXPJQZTH	0.6986689558825534	Lymphocyte-inflamed
Macrophage	MCP	BS_EZ3147MX	1.2191820383734793	Myeloid-dominant
Macrophage	MCP	BS_F0JB4EAK	0.3780968121656909	Immune-desert
Macrophage	MCP	BS_F21R36MM	-0.8033808104139587	Myeloid-dominant
Macrophage	MCP	BS_F65GWS21	-0.99444684183444	Myeloid-dominant
Macrophage	MCP	BS_F6V1Y4QS	-0.8390749591923337	Myeloid-dominant
Macrophage	MCP	BS_F9Y4Z92G	-0.9090173828853485	Immune-desert
Macrophage	MCP	BS_FCDAH728	0.40735612604875965	Myeloid-dominant
Macrophage	MCP	BS_FEV5A0HN	-1.1417487281617607	Immune-desert
Macrophage	MCP	BS_FGJH1X0S	-0.7240580583367239	Myeloid-dominant
Macrophage	MCP	BS_FKASA3MN	-1.085064493932761	Immune-desert
Macrophage	MCP	BS_FN07P04C	-0.8657237303473597	Immune-desert
Macrophage	MCP	BS_FX2P2WEG	0.3286081406247165	Lymphocyte-inflamed
Macrophage	MCP	BS_FXJY0MNH	0.662771072508852	Lymphocyte-inflamed
Macrophage	MCP	BS_FYP2B298	-0.5104889649895444	Immune-desert
Macrophage	MCP	BS_G19QZG4S	0.6668751491100244	Myeloid-dominant
Macrophage	MCP	BS_G1E5DATJ	0.39011864593967455	Myeloid-dominant
Macrophage	MCP	BS_G257VSS9	-0.4523293145951845	Immune-desert
Macrophage	MCP	BS_G3NN392N	-0.9057220715060702	Myeloid-dominant
Macrophage	MCP	BS_G3RJTBZD	-0.8130708311338789	Immune-desert
Macrophage	MCP	BS_G5NHSFD4	0.006208175742759931	Immune-desert
Macrophage	MCP	BS_G8TXTX0H	0.4618304432003942	Myeloid-dominant
Macrophage	MCP	BS_GG9W3J9Y	-0.9337144961917192	Immune-desert
Macrophage	MCP	BS_GW0GKWMS	-0.4510455071163598	Myeloid-dominant
Macrophage	MCP	BS_GWHYM3R4	-1.095950437658317	Myeloid-dominant
Macrophage	MCP	BS_GWSJ4Z9H	1.125359713573681	Lymphocyte-inflamed
Macrophage	MCP	BS_H5VQJR7X	0.31138985019370635	Myeloid-dominant
Macrophage	MCP	BS_H97S5SQN	1.0280513260439175	Myeloid-dominant
Macrophage	MCP	BS_H9JYKFTV	-0.14584844582174997	Myeloid-dominant
Macrophage	MCP	BS_HDHXX8Q7	-0.8101354469954826	Myeloid-dominant
Macrophage	MCP	BS_HDPCQETG	0.399300304566013	Lymphocyte-inflamed
Macrophage	MCP	BS_HJRTC9JQ	1.3677335751412376	Lymphocyte-inflamed
Macrophage	MCP	BS_HJV0J603	-1.5461875376733298	Lymphocyte-inflamed
Macrophage	MCP	BS_HRJ9145M	1.1628861061760059	Lymphocyte-inflamed
Macrophage	MCP	BS_HWGWYCY7	1.806112981768887	Lymphocyte-inflamed
Macrophage	MCP	BS_HZ9AYDCQ	0.38431344471682366	Lymphocyte-inflamed
Macrophage	MCP	BS_J4JY2F3H	0.03807023096000807	Lymphocyte-inflamed
Macrophage	MCP	BS_J6212Y48	-0.1974782008657416	Myeloid-dominant
Macrophage	MCP	BS_J6W1RB7A	-0.8256976919942554	Myeloid-dominant
Macrophage	MCP	BS_J9CBGP57	0.08750750194571255	Myeloid-dominant
Macrophage	MCP	BS_JB43XBCQ	1.0641902207323162	Lymphocyte-inflamed
Macrophage	MCP	BS_JDSNFYQ0	-0.09781457180425196	Lymphocyte-inflamed
Macrophage	MCP	BS_JJVH7WR0	-0.545784307474034	Immune-desert
Macrophage	MCP	BS_JMD386Z2	0.6649544190990601	Myeloid-dominant
Macrophage	MCP	BS_JP95KMRD	1.3121930693970874	Lymphocyte-inflamed
Macrophage	MCP	BS_JQGJQ2QZ	1.1621329070099558	Myeloid-dominant
Macrophage	MCP	BS_JQVAWTTM	0.2514211178894061	Myeloid-dominant
Macrophage	MCP	BS_JQXHHK0K	-0.5676735737372658	Immune-desert
Macrophage	MCP	BS_JRYJGYC4	-0.8997969974618066	Myeloid-dominant
Macrophage	MCP	BS_JS95PE0J	-0.3757182460187033	Myeloid-dominant
Macrophage	MCP	BS_JTWNJ8T7	-0.3488283580069206	Immune-desert
Macrophage	MCP	BS_JVW2JJ39	-1.2594148073053801	Immune-desert
Macrophage	MCP	BS_K0X3PZGN	3.621575390677463	Lymphocyte-inflamed
Macrophage	MCP	BS_K17VQECG	-0.31912217842261276	Lymphocyte-inflamed
Macrophage	MCP	BS_K2PCC777	1.2304520607605958	Lymphocyte-inflamed
Macrophage	MCP	BS_K74N1BXQ	1.250817199155755	Myeloid-dominant
Macrophage	MCP	BS_K81PZXP2	0.40267846623568115	Lymphocyte-inflamed
Macrophage	MCP	BS_K88T8SW7	0.8570966067393901	Lymphocyte-inflamed
Macrophage	MCP	BS_KABQQA0T	0.517635978042992	Immune-desert
Macrophage	MCP	BS_KBEX4RT2	-0.495386546173744	Myeloid-dominant
Macrophage	MCP	BS_KFD5128N	0.1667810571145049	Myeloid-dominant
Macrophage	MCP	BS_KKDTW11T	-0.6055559629354887	Immune-desert
Macrophage	MCP	BS_KP735TJ6	-1.7921677283277704	Immune-desert
Macrophage	MCP	BS_KQ6ZW085	-0.8265246428616487	Myeloid-dominant
Macrophage	MCP	BS_KRS4EV4X	-0.9132756736245465	Myeloid-dominant
Macrophage	MCP	BS_KS8HMGA6	1.7749681749362163	Lymphocyte-inflamed
Macrophage	MCP	BS_KVPWHDR4	0.08929967169998186	Myeloid-dominant
Macrophage	MCP	BS_M0FA190Y	0.11651551134370905	Myeloid-dominant
Macrophage	MCP	BS_M0XGZ53Z	-0.4261682203796376	Immune-desert
Macrophage	MCP	BS_M1PVEHCM	-1.2002483096152823	Immune-desert
Macrophage	MCP	BS_M54TWTH4	0.7005456416223776	Myeloid-dominant
Macrophage	MCP	BS_M7XB258E	0.8679748142990361	Lymphocyte-inflamed
Macrophage	MCP	BS_M85CXHDV	0.480924874293758	Lymphocyte-inflamed
Macrophage	MCP	BS_MB7WN0ZB	-0.5199149277661927	Myeloid-dominant
Macrophage	MCP	BS_MD0937XT	-0.4879741950638227	Immune-desert
Macrophage	MCP	BS_MDBT7S5Z	-1.2142701466386179	Immune-desert
Macrophage	MCP	BS_ME6VQGG4	-0.5899171056492937	Myeloid-dominant
Macrophage	MCP	BS_MFGZH8FK	-0.8937660341533727	Myeloid-dominant
Macrophage	MCP	BS_MG78HQDM	-1.5124171884598316	Immune-desert
Macrophage	MCP	BS_MWWZBQ60	-0.703563003500081	Myeloid-dominant
Macrophage	MCP	BS_N6TQBQ8M	-0.9779928097820076	Myeloid-dominant
Macrophage	MCP	BS_N7SW36FD	0.8996473911975551	Lymphocyte-inflamed
Macrophage	MCP	BS_N7VQ1GQB	1.0868802255328918	Lymphocyte-inflamed
Macrophage	MCP	BS_NB9XXBW6	0.5133192472778849	Myeloid-dominant
Macrophage	MCP	BS_NEFAASTR	0.4348736433649579	Lymphocyte-inflamed
Macrophage	MCP	BS_NEVYM2FP	0.9934691832144698	Myeloid-dominant
Macrophage	MCP	BS_NFKKDYSV	0.6533366767006155	Lymphocyte-inflamed
Macrophage	MCP	BS_NGSG2KB6	0.4644823114745386	Lymphocyte-inflamed
Macrophage	MCP	BS_NNYXMSTX	1.89353128680229	Lymphocyte-inflamed
Macrophage	MCP	BS_NPA6CZQF	0.4028439576407044	Immune-desert
Macrophage	MCP	BS_NQ54ST98	0.10712947315088407	Lymphocyte-inflamed
Macrophage	MCP	BS_NR3P3GN2	-0.6097482591386004	Myeloid-dominant
Macrophage	MCP	BS_NX1R0BC3	1.0548220551255458	Lymphocyte-inflamed
Macrophage	MCP	BS_P0QF87WC	-0.8092223362781087	Myeloid-dominant
Macrophage	MCP	BS_P4PMWFMV	-0.49879387261727104	Myeloid-dominant
Macrophage	MCP	BS_P7W3AYKV	1.2899327790036685	Myeloid-dominant
Macrophage	MCP	BS_PENM28KT	0.26514379984808084	Myeloid-dominant
Macrophage	MCP	BS_PJC6FH4Y	1.0913187082396734	Lymphocyte-inflamed
Macrophage	MCP	BS_PS0P3QJ3	-0.7282097216402391	Myeloid-dominant
Macrophage	MCP	BS_PXCPK5XS	0.400070599773009	Myeloid-dominant
Macrophage	MCP	BS_PZVHMSYN	-1.1558862123684475	Myeloid-dominant
Macrophage	MCP	BS_Q06J3RYW	-0.580335095936789	Lymphocyte-inflamed
Macrophage	MCP	BS_Q35GFYDR	-1.6216956146431656	Myeloid-dominant
Macrophage	MCP	BS_Q9N5PRD5	-1.2898546483892526	Myeloid-dominant
Macrophage	MCP	BS_QB84TBA3	-1.0535714290920324	Immune-desert
Macrophage	MCP	BS_QGKEP3KB	0.9201865402241916	Lymphocyte-inflamed
Macrophage	MCP	BS_QH0VYVJK	-0.04551553661570849	Myeloid-dominant
Macrophage	MCP	BS_QHY302E8	0.519392343196183	Lymphocyte-inflamed
Macrophage	MCP	BS_QMBS32Y2	-0.9855745805911843	Myeloid-dominant
Macrophage	MCP	BS_QNNX91SM	0.03831505560469349	Myeloid-dominant
Macrophage	MCP	BS_QY2G1JZJ	1.3514713593056453	Myeloid-dominant
Macrophage	MCP	BS_QYA4TQXX	-1.55852618669377	Immune-desert
Macrophage	MCP	BS_R5JQE0VJ	-1.0613350135098023	Myeloid-dominant
Macrophage	MCP	BS_R5SNFB5B	-1.730872271452432	Immune-desert
Macrophage	MCP	BS_R9B92M75	0.4802672760049983	Myeloid-dominant
Macrophage	MCP	BS_RHAWQJ48	1.8371972122667046	Lymphocyte-inflamed
Macrophage	MCP	BS_RHM60031	-0.6901639319874717	Myeloid-dominant
Macrophage	MCP	BS_RJC3WDD6	-1.1152613995801253	Immune-desert
Macrophage	MCP	BS_RN0VAY51	0.9009510948061705	Myeloid-dominant
Macrophage	MCP	BS_RX1YTZ7F	0.3576887424306654	Myeloid-dominant
Macrophage	MCP	BS_RZBFH1QF	-1.9184927492836823	Immune-desert
Macrophage	MCP	BS_S2TA8R29	-0.591854204204938	Myeloid-dominant
Macrophage	MCP	BS_S3C2PZAH	-0.20085161714699618	Myeloid-dominant
Macrophage	MCP	BS_S3MET0JZ	-0.1594693210343165	Myeloid-dominant
Macrophage	MCP	BS_S4V9E1XJ	0.029866851578582165	Lymphocyte-inflamed
Macrophage	MCP	BS_S5P8VTN5	-0.2675143517965748	Myeloid-dominant
Macrophage	MCP	BS_S6B9DVNS	-1.5753800076153923	Immune-desert
Macrophage	MCP	BS_S6S7SK3P	-1.2896079687196678	Immune-desert
Macrophage	MCP	BS_S8K878T3	1.3357035027555473	Lymphocyte-inflamed
Macrophage	MCP	BS_SBMAM00V	0.6293205154507655	Myeloid-dominant
Macrophage	MCP	BS_SBMCD7XZ	0.5517664028109931	Myeloid-dominant
Macrophage	MCP	BS_SD0EMK7Y	0.5009164163969363	Lymphocyte-inflamed
Macrophage	MCP	BS_SD8YBRBR	-2.0311872319792523	Immune-desert
Macrophage	MCP	BS_SERDGASJ	0.5463535593061087	Lymphocyte-inflamed
Macrophage	MCP	BS_SJVTZ5TH	-1.1007389974457533	Myeloid-dominant
Macrophage	MCP	BS_SMWQR2F1	0.2520953721512512	Myeloid-dominant
Macrophage	MCP	BS_SNVM7CZT	0.35333451306211777	Myeloid-dominant
Macrophage	MCP	BS_SR2RGDXJ	0.2029164640912017	Myeloid-dominant
Macrophage	MCP	BS_SW9Z10F9	0.6432517023442362	Lymphocyte-inflamed
Macrophage	MCP	BS_SY3J3XR9	-0.5059101309132424	Immune-desert
Macrophage	MCP	BS_T1YHK6B7	-0.7494373556876103	Myeloid-dominant
Macrophage	MCP	BS_T2F48Z4E	-0.5553712347296123	Lymphocyte-inflamed
Macrophage	MCP	BS_T9A8JJW5	0.32298182120293667	Myeloid-dominant
Macrophage	MCP	BS_TASG32Z2	-0.9745503196599121	Myeloid-dominant
Macrophage	MCP	BS_TGS109T3	-0.6930199582156054	Immune-desert
Macrophage	MCP	BS_TM9MH0RP	-0.7358921823378066	Myeloid-dominant
Macrophage	MCP	BS_TR2P8KRF	-0.46486237781462575	Myeloid-dominant
Macrophage	MCP	BS_TRKH2SPE	-1.1002440245902463	Myeloid-dominant
Macrophage	MCP	BS_TRPXB3AV	-0.8942191523506817	Myeloid-dominant
Macrophage	MCP	BS_TTDNZTZ0	1.2541138900752162	Lymphocyte-inflamed
Macrophage	MCP	BS_TTE04ZP8	1.3563237338505396	Lymphocyte-inflamed
Macrophage	MCP	BS_TV5B86ZD	-1.5012014314485385	Immune-desert
Macrophage	MCP	BS_TVH33J9Q	-0.7788371941274721	Myeloid-dominant
Macrophage	MCP	BS_TXZ7KHTQ	-0.7632540734410821	Myeloid-dominant
Macrophage	MCP	BS_V0DQFC75	-1.7906795062645375	Myeloid-dominant
Macrophage	MCP	BS_V3Z3DB4N	-0.5807011089301012	Immune-desert
Macrophage	MCP	BS_V558NW3Q	1.9631230596093727	Lymphocyte-inflamed
Macrophage	MCP	BS_V6RSB5HQ	-0.8841403729821646	Myeloid-dominant
Macrophage	MCP	BS_V8QWBVS3	1.5399528601125623	Lymphocyte-inflamed
Macrophage	MCP	BS_VBMRQK4F	0.46641805309482504	Myeloid-dominant
Macrophage	MCP	BS_VDFXXMEX	-1.1008604254849457	Immune-desert
Macrophage	MCP	BS_VF3NVT4G	0.4229468465735838	Lymphocyte-inflamed
Macrophage	MCP	BS_VKH87DD2	0.7689113677871204	Lymphocyte-inflamed
Macrophage	MCP	BS_VKHJG2B8	0.19193103093623098	Myeloid-dominant
Macrophage	MCP	BS_VKYEM67A	1.2834781164039917	Lymphocyte-inflamed
Macrophage	MCP	BS_VMQMGSJY	-0.2363728514614796	Lymphocyte-inflamed
Macrophage	MCP	BS_VVTHDRBD	-0.7111502945306718	Myeloid-dominant
Macrophage	MCP	BS_W1385R8Y	-0.9450825806557559	Immune-desert
Macrophage	MCP	BS_W4DB5RP1	-0.5576732818556213	Immune-desert
Macrophage	MCP	BS_W7MFJZ5A	1.1071953894586917	Lymphocyte-inflamed
Macrophage	MCP	BS_WBVSK3MP	-1.1666101801209086	Immune-desert
Macrophage	MCP	BS_WEKK6SHP	-1.4327885807383454	Myeloid-dominant
Macrophage	MCP	BS_WHBEXD5H	-0.5613337683081928	Lymphocyte-inflamed
Macrophage	MCP	BS_WQ1YRTAT	-1.5451483282165033	Immune-desert
Macrophage	MCP	BS_WTJEDTZC	-0.8431138304667496	Myeloid-dominant
Macrophage	MCP	BS_WVRX4C9Z	1.4877059910271022	Lymphocyte-inflamed
Macrophage	MCP	BS_X0XXN9BK	0.3027452199604791	Lymphocyte-inflamed
Macrophage	MCP	BS_X1G0TKP4	0.4317860448885859	Myeloid-dominant
Macrophage	MCP	BS_X20JCR4H	1.2973442010602114	Lymphocyte-inflamed
Macrophage	MCP	BS_X23724NJ	-0.80069996763171	Myeloid-dominant
Macrophage	MCP	BS_X3HR4Z21	-0.4755309849038527	Myeloid-dominant
Macrophage	MCP	BS_X4DD4KSZ	2.286829514898674	Lymphocyte-inflamed
Macrophage	MCP	BS_X4X1SFSE	-0.5473555996688222	Immune-desert
Macrophage	MCP	BS_XG0DBWVT	-0.8525506130654265	Immune-desert
Macrophage	MCP	BS_XGDPK33A	0.8193407363224696	Myeloid-dominant
Macrophage	MCP	BS_XM1AHBDJ	-1.5527767326578192	Immune-desert
Macrophage	MCP	BS_XQ5SFW35	-0.0343114069027146	Myeloid-dominant
Macrophage	MCP	BS_XQXXBWPD	0.4427444348669331	Lymphocyte-inflamed
Macrophage	MCP	BS_XYVCMF4A	-1.1463183697026385	Myeloid-dominant
Macrophage	MCP	BS_XZM79E42	1.0864049484447587	Lymphocyte-inflamed
Macrophage	MCP	BS_YA0KMBRT	-1.3198825558888183	Myeloid-dominant
Macrophage	MCP	BS_YDEVMD24	1.2544495275438996	Myeloid-dominant
Macrophage	MCP	BS_YMKQT5V0	1.513194035202067	Lymphocyte-inflamed
Macrophage	MCP	BS_YR12D1ZY	0.26981435909392804	Lymphocyte-inflamed
Macrophage	MCP	BS_YSZRQ95C	-0.8011635850947312	Myeloid-dominant
Macrophage	MCP	BS_YTWEM5SG	1.6618846340820803	Lymphocyte-inflamed
Macrophage	MCP	BS_YZ2QFDAN	-0.3988072245797681	Myeloid-dominant
Macrophage	MCP	BS_Z0ZPD9S9	0.6723590397497633	Lymphocyte-inflamed
Macrophage	MCP	BS_Z3RCA1T9	1.4071725996734796	Myeloid-dominant
Macrophage	MCP	BS_Z8F3GM85	0.2936650992704926	Lymphocyte-inflamed
Macrophage	MCP	BS_ZD5HN296	1.9369156855022989	Lymphocyte-inflamed
Macrophage	MCP	BS_ZF6BSFNF	0.6054625844345772	Myeloid-dominant
Macrophage	MCP	BS_ZM97KKXE	1.2110443716828228	Lymphocyte-inflamed
Macrophage	MCP	BS_ZV1P6W9C	-0.5339857020063312	Immune-desert
