Kids_First_Biospecimen_ID	Antigen_presentation_HLA_I	Antigen_presentation_HLA_II	CCR2_chemokine_axis	CSF1R_TAM_axis	Exhaustion_core	Hypoxia_HIF_targets	MDSC_granulocytic	MDSC_monocytic	Senescence_T_cell	Suppressive_cytokine_axis	TCM_Naive_loss	Treg_signature	HLA_I_minus_II
BS_956G6QPJ	0.6279512913286129	0.6885750359739252	0.17800236360520555	0.2696039528890059	0.22978203520732488	0.6258323452615566	0.21341375379265842	0.4562243737520774	0.5014020884981776	0.3960624889403788	0.3306283040737505	0.3428363374077296	-0.06062374464531228
BS_97M1E2DW	0.646872446460147	0.6181710973720195	0.05284352713007829	0.26249335289179654	0.19308127055792862	0.7075908669701377	0.2934056716597211	0.4088917819333951	0.4405971262183851	0.38646378631366823	0.246398128394065	0.24519980291650045	0.028701349088127492
BS_9A1YTHFF	0.6748759766786399	0.6824619297112765	0.3344007525930555	0.33463029185768545	0.39574813886158083	0.622773051002733	0.38818013311905397	0.4906792431088091	0.5207465173331961	0.4756291662900791	0.4184694052633115	0.41836930056091565	-0.00758595303263665
BS_9B0A62MT	0.6690503625540994	0.6321037048814969	0.4268599964328401	0.3489840685269948	0.2981103680120338	0.7189875254733001	0.4795689713947337	0.48442193157010394	0.3022922175475145	0.38935545611341094	0.40634274836439394	0.23211372319832496	0.03694665767260252
BS_9CA93S6D	0.6083078215289419	0.4561852717772668	-0.0631588385944402	0.19019237680649448	0.11142042664194177	0.5910093765938836	0.1888931996581065	0.3420393693599494	0.3662795267822111	0.33448759832529706	0.07043781888064615	0.19932335779151314	0.1521225497516751
BS_9FHEFJNP	0.6658388148112915	0.6722512988157295	0.18582562515794265	0.26983168706376826	0.29485023665539656	0.5821372319514766	-0.0030765486034051684	0.29915457502438586	0.31059129933161306	0.2957709989271364	0.22128190752518037	0.21430886965209522	-0.006412484004438057
BS_9FX3YREK	0.6023405882111236	0.5381456826521273	0.2918792788128004	0.3336537203966752	0.1889834104962827	0.5818483794642908	0.35059561049704435	0.4069971922290429	0.37047678759839553	0.3689321351731932	0.2554490409645016	0.20362592960285003	0.06419490555899632
BS_9GJ3DB1H	0.6351433150469399	0.637392354907673	0.446795812734804	0.33310870090938643	0.3696375757084186	0.6552067357317751	0.4264696152433327	0.5254822166703009	0.5168462938013552	0.4609390020648254	0.4109289663456584	0.4035471843934494	-0.002249039860733104
BS_9JPQZQNG	0.6080659940823366	0.6022073469219394	0.038145350771490824	0.21537773760025491	0.3723702399242481	0.6152510111848066	0.22061181369117236	0.4103600958784386	0.3722699263166565	0.4097780011884757	0.2691569274801861	0.29596992886489204	0.00585864716039719
BS_9TXEDSWB	0.701383471604307	0.595439975098351	0.3462950856391382	0.4040369351657322	0.2387939221594702	0.5769346339472357	0.33121378653913336	0.4609503528741836	0.45285366685219675	0.4220096024459006	0.32221102712329147	0.27095551091917697	0.10594349650595603
BS_9XVACXP0	0.6320246132007405	0.5265242520413813	0.09650365235008108	0.2273549379913045	0.06590218859805994	0.6751363307194497	0.37498324533816124	0.4737541747536426	0.31117697703908453	0.3563043630027471	0.3229625796311924	0.27463990730331433	0.10550036115935923
BS_9Y1K14Q5	0.6732660037650429	0.46218190627852584	0.11028858478456735	0.2193871589234173	0.15477002922145486	0.6971435129708942	0.14546193929371654	0.3813342943143122	0.3989520866545751	0.47635118822911987	0.34882904707969664	0.20717466097808224	0.21108409748651702
BS_9ZJT0CP0	0.6586042051967275	0.6615597842516074	0.17997404873147096	0.22858180120528657	0.22095233294828356	0.710949072237497	0.34564783176665853	0.4740904414398438	0.46148648970368894	0.4292793345967454	0.29382141405267537	0.3191105963941517	-0.0029555790548799754
BS_A4PF49V0	0.629422362129046	0.623261348026073	0.010324776028812375	0.21826847749997705	0.17678442420431956	0.6565216028090146	0.1527607514456894	0.37493224630814415	0.3305718095731546	0.3514690520215512	0.19971847096120843	0.10906270806080551	0.006161014102972984
BS_A6NXR7RC	0.6621650302992822	0.6417713896653781	0.4681220980001845	0.4685635898529644	0.21181061701870896	0.6540315462234891	0.45499726639565014	0.5319427913245163	0.42711808098397347	0.445061969250807	0.2960582843643038	0.3269922058131995	0.020393640633904142
BS_A7Q8G0Y1	0.6694714187824747	0.7108627847910759	0.13683716899398707	0.30334595634353756	0.2672901695274633	0.6225199862800139	0.5172235274742499	0.5331921535157768	0.4558795067037932	0.42507761550960976	0.2703198240266957	0.23367995725309984	-0.04139136600860116
BS_A8XW5S0W	0.6409399924631981	0.6124934954770683	0.17484743321226215	0.1831600943532465	0.37104844722318087	0.6653044235462705	0.4114762250140616	0.473166628251105	0.5065232748784688	0.44006738342895807	0.4149013191672393	0.4178266366518655	0.028446496986129777
BS_AWH9757B	0.5456023723170631	0.5665547213399589	0.21876890115191355	0.31962229267940145	0.16556864583197256	0.6359382000646768	0.3143428582725319	0.44582563297201594	0.4294115618211018	0.34153750624133705	0.23621000403677553	0.2669491287097227	-0.020952349022895778
BS_AYSXRQWY	0.6496911815355556	0.6817196734559373	0.2975331078727371	0.40380356607025614	0.356966764947974	0.7154632639692815	0.3980302268115886	0.49947799156286504	0.4239159300530388	0.46819890646289225	0.3773509420445392	0.34541930950311545	-0.03202849192038171
BS_AZQM1JJH	0.6540786430006176	0.6764180050290952	0.4191788646380542	0.35082472055530584	0.3890307513570778	0.6437934933765121	0.3890811190176377	0.5125817514217352	0.5460609197811697	0.45896271290999036	0.41755791216870997	0.4117543319925651	-0.02233936202847764
BS_B1C6GZ84	0.6589762707220772	0.6127719816116397	0.19424569084369112	0.25540092377547186	0.16748275124734405	0.6602478262057179	0.21812010787894578	0.45274487325582063	0.4523597783443049	0.38054248052689543	0.22045190134487522	0.2028379999589146	0.0462042891104375
BS_B3MQFFYP	0.6554353137232702	0.7113279603499603	0.4896082062697472	0.4209408910567164	0.33907773021499116	0.649923573196828	0.4887510010617773	0.5811145447289743	0.49758037257388815	0.501706401504466	0.407580760427824	0.3555943049964052	-0.055892646626690023
BS_B4R7X1KE	0.685869732886256	0.6197882154964346	0.1744548538501041	0.27171916893127507	0.33759675271422807	0.5605550676386858	0.09513582845909818	0.32552872954797174	0.3326427930432976	0.3755223305482889	0.24278219788258473	0.23442391573206042	0.06608151738982138
BS_B57327NA	0.6524096134473826	0.6348562184596181	0.32475033344052	0.30330926330698615	0.3019229496590789	0.628054141038432	0.4601395215623506	0.43419457314422377	0.3277516754295543	0.3385237174220781	0.3633732500725996	0.15694683637426066	0.017553394987764426
BS_BBAEMXRD	0.6638689442923237	0.6651706317421561	-0.00827302936834955	0.20961174688063888	0.21430023506441773	0.5092867526309491	0.061286030305594354	0.32981862095431247	0.43309798965089585	0.3309867135688524	0.23280751501412242	0.21940683386568385	-0.0013016874498323894
BS_BBQ6BHGN	0.619244774272272	0.6531358298918165	-0.007326242648126563	0.26892316209566064	0.16755055857768378	0.6010224743557423	0.07325192436259288	0.35331762044257936	0.42478700031804084	0.3034769877676742	0.22888802807073294	0.15492754119769586	-0.03389105561954453
BS_BK0HGRXM	0.6701636682512353	0.6676008773933362	0.23423667573797546	0.25442774646556743	0.3674024574559142	0.625140785404245	0.40608109155204114	0.5102685103253024	0.5250101047255613	0.42910407224693964	0.372960562272651	0.38340056103997594	0.002562790857899122
BS_BMMY0H73	0.6529297915115738	0.6826703015241221	0.22694234954489106	0.2906875241495624	0.28397375689601073	0.6378497240004763	0.3660958840255975	0.5070768673765105	0.48258596330472164	0.4407398088484278	0.30500952997307745	0.31586890542117263	-0.029740510012548294
BS_C6ZZ3FY5	0.6309444151329203	0.6912403499544496	0.2948538080197707	0.31179907249489514	0.24906230641936464	0.6263183249275168	0.17800460792105569	0.4444684406561719	0.4367344835455502	0.4468980224575026	0.260029570696205	0.32085071727655107	-0.060295934821529285
BS_C83TK159	0.6262017847190368	0.6608271272011282	0.21688897086581574	0.30489940106968066	0.27048270012352205	0.6190459032183152	0.2885002570428176	0.45766364997954034	0.492352737600396	0.42537897536073094	0.25566258044496754	0.29266706399006487	-0.03462534248209148
BS_CBDQZ8PP	0.5891152560295402	0.4405232873304563	0.015615498770940567	0.174818673973905	0.22324111139407415	0.5698625322903483	-0.05181179517268273	0.23767178598482358	0.29086816419280676	0.2798626511977176	0.2167342947332266	0.1727273337589781	0.14859196869908387
BS_CF63VG3S	0.606122294570151	0.6058161703050899	0.03439679734944391	0.19040556233370176	0.31040233342708184	0.6219219353929674	0.14614596948252334	0.3079229416113222	0.5088682008180696	0.38021637669101277	0.29165713303528235	0.3994475519274954	0.0003061242650610474
BS_CFD3WHAY	0.643117717666105	0.6935378544496222	0.24715838683410377	0.31564282544235783	0.2866393943917568	0.610006532166328	0.24564287191009881	0.3870744825241056	0.4056169924717909	0.35480978685092013	0.3443983980853721	0.2639091332402639	-0.0504201367835172
BS_CG1RG607	0.6656468082975799	0.7140240460374446	0.24270314767969317	0.3725857209380266	0.39709566058664697	0.6536623088457761	0.3736081986881016	0.5399799126069781	0.48949628629367986	0.5016857543235544	0.42677321377557104	0.3193158579141763	-0.04837723773986469
BS_CVEDJGHZ	0.6881439395612758	0.7222983796965584	0.3558887695038007	0.39111915526178187	0.4250022172630401	0.6551158579088475	0.46409356934593415	0.5829055337523712	0.5374706413480644	0.5102330160249569	0.4462559387070584	0.4252056396357102	-0.03415444013528257
BS_CXAQDK7S	0.6951593139801745	0.7183233387989304	0.2745859720083157	0.3426694235999467	0.3818610071872695	0.6139896504287679	0.4439456691252468	0.558039214165248	0.5150675240776809	0.4740875144515508	0.40309614991403253	0.3516597700858437	-0.0231640248187559
BS_CZPQ493E	0.6335410657343917	0.6820726794130656	0.19369293911945315	0.27435847983483697	0.29889533645119115	0.6144662552306063	0.34378739206533954	0.4609565715246031	0.48884789252497507	0.4463136489824976	0.42290810064228346	0.35894052200397036	-0.04853161367867387
BS_D29RPBSZ	0.6859320285055404	0.6841248810628241	0.2168667943462149	0.32250866316848786	0.23865513721745907	0.724091077455283	0.26440029281924793	0.46722571755913644	0.4302489960402603	0.4461588516652913	0.29128741837354905	0.2761075219462366	0.0018071474427162615
BS_D4VNDNQA	0.5869243151944755	0.5803901640763702	0.15378967864890508	0.230456532974728	0.24597184659175333	0.5952476997872761	0.2844260056722064	0.39856013835869797	0.3916721109805329	0.2735254881344624	0.24147696039151495	0.24594079036340416	0.006534151118105291
BS_D6J2BGDJ	0.6437310538622015	0.673605641646948	-0.06613810928605995	0.1631700883976971	0.2267531826269904	0.5664200569896276	0.08384616341137739	0.2905003344837711	0.46036917883193884	0.3224928087490988	0.19691615837055162	0.2327601331473787	-0.029874587784746498
BS_DFGS950G	0.6296638703842908	0.4681471740597814	0.16000072598718054	0.15253339401138974	0.040540974084745496	0.6726046356157298	0.055988580649023206	0.31995368803900803	0.3004397399560949	0.31246936602531816	0.18863746769224585	0.1436251130134624	0.16151669632450943
BS_DNZVP92S	0.670382664340185	0.5662067288098684	-0.007753229392817607	0.0872266493199677	-0.05823173342365741	0.7073387040728244	-0.2498677400310878	0.10186547034605124	0.3249913964019802	0.3064836696895955	0.41894187738133776	0.16471072021366875	0.10417593553031657
BS_DR079H0D	0.6157917029065947	0.4939938033228545	0.17202141143029548	0.2081292626273904	0.1845151715206455	0.6714386819941118	0.33898359549332274	0.4114438144619658	0.4108908838576629	0.31453824827463706	0.251489190797769	0.20068240855644706	0.12179789958374021
BS_DS438CXE	0.60241177517611	0.3656364687321698	-0.11297045178757306	0.0893366487799052	0.02396664682921715	0.6502589789159863	0.028991826162055683	0.3311785567824119	0.3324832232479316	0.34203391532220045	0.26471356030812465	0.004285883279423962	0.23677530644394018
BS_DSPVSM7D	0.6500234385088381	0.5839599765535314	-0.00019218089726387748	0.18314011329983415	0.15240664241938984	0.6818282536136056	0.42104554789388676	0.47960590680176274	0.4501442600530829	0.3800408535292716	0.2601219795769015	0.08563181293605211	0.06606346195530677
BS_DZNXFPH1	0.6667211067717845	0.6928019972557662	0.2701829099208765	0.30477339794841724	0.3785208836792809	0.6981078256716149	0.3240228088417647	0.5200788729877509	0.4726736505392383	0.5115323920804896	0.39112279265391203	0.4361737700394129	-0.026080890483981656
BS_E7NVYA6G	0.6663883459445892	0.6974290600125261	0.49470169444170997	0.454040649077323	0.3382844313332005	0.6517028513961522	0.43721630855791993	0.5307833790348765	0.4505500143129388	0.535451293885876	0.4780466023687363	0.382319667599206	-0.03104071406793696
BS_E9CYN4NP	0.5689993791332757	0.5408846791600901	0.03697825006861477	0.22093715706220834	0.1255554976046431	0.6197028990359382	0.113761580147248	0.3294447121482221	0.2260776744451706	0.3146163597721399	0.11766851943230357	0.08147657487014417	0.02811469997318561
BS_EB0XRBT9	0.6630863009250846	0.7063169918905602	0.2717108327691817	0.3035173544369327	0.4078047410800797	0.6370001446368931	0.45006142164021506	0.5513778381236525	0.525839152297453	0.4766484771618154	0.4181053254677481	0.34802344806950697	-0.043230690965475604
BS_EDJ5TV0P	0.5596149922360981	0.5376827376498913	0.10926199216214305	0.15444235749095606	0.1084959096117463	0.6414410766533415	0.2163924816073799	0.44810342029656514	0.2993552584026422	0.32221774050098734	0.08425657794887173	0.21332293271137492	0.021932254586206845
BS_EMQM7HTA	0.6461085458060972	0.6445182678425859	0.15148532208891471	0.20596019261499246	0.283085682252117	0.6170889056729623	0.2224600372037601	0.4118772324981216	0.49218721219443445	0.3859161015773861	0.3131230883399085	0.31954863116091775	0.0015902779635112996
BS_ENEYB4TG	0.6390970197269853	0.6739388464958654	0.26878996187328635	0.27649564587084174	0.3945243576031383	0.6240593055667046	0.5262869949240059	0.4892470550120108	0.5211619518849739	0.405739540580543	0.4172424736252409	0.39079273712918816	-0.034841826768880146
BS_EXPJQZTH	0.6881477654313755	0.737168857253466	0.3787654656574268	0.47688959007997417	0.3557187374313637	0.6436064935420653	0.36914860563795593	0.5168948263082523	0.3977246518112754	0.4920260163046756	0.3726143411219613	0.32219842321245673	-0.04902109182209058
BS_EZ3147MX	0.6679589522634296	0.6469690409059433	0.19234695409006344	0.2754559316343346	0.2882351841954106	0.6224333699268665	0.30044239043270615	0.4132159359562835	0.44253913000409995	0.3635145684055801	0.2541053629336124	0.2677989222205174	0.02098991135748629
BS_F0JB4EAK	0.5870623760958406	0.5277265719148705	0.20689679302097647	0.3317810479461704	0.2287900583066891	0.6107521301017622	0.3120809591593329	0.4230950606593387	0.33847814921791697	0.38708600635233104	0.24051814392809556	0.27324224082889087	0.059335804180970064
BS_F21R36MM	0.6557304767746711	0.5645640295127303	0.3564642773666741	0.32921077486591277	0.04452355645264102	0.7427181137260733	0.36303822664202356	0.44978115730022544	0.26937878011901667	0.47773993824528466	0.35722954701826654	0.31070815698265614	0.09116644726194079
BS_F65GWS21	0.6308169448654081	0.5764344687974889	0.026972068222168362	0.23195806532587132	0.17009059899974444	0.6643460503289441	0.011459276988541118	0.3395611086960109	0.3755649358368623	0.39781453447927684	0.09058983965219712	0.16570738726814233	0.05438247606791913
BS_F6V1Y4QS	0.6755065257447992	0.5505632733006172	0.3375170931076734	0.4492810112732083	0.09888285575143503	0.6866323055002854	0.2736210959680283	0.4952403075866253	0.3871979442787864	0.4077969063747288	0.30277647070741226	0.3210822622451487	0.12494325244418203
BS_F9Y4Z92G	0.5845095035019092	0.5941593342229867	0.1765139108077102	0.28944480289579183	0.18163844410833546	0.5913249959064767	0.23879338446272258	0.3603333883222863	0.4175620328690628	0.32303331322577383	0.20578628561706366	0.1839555423220964	-0.009649830721077501
BS_FCDAH728	0.635138612565885	0.619762996415899	0.2921327427967057	0.29829590497933905	0.2642958674884011	0.624584224572314	0.28715192254967814	0.41259725433693256	0.4957687822129986	0.38793941367065454	0.25010380148004213	0.19148076274964002	0.015375616149985949
BS_FEV5A0HN	0.5395205349379086	0.5005353234512036	0.07836878984530793	0.1606521184357896	0.08351492349623585	0.5668114199895733	0.13950740280860358	0.26495751032834153	0.36639098898760997	0.27702280724510525	0.1614540469838061	0.04504016376717519	0.038985211486705085
BS_FGJH1X0S	0.6377107093628427	0.4931985505708478	0.1658939166371359	0.26852208493972396	0.18811770944752082	0.6718587042302971	0.3986197076366829	0.48848906698249595	0.3930892330372858	0.4524471091340133	0.33516588500888467	0.327981630746833	0.14451215879199486
BS_FKASA3MN	0.5800913992473666	0.47481394089601014	-0.04631668078083866	0.1412576644114245	0.1782201817600895	0.5332245579495368	-0.06617233766646612	0.19256203092557567	0.2874969341077838	0.2592047058066085	0.22385020119769705	0.22757317150634795	0.10527745835135649
BS_FN07P04C	0.66604319727857	0.47640712425051746	0.01533150447170637	0.16722785337304016	0.17790201639110687	0.6960289184534016	0.1105154858149084	0.3040973092603189	0.20633413605018747	0.33623398875609023	0.2568976975470007	0.2415342345513701	0.18963607302805252
BS_FX2P2WEG	0.7116238918767752	0.7275478153428904	0.2223043850815343	0.31195236324550435	0.3642088716484176	0.6194473700070877	0.35874749236038245	0.4759811947732585	0.5228352299090507	0.41300023506245725	0.3752805715253099	0.35921752558919606	-0.015923923466115153
BS_FXJY0MNH	0.6649048935650517	0.6923078458439108	0.22678799642808734	0.30657558094914605	0.31465807747722335	0.5793312557188197	0.4833064378831694	0.5067704101520158	0.4966820998330157	0.42939962498510076	0.4388353953381855	0.3145852434726475	-0.02740295227885914
BS_FYP2B298	0.6834649197943334	0.6184475656816152	0.1851297840277823	0.29850612502927115	0.22561793428985988	0.5735068888164299	-0.05273864617546051	0.3166193003265304	0.3474057298569471	0.39397433023804884	0.22892892294132072	0.18876204157265658	0.06501735411271825
BS_G19QZG4S	0.604036918417108	0.7059825141399991	0.20283035327961035	0.29896270639570377	0.28363842183516247	0.6060453200918386	0.3449031295904075	0.4802497358173919	0.4129550674443484	0.4159730737203756	0.20759968115482308	0.23622104948338973	-0.10194559572289108
BS_G1E5DATJ	0.6648746458943127	0.5510605085307932	0.39232743830911665	0.31701387281812543	0.329672431570709	0.6365733271533984	0.41137661646183715	0.47400708594785823	0.5002424451125608	0.4381821641644952	0.3453913481290085	0.3471934760969879	0.11381413736351942
BS_G257VSS9	0.6517703442549478	0.5788669862479612	0.3300823855401647	0.3192611701814759	0.25264140088320064	0.6087484860800206	0.1834003490326228	0.40688547673707653	0.3907180196244484	0.38563870939687167	0.2609573414146891	0.29671355677268935	0.07290335800698666
BS_G3NN392N	0.6439552445121621	0.6807603455086092	0.30505401455130904	0.3455189080391573	0.282035793225227	0.5509762000673247	0.24774343561933207	0.4602699685803472	0.4689636842295537	0.4187937436875684	0.23900640537853418	0.3029864036398076	-0.03680510099644707
BS_G3RJTBZD	0.6576131313487358	0.6127739271207662	0.08215017413557356	0.2461748893873504	0.1477660547549566	0.7155475634479356	0.24216818673658896	0.4198341377314197	0.38627127715036785	0.3776980412173892	0.20449978225179316	0.2076548079924739	0.04483920422796961
BS_G5NHSFD4	0.6003445312766655	0.624229917917414	0.32557031559028415	0.33178627719510734	0.26472685840695426	0.5822835583445128	0.2294567245217381	0.34188699728182315	0.43289873072531965	0.3518824922131506	0.2402090318293719	0.2369675826575764	-0.023885386640748463
BS_G8TXTX0H	0.5903303761832365	0.6708008753093554	0.06449101504590837	0.25760599516607785	0.20657735860317541	0.5945082193947434	0.3005587051838394	0.430795668605351	0.4183931675162953	0.4118471773081175	0.3341679606309558	0.22340827293830326	-0.08047049912611892
BS_GG9W3J9Y	0.6357701200837027	0.612645515901073	0.058441282703090715	0.2390262481544174	0.2796575852799524	0.6896202322395374	0.23457333161134286	0.35550752430058813	0.4272172148017695	0.3501249646354153	0.31258276571834753	0.338830510452591	0.023124604182629738
BS_GW0GKWMS	0.6647780377883868	0.6979975544528562	0.06432891643904635	0.26306165122798086	0.2287337398768116	0.6178703667218671	0.301243502295322	0.4044105026883607	0.4729316113495112	0.3915602383552283	0.31181465533506697	0.2966404194766819	-0.03321951666446932
BS_GWHYM3R4	0.6158643333252177	0.6020443587211776	0.04496259811173513	0.2531654763274151	0.09649583052630684	0.7257159506014529	0.32186706069662413	0.5146001124846188	0.29713788646362915	0.36031504594308905	0.3441457342882275	0.19759076456401944	0.013819974604040164
BS_GWSJ4Z9H	0.6603418813669175	0.701310637090608	0.2709238799436601	0.304210339791355	0.2902348364597062	0.6061650583524459	0.43786331961035524	0.5250233366600947	0.5047836427802992	0.4765721299160688	0.3035965823692769	0.26809897319389886	-0.04096875572369052
BS_H5VQJR7X	0.659326095251639	0.7142774183963682	0.18031174645770268	0.2679463204993327	0.3250957416475047	0.6337575144234723	0.24016963980016115	0.5249980038868411	0.4301602131796414	0.419310430041158	0.34892917630049375	0.23982723145572094	-0.05495132314472917
BS_H97S5SQN	0.6224747377295028	0.6800423316039059	0.20799525887026937	0.3232356445130293	0.28562189118889225	0.6018980742324964	0.3790071166630039	0.4839485609268042	0.47256176376448533	0.45065822056295857	0.2700725920039722	0.2577330720663578	-0.05756759387440313
BS_H9JYKFTV	0.646600743362379	0.5826685618660419	0.42386776465091075	0.44266523239100547	0.16966386514036189	0.7153872384589026	0.3958130641150887	0.5639923701659009	0.3903142300846701	0.4478743398215109	0.3165638081238771	0.30690706611126545	0.06393218149633717
BS_HDHXX8Q7	0.6555787740016833	0.6600591748294554	0.1934642561659558	0.2464889859471117	0.28833546238679497	0.6426444821310546	0.21865785016689102	0.44401314239900325	0.5116690944403331	0.3841591162293219	0.3026314109629062	0.265071758655515	-0.004480400827772124
BS_HDPCQETG	0.6732411175044114	0.7094412927935289	0.3542828338873482	0.31336420588371733	0.35804679832014996	0.6453774895598787	0.28501407681959984	0.49534468365659845	0.5085247665671068	0.4454793529179272	0.37360426471831226	0.36256220821305624	-0.03620017528911745
BS_HJRTC9JQ	0.7011751238592279	0.7227287738232457	0.4258859862500475	0.4793117780821148	0.3476315726905971	0.6104264298791078	0.3603868380951062	0.517646884991174	0.5080078252441521	0.45382973459367193	0.388630302808524	0.36895707267060507	-0.021553649964017874
BS_HJV0J603	0.7100984471626033	0.5728933055821469	0.2779748742816983	0.46728221299128037	0.49122203566579503	0.6580647438639977	0.6011614208495702	0.5282786267688311	0.5143719726383166	0.40419209302422493	0.5383067514609461	0.44571344010854214	0.13720514158045638
BS_HRJ9145M	0.6922402807729346	0.6917226326287365	0.4907169616008109	0.5488519749935478	0.33017600712290524	0.702385101878783	0.5126126635076	0.5811936261449462	0.4570554209271246	0.5633138368874553	0.4675685336456228	0.4661221527651755	0.0005176481441981906
BS_HWGWYCY7	0.6910501085268022	0.7176299989823719	0.43838893218676006	0.4311545833823692	0.3908918892436433	0.6695977516424916	0.3573094561769814	0.557357931114741	0.4603401865198222	0.4994936436603444	0.4044489785699131	0.39314755115710937	-0.026579890455569744
BS_HZ9AYDCQ	0.6900143227842016	0.6141108437757627	0.2491345228991172	0.27607583020820137	0.3582191363323461	0.6459925273343067	0.2178239092076636	0.442260542048967	0.3963721202559974	0.4554870992799285	0.37983020429808445	0.3686099746062536	0.07590347900843886
BS_J4JY2F3H	0.6580525643956526	0.7279031420726717	0.35671336278654425	0.3084240922361061	0.3648308308073025	0.58842749812426	0.12537909344608394	0.45392766359679415	0.5220547024469643	0.4464040254685042	0.3732190578761933	0.3284992162935213	-0.06985057767701908
BS_J6212Y48	0.6487975270417258	0.6727112283737456	0.11545187645717672	0.26213389433519485	0.2535620618620384	0.6472502543018374	0.3320200781524384	0.4929892984221904	0.40022404028856773	0.3806333312998276	0.2961941686564192	0.18111107073553073	-0.023913701332019865
BS_J6W1RB7A	0.6170119803978243	0.6051920695301619	0.2981303446637535	0.37975104953002936	0.13797563919227923	0.6852970030054927	0.46232363724592745	0.5475800742295286	0.29121748023661603	0.457579322215697	0.3868784162245472	0.30226244103173167	0.011819910867662431
BS_J9CBGP57	0.6674907723301587	0.6916715979973846	0.24685541920167425	0.33626084125168304	0.23109091148839178	0.6069808050846222	0.26771988108683253	0.44431635882323195	0.45683083439591166	0.36688957418185847	0.2570031762822419	0.24260219458684812	-0.024180825667225903
BS_JB43XBCQ	0.6591215912149272	0.713112359396164	0.26659645277145555	0.2999681127502841	0.39938154645315	0.6246423144121328	0.5126318662323117	0.5498249203735813	0.5243804407274288	0.4667581908897695	0.4974490127942036	0.3234647062881691	-0.053990768181236826
BS_JDSNFYQ0	0.6179863344816364	0.6887233020459204	0.1894633157099958	0.28823639347903246	0.21885085988649436	0.6632888153992497	0.24808659376860864	0.47619157812730045	0.4230115152759534	0.4501442425075663	0.3357629360928108	0.2290012003472968	-0.07073696756428394
BS_JJVH7WR0	0.6743367497090841	0.5203599909565122	0.051289788316667	0.1575853517893363	0.16248628155863692	0.5432153137854253	0.004255706043762061	0.2967877876700256	0.40651458447556105	0.32795744662174614	0.13156423460501615	0.24053740280815236	0.15397675875257189
BS_JMD386Z2	0.6647583517874085	0.6691290508340538	0.19461990140153956	0.32955901775384294	0.29497544208587106	0.6927629792265807	0.3776344253265523	0.48200072028861696	0.4014280836501727	0.40065313671193	0.3042890268316354	0.31164867207780084	-0.004370699046645332
BS_JP95KMRD	0.656515519890596	0.6786466430024806	0.45061660676924375	0.340927247026782	0.3677401964072831	0.7030755423258748	0.29352097465118193	0.45242370089898803	0.536664719951383	0.4976059718456972	0.3894710272806425	0.40291421049103526	-0.022131123111884587
BS_JQGJQ2QZ	0.649413321575907	0.6385943180969377	0.19189205244611976	0.2204407199980017	0.30068197676360064	0.6359097417444598	0.26294556903817035	0.4151964039005701	0.5379885798517529	0.43781695139172233	0.40706006305427767	0.42083917448256447	0.010819003478969358
BS_JQVAWTTM	0.61761036563422	0.6914280340457776	0.3050092903345223	0.36862973710011004	0.29235427942283093	0.6028788242345975	0.33586071222801167	0.4713473973442991	0.49261077961760136	0.47596915965032804	0.3507000433091321	0.3053806468307775	-0.07381766841155757
BS_JQXHHK0K	0.6603479841589337	0.5489331262260045	0.20809271727320677	0.2637176757706871	0.18983641062743936	0.5954927059728142	0.127249016287076	0.4376168996689175	0.40840623739160514	0.3168931865407701	0.2181920796359517	0.21556003965501175	0.11141485793292916
BS_JRYJGYC4	0.6619331088456707	0.6989165985696575	0.2865587369526286	0.42065090851762277	0.25016881986138434	0.7384233945574569	0.2951002558320309	0.5171148378654202	0.42770219546537486	0.4152654524714495	0.3679038984331922	0.29625827545500144	-0.036983489723986795
BS_JS95PE0J	0.6305942757017813	0.6186937259006617	0.39727472847849005	0.41056828193234685	0.18819182171044946	0.7212064423146246	0.327120054238482	0.5251965709324797	0.3849043553456346	0.5043542882367104	0.2424023657813803	0.3034393501522703	0.011900549801119542
BS_JTWNJ8T7	0.5331556211607655	0.49821547279141964	0.2413880511310936	0.2255582752235108	0.18356267273070062	0.5446992283778619	0.12015318994128835	0.3106947922540884	0.3845053650159091	0.3134031426530279	0.21431065120249912	0.162291629452229	0.03494014836934589
BS_JVW2JJ39	0.592894383197112	0.5282653903038512	-0.008883804313047828	0.12778235215341882	0.12436652951326252	0.7165971741237641	0.2916178302530231	0.3934532063315314	0.38592720176660483	0.3787161452828719	0.293584654398833	0.25374629746239385	0.06462899289326074
BS_K0X3PZGN	0.7205840257206375	0.7068100100922108	0.5258354469793427	0.4028126334371276	0.48439326636226554	0.6277963469149717	0.41196069766866616	0.5659028429570927	0.5555027034960465	0.5579974927410871	0.5769632758871283	0.48535839302289047	0.013774015628426728
BS_K17VQECG	0.7023945659421562	0.7077298493688223	0.2926529075284024	0.3290017128233599	0.3269858411565758	0.6232069206487357	0.2064864719359563	0.3949160477516214	0.506794294374797	0.40689008996907894	0.3514119604204581	0.2862410427741627	-0.005335283426666115
BS_K2PCC777	0.6912309003703846	0.7191332651587466	0.2516877869856973	0.2590759471113971	0.4370312002537295	0.6101303695200847	0.5312325969424584	0.5773393338147694	0.5443063098792207	0.5185656673621147	0.5454116567849369	0.42585391866610856	-0.027902364788362055
