sample,MCP_CD8,QTS_CD8,EPIC_CD8,Cytolytic_ssGSEA
BS_G7AGNB5G,0,0,0.0201679013363736,0.123607850337176
BS_G8TXTX0H,0.0285691521967709,0.0046176994675448,0.0161893054919227,0.316166081482162
BS_G9XE3N9T,0.176322772640463,0,0.0236941193968175,0.181842686255191
BS_GCA4GET3,0.400537929583729,0,0.0241225461364262,0.208970026518217
BS_GG9W3J9Y,0.070389327891398,0,0.00840913524050973,0.0859418416031612
BS_GHNJ4CYC,0.22650852980868,0,0.0228130952333005,0.332140317813993
BS_GPEGRCCT,0.641546029087524,0.00116482474331017,0.0259309430448113,0.444938055236076
BS_GTZCFGRZ,0.584962500721156,0,0.0184780443279036,0.236496889365181
BS_GW0GKWMS,0.0285691521967709,0,0.0225845394324673,0.158744194529381
BS_GWHYM3R4,0,0,0.00248854196274574,0.226875805849407
BS_GWSJ4Z9H,1.51096191927738,0,0.0108242223695582,0.384639626770306
BS_GYA4V1RD,0.137503523749935,0,0.0189202536582206,0.215582123169944
BS_GYXSDZ56,0.53605290024021,0,0.017818280463215,0.355700776427298
BS_H08FEN68,0,0,0.0224932188226185,0.337416871179169
BS_H0WF1WHE,0.367371065648529,0,0.0133018969089606,0.446804029936089
BS_H1XPVS9A,0.189033824390017,0,0.0192937239964768,0.304942982169839
BS_H3FE3TH9,0.111031312388744,0,0.024880280392704,0.239203830425067
BS_H5VQJR7X,1.20789285164133,0,0.0124349691966512,0.429938360928655
BS_H8A9PSYA,0.16349873228288,0,0.0249660301506032,0.184178195226055
BS_H97S5SQN,1.05658352836637,0,0.0141226811037987,0.252848264022517
BS_H9EX5WX3,0.27500704749987,0,0.0335002369866147,0.355101038729066
BS_H9JYKFTV,0.0143552929770701,0,0.0124887234111551,0.159620429914582
BS_HC5M8JTC,0.687060688339892,0,0.0132781612746708,0.464634148392886
BS_HDHXX8Q7,0.6959938131099,0,0.0119449636470602,0.389373141852967
BS_HDPCQETG,0.505890929729957,0,0.0143880760606894,0.484402813050424
BS_HJRTC9JQ,0.333423733725192,0,0.00480959660903307,0.416595921471836
BS_HJV0J603,1.93357263826102,0.00291688257889636,0.0318477515718762,0.636763312175898
BS_HM0R6SXQ,2.62293035092018,0.0078401796605923,0.0405008636113056,0.508377349584475
BS_HNMQ7488,1.06350294230616,0,0.0423214091817698,0.481042484478059
BS_HQ5BJ6MW,0.485426827170242,0,0.0177794579848649,0.353626432801808
BS_HQDXQ5Y4,0.879705766282288,0,0.0263646701560449,0.404700995071228
BS_HRJ9145M,0.189033824390017,0,6.57545217796424e-06,0.44475410603751
BS_HSHN8PBB,0.739848102699328,0,0.0181049055919816,0.389912688901145
BS_HSTNFPKW,0.400537929583729,0,0.0204902040886388,0.480278646684777
BS_HV8PFRBR,0.238786859587117,0,0.0135420718525048,0.233973215656875
BS_HWGWYCY7,1.20163386116965,0.00418416851311469,0.0334245081649512,0.46548537816701
BS_HZ9AYDCQ,0,0,0.0180727212557058,0.361031218459675
BS_J4JY2F3H,1.05658352836637,0.00270190885990397,0.0118936722600374,0.523716410929145
BS_J5H5VXWY,2.66902676550963,0.00897186966996114,0.0431061657642736,0.56399038431259
BS_J6212Y48,0.526068811667588,0,0.00895106056395614,0.34140107668189
BS_J6W1RB7A,0.070389327891398,0,0.00363829251047235,0.336224018027378
BS_J9CBGP57,0.454175893185802,0,0.0124436321659533,0.197562295509737
BS_J9M83K8T,1.4905701304462,0,0.0286557204291496,0.460557325497909
BS_JB43XBCQ,1.92219784839637,0.00216722196378095,0.00966480917788086,0.491257663361128
BS_JDSNFYQ0,1.52606881166759,0.00230114729054442,0.0442536827350245,0.319177216618673
BS_JFVB9KXB,0.0565835283663675,0,0.00709936342346915,0.17653063159298
BS_JGKZ54SA,1.05658352836637,0,0.0167094389613184,0.403550405487701
BS_JH29M4KG,0.526068811667588,0,0.0114413120830503,0.400838992171623
BS_JJVH7WR0,0.0143552929770701,0,0.0171566733918095,0.0902460152926949
BS_JKXA3FQC,0.189033824390017,0,0.0233467137129605,0.242782390587167
BS_JMD386Z2,0.250961573533219,0,0.024294996071853,0.2049762234074
BS_JMHG7GCN,0.22650852980868,0,0.0203493980369667,0.340011359039255
BS_JP95KMRD,0.250961573533219,0,0.0225892950898264,0.418720581485696
BS_JQGJQ2QZ,0,0,0.0240671610470434,0.410764352187454
BS_JQVAWTTM,0.286881147788162,0,0.00862063473377132,0.3275965174686
BS_JQXHHK0K,0.070389327891398,0,0.0201288996421063,0.145033581909615
BS_JRYJGYC4,0.20163386116965,0,0.00627244388389093,0.258933609093481
BS_JS95PE0J,0.389566811762726,0,0.00605929809754579,0.130916738656395
BS_JTWNJ8T7,2.25096157353322,0.0029418636338555,0.0331847026046777,0.0201339603305656
BS_JVA2NQFF,0.150559676575381,0,0.0213076224891507,0.272810553096901
BS_JVW2JJ39,0.176322772640463,0,0.00992985018561393,0.15925502679218
BS_JWSR581E,0.137503523749935,0,0.0256878051156261,0.263566051530263
BS_K0X3PZGN,1.06350294230616,0.00851635415947282,1.80151621374285e-05,0.56689481603691
BS_K17VQECG,0.604071323668861,0,0.00798716396888524,0.35917713896473
BS_K2PCC777,0.739848102699328,0,0.0104631642129237,0.539676262733775
BS_K57A4A9D,0.20163386116965,0,0.0238528194884127,0.313656733703425
BS_K5802F84,0.0143552929770701,0,0.0268458954065257,0.0849205073272381
BS_K74N1BXQ,0,0,0.0149790825697303,0.346084041250778
BS_K7MVS0Z7,0.124328135002202,0,0.016020461559917,0.252708627190824
BS_K81PZXP2,0.0565835283663675,0,0.013218353705011,0.320647699395256
BS_K838XW6V,0.7311832415722,0,0.0292350971113405,0.392384934143986
BS_K88T8SW7,0.669026765509631,0,1.24288534902357e-06,0.69499825546902
BS_KABQQA0T,0.475084882948783,0,0.0190877015544052,0.180337571484896
BS_KBEX4RT2,0.150559676575381,0,0.0115676891784774,0.198270144222366
BS_KFD5128N,0.948600847493356,0,0.0311386328781358,0.2872270909165
BS_KKDTW11T,1.21412480535285,0,0.00625775944968442,0.322842920215956
BS_KP735TJ6,0,0,0.00728970096439329,0.0802365852801551
BS_KQ6ZW085,0.214124805352847,0,0.0235249305896025,0.280018748512309
BS_KRS4EV4X,0.0565835283663675,0,0.00942685045911825,0.320001929746367
BS_KS8HMGA6,0.070389327891398,0,0.0296635364338993,0.39710681573674
BS_KVPWHDR4,0.0285691521967709,0,0.00996978537967786,0.322263522436052
BS_M0FA190Y,0.070389327891398,0,0.0175333364377707,0.379820080036596
BS_M0XGZ53Z,0,0,0.0220444435662387,0.166177333448225
BS_M1PVEHCM,0.111031312388744,0,0.0379076213027643,-0.0121544726015956
BS_M4NVX721,0.20163386116965,0,0.0284645710128345,0.329674241222484
BS_M4TTKPNR,0.321928094887362,0,0.0153472981852026,0.40710439846485
BS_M54TWTH4,0,0,0.0184789614875083,0.325765664281398
BS_M7XB258E,0.53605290024021,0,0.043853731545642,0.528921846614672
BS_M85CXHDV,0.20163386116965,0,0.0183261481479063,0.384806346603908
BS_M8M56Z4Y,0.37851162325373,0,0.015488577940641,0.359613748256252
BS_M8WP5T16,0.0285691521967709,0,6.68409345256124e-08,0.258530769245718
BS_MB7WN0ZB,0.333423733725192,0,0.0218137759740902,0.330147160003847
BS_MBSTWZA6,0.20163386116965,0,0.0130144925019783,0.26478311465148
BS_MD0937XT,0,0,0.0131669827045406,0.0764658699745374
BS_MDBT7S5Z,0.0285691521967709,0,0.0185441422256432,0.115002608650021
BS_ME6VQGG4,0.0143552929770701,0,0.0220057258251039,0.189441077864266
BS_MF9X3PKH,0.263034405833794,0,0.0191253078309049,0.365931629417624
BS_MFGZH8FK,0.863938450423972,0,0.0116517275715464,0.322259102723025
BS_MG78HQDM,0,0,0.0173138153683221,0.100502756027119
BS_MH8RAG4A,0,0,0.0149706517634306,0.523203780796177
BS_MWWZBQ60,0.176322772640463,0,0.0187939928702919,0.207237285647833
BS_MX92FD6D,1.08406426478847,0,0.0269120961530419,0.420845720777514
BS_MY9D8XZ1,0.137503523749935,0,0.0133173103741909,0.297422467200347
BS_N1E0H8YQ,0.176322772640463,0,0.00797740592566978,0.309214096170661
BS_N210XMKR,0.22650852980868,0,0.0273420612061227,0.294145542814057
BS_N6NE6B3W,0.070389327891398,0,0.0320704180996546,0.0559856344428739
BS_N6TQBQ8M,0.0143552929770701,0,0.0108801694376607,0.408499745956426
BS_N7SW36FD,0.389566811762726,0,0.0299561410971135,0.29733685874726
BS_N7VQ1GQB,0.310340120612151,0,0.032887486833631,0.385802919708063
BS_N87X1T8T,1.13093086982645,0,0.0239451498371691,0.44246111857554
BS_NB5XWMJT,0.286881147788162,0,0.0129375439593174,0.423163813182613
BS_NB9XXBW6,0.55581615506164,0,0.011516841593724,0.228512194110942
BS_NBZNAG7Q,0.250961573533219,0,0.0168289254189978,0.440516649985025
BS_NEFAASTR,0.0976107966264223,0,0.0145319899803387,0.434641516192218
BS_NEVYM2FP,1.44360665147561,0,0.0127369785298188,0.243875229303142
BS_NFKKDYSV,0.422233000683048,0.000124567186072637,0.0259743692475855,0.407280113541517
BS_NG9X6SJA,0.432959407276106,0,0.0385684319825718,0.393796066804909
BS_NGSG2KB6,1.21412480535285,0,0.00933709573895685,0.400733940175497
BS_NKEAAFMW,0.0285691521967709,0,0.0123668038623946,-0.0430948627464007
BS_NNYXMSTX,0.344828496997441,0,0.0265495633339805,0.424613216590032
BS_NPA6CZQF,0,0,0.0108235491040203,0.122269370804717
BS_NPQJ20KX,0.20163386116965,0,0.0126388180225482,0.240628338670559
BS_NQ54ST98,2.23572705983806,0.00190391443711936,0.0124705497026697,0.51434805309709
BS_NQB91P48,0.594548549550354,0,0.0178089963102749,0.34949089916155
BS_NR3P3GN2,0.263034405833794,0,0.000636456610999335,0.265715418759326
BS_NRFQEQKP,0.0285691521967709,0,0.0152590030823528,0.214094319178295
BS_NRPG5K4K,0.250961573533219,0,0.0177865012186659,0.354583328808974
BS_NS7GSHB9,0.16349873228288,0,0.0178499787147483,0.260917051779082
BS_NT9NZYFD,0.0285691521967709,0,0.0150685908599443,0.137840904977334
BS_NX1R0BC3,0,0,0.0101682246945052,0.410567832830601
BS_NY5T05AK,0.748461233004036,0,0.0253122594073383,0.427777971449377
BS_P0QF87WC,0.650764559116902,0,0.00787338571612253,0.281422687880437
BS_P2Y2NANM,1.24488705912353,0,0.0222632988596821,0.466104034271897
BS_P4PMWFMV,0.137503523749935,0,0.00509670545017403,0.308868637014168
BS_P7W3AYKV,0.863938450423972,0.00041197646148217,0.0204977478441409,0.458594886877591
BS_PDVD0GCM,0.0285691521967709,0,0.0163499373629874,0.322833259960826
BS_PENM28KT,0.124328135002202,0,0.0294204295132484,0.157016503498253
BS_PEP9NZXN,0.0143552929770701,0,0.0174047504863587,0.211886735844127
BS_PJC6FH4Y,0.443606651475615,0,0.00945663064347869,0.393264342079111
BS_PQ7CQFYR,0.0976107966264223,0,0.0214821662563989,0.277841271541215
BS_PRCG6W20,1.37851162325373,0.00315038176119354,0.028653474595327,0.610559494370791
BS_PS0P3QJ3,0,0,0.00959464488426,0.171875038130887
BS_PXCPK5XS,0.632268215499513,0,0.0128643094842741,0.328555673524726
BS_PZVHMSYN,0.310340120612151,0,0.0132082469645637,0.259229600322582
BS_Q06J3RYW,0.0976107966264223,0,0.00636377971769256,0.439854573761221
BS_Q2PBFNDF,1.15055967657538,0,0.0267332444731603,0.442983350390957
BS_Q35GFYDR,0.454175893185802,0,0.00732900489243594,0.334957571942134
BS_Q3TBCK4V,0.0840642647884746,0,0.0179248898278863,0.216252392511346
BS_Q6VH5GJ8,0.992768430768924,0,0.0207049887212343,0.335481729653277
BS_Q79NP5YY,0.298658315564515,0,0.0213219576622039,0.388946897280741
BS_Q9N5PRD5,0.6959938131099,0.000137591110208205,0.0174386859001497,0.308087920517552
BS_QB84TBA3,0.214124805352847,0,0.0195378080303037,0.110522658855171
BS_QBMW69AM,0.137503523749935,0,0.017546747829555,0.35225715846767
BS_QGKEP3KB,0.823749360308273,0,0.0360148345092147,0.475913723077477
BS_QH0VYVJK,0.0565835283663675,0,0.0162507125869162,0.369551061218568
BS_QH82PBMB,0.176322772640463,0,0.0165659876280953,0.187513228915191
BS_QHY302E8,0,0,2.74952403450206e-06,0.429583393947384
BS_QMBS32Y2,0.0840642647884746,0,0.00814719923138642,0.311980776291757
BS_QNNX91SM,0.622930350920177,0,0.0116489255662142,0.228043311119665
BS_QRNSKFMS,0.189033824390017,0,0.0156172653188442,0.298435135775308
BS_QTSXW7DA,0.321928094887362,0,0.0244740771961835,0.307455819485509
BS_QV51J756,0.0565835283663675,0,0.0236435435429958,0.120027523891544
BS_QY2G1JZJ,0,0,0.0214118660993081,0.368983622781232
BS_QYA4TQXX,0,0,0.0092161371237478,0.213209660836118
BS_R13X6TMW,0.0285691521967709,0,0.00856532909659447,0.27002360172045
BS_R244Z0WX,0.604071323668861,0,0.0137664106977166,0.295366053414372
BS_R3AJB6VS,0.189033824390017,0,0.0274292108759852,0.385346298425978
BS_R5JQE0VJ,0.526068811667588,0,0.0160644930767479,0.354497039027511
BS_R5SNFB5B,0.111031312388744,0,0.00369272201349725,0.099081027927349
BS_R7V8BC98,0.400537929583729,0,0.0292579797133438,0.403845239392418
BS_R9B92M75,1.16992500144231,0,0.0235153335008261,0.358252515574736
BS_R9CKW9DY,0.815575428862573,0,0.0262320573941493,0.493078368402151
BS_RAQFEB0S,0.963474123974886,0,0.0346302413684784,0.414426412549935
BS_RARBBY7C,0.978195629681652,0,0.0362229559266073,0.52961890635559
BS_RGSMX7QD,0.20163386116965,0,0.012140840157208,0.279188343560372
BS_RHAWQJ48,0.27500704749987,0,1.73680279079402e-06,0.451055250748895
BS_RHM60031,0.263034405833794,0,0.00623892539110417,0.345957853925342
BS_RJC3WDD6,0.0840642647884746,0,0.0143439166988758,-0.0346918074963026
BS_RJMJ935A,1.46988597627446,0,0.0460793983099379,0.544507902665963
BS_RMT7ABN6,0.464668267003444,0,0.0381709375503728,0.491935127032027
BS_RN0VAY51,0,0,0.0193914448367848,0.41154974021304
BS_RNANA568,0.765534746362977,0,0.0427613297254567,0.398109725524394
BS_RPJ1EPHA,0.545968369105292,0,0.0325708747838953,0.400042823358793
BS_RRAEQZ97,0.238786859587117,0,0.0159201720108508,0.23529278575562
BS_RVSEDNJ4,0.0976107966264223,0,0.0182481620836484,0.180223151985102
BS_RWJZFTP9,0.0426443374084937,0,0.0141753580553946,0.144328522513449
BS_RX1YTZ7F,0.356143810225275,0,0.010623693155196,0.305166022290674
BS_RZBFH1QF,0.0285691521967709,0,0.00855049319733217,0.138686267823306
BS_S1KK7XRH,0.356143810225275,0,0.0246133369693102,0.298233339451058
BS_S20SP0WW,0.070389327891398,0,0.018821082407314,0.453317499174929
BS_S2TA8R29,0.475084882948783,0,0.0141797971831819,0.295956815029553
BS_S3C2PZAH,0.659924558402378,0,0.0126703523498973,0.362458845304602
BS_S3MET0JZ,0.790772037862,0,0.0169182993576452,0.301018384022101
BS_S458NMKH,0.250961573533219,0,0.0174445929107218,0.270670907361131
BS_S4V9E1XJ,0.495695162624069,0,0.0152857525530224,0.417405769210607
BS_S50KQEXV,0.27500704749987,0,0.0208826147062648,0.293022541259238
BS_S5P8VTN5,0.310340120612151,0,0.0156836240137525,0.325272378637531
BS_S6B9DVNS,0.0143552929770701,0,0.0240226231200492,0.116153898735976
BS_S6S7SK3P,0.0143552929770701,0,0.0147794729814691,0.125482424016445
BS_S8K878T3,0.137503523749935,0,8.58195587957558e-06,0.490322870749004
BS_SB12W1XT,0.454175893185802,0,0.018381732843904,0.356702556298244
BS_SBMAM00V,0.0976107966264223,0,0.0223202551781748,0.32935281474577
BS_SBMCD7XZ,0.0426443374084937,0,0.0228171658128306,0.269225769797358
BS_SD0EMK7Y,0,0,0.011245649622522,0.400444219296119
BS_SD8YBRBR,0,0,0.011970666581314,0.0593464760578074
BS_SDA4RMMG,0.0565835283663675,0,0.0161764853399497,0.176925812912179
BS_SDZY6RZ3,0.454175893185802,0,0.0223694892960826,0.274209598630963
BS_SERDGASJ,0,0,0.0282158972409619,0.391598385919346
BS_SFKZSJN1,0.344828496997441,0,0.0205963370033858,0.274548373967639
BS_SH2S6SFN,0.545968369105292,0,0.0524342409177943,0.492914292155818
BS_SHMC4902,0.263034405833794,0,0.0217052060762035,0.232648943845138
BS_SJ0HXCD0,0,0,0.0106737195590249,0.453802863317058
BS_SJVTZ5TH,0.22650852980868,0,0.0139665797705644,0.312202543297575
BS_SMWQR2F1,1.0703893278914,0.000126276525228979,0.0148744367525884,0.33141005312191
BS_SNVM7CZT,0.622930350920177,0,0.0127354749572259,0.332603304411361
BS_SQX5E15Z,0.948600847493356,0.000733704296105194,0.0398439573014541,0.421964186722608
BS_SR2RGDXJ,0.070389327891398,0,0.0148344435238508,0.311965397642092
BS_SW8C9Y5Y,0.516015147003665,0.00161080381340709,0.0208304264229193,0.515668685066304
BS_SW9Z10F9,0.0976107966264223,0,0.0105393697259686,0.314511195797495
BS_SXRS2P6T,0.22650852980868,0,0.0211387391670684,0.27974757556491
BS_SY3J3XR9,0.070389327891398,0,0.0145679968731047,0.11900971315454
BS_T0MXH2CA,0.622930350920177,0,0.0174261453817686,0.379510077689346
BS_T0RKFEKR,0.475084882948783,0,0.0240559258393384,0.403144768523452
BS_T1W4JA94,0.111031312388744,0,0.0191834923774908,0.222112657660428
BS_T1YHK6B7,1.18903382439002,0,0.0179395941137833,0.268983224296352
BS_T289QKBV,0.53605290024021,0,0.0200508655918688,0.390018693793908
BS_T2F48Z4E,0.565597175854225,0.000647447570886742,0.00472108020415685,0.431753578465817
BS_T2QPMZCM,0.0840642647884746,0,0.0248892279352822,0.084534152242619
BS_T3H5AY8A,0.641546029087524,0,0.00375029663105954,0.440322979948218
BS_T4JFN54G,0.298658315564515,0,0.0191361386573289,0.299201021057992
BS_T5P5ME9M,0.070389327891398,0,0.0334101841147354,0.365099954100272
BS_T9A8JJW5,0.137503523749935,0,0.0366745198299943,0.195962804972086
BS_TASG32Z2,1.09761079662642,0.00114870670224341,0.0197287835376632,0.368381224481411
BS_TDJXQBVY,1.15055967657538,0,0.0254345157332631,0.451451523301818
BS_TG93XC55,0.0143552929770701,0,0.0440391770048786,0.0802617649195577
BS_TGS109T3,0.0565835283663675,0,0.011130374078168,0.163070408077482
BS_TM9MH0RP,0.137503523749935,0,0.0115714196785574,0.295009571649494
BS_TR2P8KRF,0.333423733725192,0,0.0215840454747865,0.290602968950502
BS_TRKH2SPE,0.0976107966264223,0,0.00949056986313662,0.193148647026801
BS_TRPXB3AV,0,0,0.00843310957813267,0.197058041002042
BS_TRZZRYKF,0.0143552929770701,0,0.0232919644104437,0.335384542561686
BS_TTDNZTZ0,0.516015147003665,0,0.0291323781408277,0.365055565521257
BS_TTE04ZP8,0.16349873228288,0,0.0296745441828007,0.37255180150282
BS_TV5B86ZD,0,6.42494561901343e-05,0.0178071852014489,0.26560858906507
BS_TV80600R,0.422233000683048,0,0.0246571175570543,0.353751219043834
BS_TVH33J9Q,0.443606651475615,0,0.0288019588944591,0.239569275041162
BS_TVV122JG,0.411426245726465,0,0.0127121432778861,0.269721058958064
BS_TWFDEMBZ,0.20163386116965,0,0.0173849192974043,0.315814022531492
BS_TXZ7KHTQ,0.0143552929770701,0,0.0140991443636272,0.236111644648355
BS_V0DQFC75,0.485426827170242,0,0.00726388388866265,0.385042015755403
BS_V2G1YE8R,1.4276061727819,0.000875092666766556,0.0251413620482653,0.455902391662197
BS_V33RCK1Y,0.0976107966264223,0,0.0100690613455248,0.312666809096183
BS_V3REENH9,0.400537929583729,0,0.0211228986200962,0.331961017935487
BS_V3Z3DB4N,0,0,0.00942857900603509,0.0761242119165628
BS_V558NW3Q,0.150559676575381,0,1.45278132833981e-08,0.453732907751699
BS_V6RSB5HQ,1.18269229751619,0,0.0204187012066984,0.23324835034737
BS_V72GX2AZ,0.263034405833794,0,0.0180963227441888,0.312670140492474
BS_V7BZ049H,0.321928094887362,0,0.0342178565894531,0.455223635228335
BS_V89HGTET,0.389566811762726,0,0.0146787559239965,0.366710601482006
BS_V8QWBVS3,1.88752527074159,0.0147287362236239,0.0726965873227665,0.663232756742747
BS_VARR255N,0.367371065648529,0,0.0240366215016212,0.378420828208115
BS_VBMRQK4F,0,0,0.0241939954833139,0.328035220909001
BS_VDFXXMEX,0.722466024471091,0,0.00737419325751322,0.31565194329459
BS_VF3NVT4G,0.20163386116965,0,0.0173805579705386,0.39958308759476
BS_VKH87DD2,0.526068811667588,0,0.0423862110994477,0.431303941913213
BS_VKHJG2B8,0.137503523749935,0,0.0149314174814554,0.420974416440572
BS_VKYEM67A,0.298658315564515,0,2.11563067371225e-06,0.234071232329011
BS_VMMJYN8Z,0.124328135002202,0,0.0276243854261536,0.156479815762009
BS_VMQMGSJY,0.214124805352847,0,2.74599110588328e-06,0.355382309592456
BS_VTYNWK05,1.72683121703249,0,0.0375169079939537,0.533755929913468
BS_VVTHDRBD,0.124328135002202,0,0.0111481046162822,0.0789254783990077
BS_VW85Q4XJ,0.411426245726465,0,0.0169254826779244,0.395157777458629
BS_VZWXGYT2,0.124328135002202,0,0.0514191224767646,0.443163790211078
BS_W1385R8Y,1.13750352374994,0.00606760536771343,0.00838861541159553,0.230525512914751
BS_W4DB5RP1,0.214124805352847,0,0.0137876412605982,0.0612800021896199
BS_W7MFJZ5A,0.941106310946431,0,0.014983419283025,0.430092859643619
BS_W97QQYKQ,2.83794324189103,0.0232473090617873,0.0397048621292378,0.579034037557516
BS_WBVSK3MP,0,0,0.017259636661358,0.119676910976386
BS_WEKK6SHP,0.310340120612151,0,0.0124330521498486,0.35639773824739
BS_WHBEXD5H,0.22650852980868,0,0.0105901978535137,0.427388816826003
BS_WQ1YRTAT,0.250961573533219,0,0.0172832568547702,-0.0255065790843353
BS_WRQHPSXQ,0.0143552929770701,0,0.0104802054487014,0.123203590044618
BS_WTJEDTZC,0.948600847493356,0,0.0130689615483436,0.493766000611631
BS_WVRX4C9Z,0.0565835283663675,0,0.0242969954999641,0.447044765192493
BS_WVS02TZK,0.189033824390017,0,0.0195551128830109,0.256800305896665
BS_WYMX429C,1.32768736417605,0,0.0216793959516742,0.472927654857682
BS_X0XXN9BK,2.22032995487956,0,0.0169656274310873,0.383704875445973
BS_X16PENSA,0.432959407276106,0,0.0163070448980168,0.391068419806748
BS_X1G0TKP4,0.20163386116965,0,0.00566299375118143,0.372396870955729
BS_X20JCR4H,0.22650852980868,0,0.0211543271015835,0.385338165085989
BS_X23724NJ,0.0565835283663675,0,8.65562883653742e-07,0.267017665595668
BS_X2EDW2ZB,0.214124805352847,0,0.0321535540422582,0.296619813076002
BS_X3HR4Z21,0.0976107966264223,0,0.0124929942285631,0.349378415764428
BS_X4DD4KSZ,1.11103131238874,0,0.0509397253212865,0.461210421276505
BS_X4X1SFSE,0,0,0.0221903170725296,0.138142869417862
BS_X5DFR216,0.464668267003444,0,0.0303411747578299,0.486541506241199
BS_X6GFVDVA,2.22342254993494,0.000225497050887282,0.0259399346633758,0.404506939637345
BS_X91K8KMG,2.06350294230616,0.0154566379148803,0.0218713374050453,0.5136334692659
BS_XG0DBWVT,0.070389327891398,0,0.00861677592547363,0.167662211291063
BS_XGDPK33A,0.678071905112638,0,0.0160997080974552,0.251162647606917
BS_XGSA3GQE,0.070389327891398,0,0.0196895460123846,0.209999413807935
BS_XKKB4MZV,0.150559676575381,0,0.0183798718024327,0.186198877682238
BS_XM1AHBDJ,0.0143552929770701,0,0.00108729018001281,0.277428128008338
BS_XQ5SFW35,0.475084882948783,0,0.0176278386908521,0.273191362661357
BS_XQXXBWPD,0.356143810225275,0,0.0191787768028778,0.428180201069453
BS_XYVCMF4A,0.485426827170242,0,0.017455104204696,0.256199623885297
BS_XZM79E42,0.565597175854225,0,0.0183866050756705,0.381677606885733
BS_Y0PCBNJV,0.176322772640463,0,0.0192687962344995,0.304334943369508
BS_Y274AC0H,0.678071905112638,0,0.0104121024936466,0.425117077381683
BS_Y7H24JZG,1.67807190511264,0,0.0465015189855604,0.466082185392034
BS_Y7W8BR6B,0.565597175854225,0,0.0345729296734169,0.397271103214038
BS_YA0KMBRT,0.0285691521967709,0,0.00533403277531033,0.182213035797782
BS_YASWHXJC,1.97452931248388,0.00875560233039872,0.024605455911154,0.544634790733694
BS_YB2RXRHT,0.238786859587117,0,0.0323012387601999,0.283473763264118
BS_YCREDZTJ,0.214124805352847,0,0.00655414056567936,0.331342229063542
BS_YDEVMD24,1.25096157353322,0,0.00962215039948934,0.156766162230541
BS_YEQVW4ND,0.214124805352847,0,0.0200297468818241,0.239409373152646
BS_YMAJC22S,0.0285691521967709,0,0.0202099095133211,0.0463109920548064
BS_YMKQT5V0,0.22650852980868,0,0.0220483359488509,0.475623948549085
BS_YR12D1ZY,0.124328135002202,0,0.0137487970383318,0.412001411322589
BS_YR1XY6SF,0.321928094887362,0,0.029965958178451,0.417209357185638
BS_YSZRQ95C,0,0,0.0072167932597043,0.297440320446646
BS_YTWEM5SG,0.250961573533219,0,0.0192067013663697,0.465319091923298
BS_YVEEXAAT,0.432959407276106,0,0.0354184275238439,0.465846264918114
BS_YVMEEBKC,0.137503523749935,0,0.0144463308016518,0.264988834698979
BS_YWJKHMXV,0.650764559116902,0,0.0346975048817906,0.432761539644065
BS_YY5B2XDD,0.516015147003665,0.000275072151854895,0.00585774058954876,0.375593809378937
BS_YZ2QFDAN,0.0840642647884746,0,0.0101444761554739,0.353992662235495
BS_YZ2Z1Q6Y,0.389566811762726,0,0.0155704525064419,0.255299324957783
BS_Z0AVVB1V,0.545968369105292,0,0.014321830701155,0.343418005675059
BS_Z0ZPD9S9,0.0285691521967709,0,9.94319434567635e-06,0.397319323056309
BS_Z1A875MW,0.16349873228288,0,0.0200165782966056,0.281954465391113
BS_Z3RCA1T9,0.321928094887362,0,0.0265420678698494,0.355715739281189
BS_Z6BWR941,0.238786859587117,0,0.0161100756067562,0.267221988419625
BS_Z7Y2466H,0.263034405833794,0,0.0157274373382627,0.303261039744552
BS_Z8F3GM85,0.176322772640463,0,0.010902619002029,0.249859356247258
BS_ZD5HN296,1.67355642399014,0,0.022422434568117,0.501331836607006
BS_ZF6BSFNF,0.485426827170242,0,0.0117217851153136,0.266702492577287
BS_ZHHAM3AN,0.925999418556223,0.00385494411716546,3.23476112398829e-06,0.680370726714572
BS_ZHRGDRBW,0.344828496997441,0,0.0247046594180592,0.261357612322446
BS_ZJY7Y34M,0.111031312388744,0,0.0220726170985943,0.287742411209706
BS_ZM97KKXE,1.60880924267552,0.00237477259892674,0.016339732691597,0.39243335434521
BS_ZN2P8BKH,2.03913839390696,0.00995974669303354,0.0444901055212062,0.603193223665907
BS_ZTWGFWTX,0.137503523749935,0,0.0111756179858761,0.33418033563115
BS_ZV1P6W9C,0.27500704749987,0,0.0122063325544275,0.088702376470582
BS_ZV9Z3SY6,0.22650852980868,0,0.01683913381474,0.28557026732301
BS_ZVM8CAB0,0.739848102699328,0,0.0387984305776788,0.491808062104905
BS_ZVX2GRD6,0.070389327891398,0,0.0123984101799826,0.175724699483198
BS_ZZMYDZJW,0.150559676575381,0,0.0195029944922064,0.278079359512582
BS_ZZWMD6FA,0.150559676575381,0,0.0118173944895541,0.346832622548597
