sample,MCP_macro_mono,QTS_macro,EPIC_macro,xCell_macro_mono,Microglia_Klemm,MicrogliaCore_Bohlen,MDM_Klemm,MgTAM_Antunes,MoTAM_Antunes
BS_2AV1H5TV,3.26204632320382,0.000861343976041192,0.0133650616329697,0.113745789518941,0.75005793624344,0.728539447803563,0.65436464548264,0.740672205845187,0.713146172295965
BS_2DMBCHNF,6.22590715612444,0.0629112840167263,0.0155644366283302,0.388983070325896,0.783289322936884,0.756921501974285,0.820380117342285,0.781149334801997,0.841329800390533
BS_2EMW8ZG3,4.96414362504974,0.00610517075828186,0.0186136678457218,0.160914077054115,0.814955994897234,0.798787043690464,0.678115509091913,0.799142041685237,0.672166229035732
BS_2EN3X6HB,5.32781395427892,0.0157126746495479,0.0153594129534688,0.254095723380795,0.827835273999141,0.817453275440802,0.766611486737988,0.837042316077169,0.775637061245956
BS_2FEZWH1F,8.40101670427122,0.0766411384008746,0.0327505710294958,0.525170339102179,0.783552730757326,0.761417046134914,0.825941726312415,0.779540214587433,0.858227203405134
BS_2HNXVFAS,5.69049704906368,0.0104080486281654,0.0159025849242501,0.10127336604342,0.760705358819346,0.740579747453209,0.699326990614661,0.75864034936458,0.6879858136595
BS_2JH1QMT1,5.2269048895656,0.00902098740771454,0.00812799384613284,0.109737197999528,0.859164952977022,0.840689597020091,0.584111030855185,0.854809536045086,0.663459145501526
BS_2JP7RBMB,6.18670802056186,0.0351702391394266,0.0080958577300217,0.0553261806851358,0.846284915273055,0.82385771444517,0.629201739650091,0.835558203950432,0.703139074596454
BS_2K01T8K6,7.90973451311364,0.0503199550605492,0.0257120546086488,0.122133527810356,0.777821502027374,0.763686794821403,0.777695296236523,0.776377400850802,0.803557454054045
BS_2K3FVT86,7.1483767893438,0.0486788093329578,0.0394607837726916,0.623337344063274,0.74804955738827,0.728195184926862,0.849030770026727,0.748481293080639,0.841058245880901
BS_2KJ2YAZR,5.8046266324147,0.0212921522767246,0.014088016380596,0.153859239689978,0.849598313601547,0.829677086319137,0.696260623002093,0.850193530882818,0.729673329413375
BS_2PDS3MSS,6.52150099720874,0.0411804308163209,0.0265888303823877,0.224816371970389,0.767849176864007,0.747914467616348,0.749292992134672,0.75148832215913,0.796907019464964
BS_2QCQYY6M,6.03748056481214,0.0522574603263343,0.0197365032755257,0.282442333942399,0.830088898951156,0.807038662649397,0.759535311469542,0.836280380029697,0.797722111758665
BS_2T5PJAW8,4.40780750179746,0.00613551599687697,0.00588612800247597,0.0919289799650326,0.852722557569962,0.834967296098521,0.695677605310482,0.843666730331489,0.763452757412493
BS_2WANPFBJ,6.99406456522324,0.0479357657999579,0.0180338216654926,0.302136472157413,0.728361210853024,0.707920343295634,0.795158437298224,0.719347501901071,0.807398005410046
BS_2WPQ8YCW,4.55781729530884,0.0100600746488073,0.0105099563042456,0.110348840883563,0.819967971271618,0.798004095532199,0.656272914863778,0.812248213798356,0.676041606165668
BS_2XM08BFY,7.44076781591948,0.0849991939413163,0.031429798284524,0.296797104250048,0.86915338918083,0.852152145303754,0.766590503398692,0.875779385695552,0.815604382565041
BS_2YCJV2VV,5.8016720671042,0.0443977695413863,0.0174066626915673,0.21148057020593,0.859022697351382,0.845901119863717,0.774779038165269,0.859197598995084,0.803732716746668
BS_304SPN6B,7.14849776594096,0.0555958597756222,0.0219441328864996,0.231430426406492,0.849670578473102,0.831252993162678,0.706756849808504,0.851786169070219,0.722134015167985
BS_30F3Z9FS,7.03795804197062,0.0558420310275409,0.0155069669489817,0.0472275334433503,0.826859820359548,0.814740462696832,0.635707420421937,0.840381801248809,0.699114037582937
BS_30VC3R2Q,4.35038771287226,0.00831992784451174,0.0112495232004057,0.12306378566272,0.80571853138769,0.788146695730883,0.712194690047754,0.788765225525979,0.780773048002392
BS_30YWQ3FY,8.5524211286041,0.0417255434460584,0.0147699516427278,0.12560020980206,0.802699823418267,0.799881589671801,0.778347131196153,0.822999876960506,0.813672509064259
BS_31MBRWC4,8.31786704228116,0.0422785003408486,0.0130450880147615,0.0599370253991754,0.8049456571919,0.800883710865221,0.714251994356735,0.821105617168045,0.733347471239651
BS_333KCNDP,10.3087034105509,0.111004899045708,0.0351071433381475,0.325559668619765,0.843369175543563,0.834265142209405,0.851363043775681,0.855245516383239,0.878439080200886
BS_33AQSPRP,7.9154985843112,0.0678948630114951,0.0207292896065313,0.207786242047892,0.842433058024263,0.823504418655404,0.780589864829947,0.842308821832103,0.804236284705982
BS_399RPKC9,4.6984997990622,0.00805370208506622,0.0148335671036625,0.132025318166448,0.834038255360946,0.814200045365685,0.64362713300612,0.822325139170026,0.699275272448074
BS_3AC3SRWH,1.75487010513062,0,0.0055748708889384,0.0135252415717334,0.706047003513894,0.677954349264176,0.511893799868305,0.672910127225175,0.585233067615356
BS_3G3KWY18,4.78829016215572,0.0169702211869308,0.0193457136642086,0.230551141742824,0.871902314474766,0.859342626490962,0.680446824545512,0.865306258567932,0.723178153743246
BS_3GAN6Q43,7.2213353061375,0.0687650483055441,0.0146897659981804,0.176818090868815,0.776810648987976,0.763256464724773,0.733290744762126,0.782790023623018,0.74226942613483
BS_3MS8WVNR,3.78885630838758,0,0.0122881816294165,0.0239118683573301,0.802218015166305,0.782927638033751,0.49389539583907,0.810342161456857,0.552474288056115
BS_3P20Q2C3,3.19283525963762,0,0.00303387844962781,0.00853598875379758,0.755994691149918,0.736005618731453,0.456226823965636,0.738122595428104,0.537554702826705
BS_3PYESPHA,4.3875602415166,0.00317372939719598,0.00855955229375765,0.0674879750360781,0.841028319700966,0.817498178001151,0.525632519386664,0.828311832894777,0.564247438967539
BS_3Q0GTSYH,5.20747287866456,0.0147036364372531,0.011142746538986,0.135827990047954,0.822558667243439,0.80931363396619,0.712914784951591,0.827911116657356,0.740701648812385
BS_3TJHY996,7.24355440431386,0.0953470937763919,0.0317706742938151,0.333887138624456,0.879431755687276,0.861883418317679,0.797378939413559,0.876952849791384,0.781664506027129
BS_3VJ0CA6A,6.66449491633512,0.0527444057198476,0.0217407267083766,0.198568182885701,0.819971343290511,0.801646787029953,0.722452667545175,0.826657850633514,0.746396417009273
BS_3XY76V8T,5.42537151511184,0,0.0134125034357195,0.17218691935869,0.836549817994702,0.822472367337138,0.707417774439652,0.812439075946927,0.686321757357154
BS_3XYJBBHQ,5.01367893862922,0.116801026324624,0.0247927553526466,0.361425805176519,0.77506526612844,0.753019236421888,0.804966347521993,0.763962106217775,0.840901877858929
BS_3Y2X2RBJ,7.76731326513336,0.0572109471286861,0.0224729591139572,0.223946277252221,0.85331628566212,0.833957430416634,0.742718905719368,0.859152484549602,0.802282630132063
BS_3ZPJAK9A,4.63309014620026,0.00188988054719011,0.00159112351886209,0.031594333196633,0.781533276458946,0.786939392095515,0.647855049843192,0.795169487468375,0.641525093760126
BS_401R3KV0,4.9799756672439,0.0142705376231929,0.0159246043560626,0.183001969251651,0.82729742136291,0.811730902513323,0.791526678639199,0.818632796799071,0.786852092584918
BS_42DY6WS7,5.68586008173796,0.0158025265523695,0.0114318004770752,0.128470929828982,0.878293224309064,0.866848496916328,0.62778904382931,0.881175610165461,0.662038106430159
BS_42Y3YANN,5.5095485505518,0.0308411358749522,0.0240738333180785,0.265453745602798,0.893285711478395,0.881527486182652,0.757159596135566,0.898081490421966,0.752295251292472
BS_45J79YTF,4.08709137493082,0,0.00847309374325286,0.0200027869931743,0.746032549333025,0.735270193943401,0.529127881864656,0.735397195382256,0.54615870153648
BS_470DYRJQ,3.65853024776082,0.00454084241273207,0.00777641031048848,0.0736552845445153,0.825727761074433,0.800717081564058,0.684156063871295,0.815953185379073,0.713151342255729
BS_47SJZ3PH,6.60417031221902,0.0282280751286996,0.0255747854721642,0.222197815809926,0.883889662193116,0.872875223740236,0.723931744623381,0.870369417357612,0.719670781502845
BS_49852ZBH,4.69386827287406,0.0163876795610609,0.0153626097719029,0.136052933698049,0.845258432836833,0.831510245917642,0.681094690197409,0.848419713304619,0.723937908592861
BS_49BQS7Z6,3.9166323426536,0.0052073757862801,0.00901279294548921,0.0523839981510094,0.811865835964318,0.795744304359652,0.606243750514457,0.795589444863102,0.654606535514512
BS_49CJNZ06,5.88158565952548,0.0215421575100351,0.00873306759839535,0.13259473683822,0.689255673748975,0.672959185805944,0.700770808698552,0.682359431327025,0.742036564596952
BS_4A45GGSW,5.19043713906618,0.0215254524182685,0.0120200878857882,0.159283809811275,0.860656526293798,0.846528428688172,0.724837692423136,0.85839380527963,0.742164911171096
BS_4B0BAVTX,4.82005901976246,0.025976971507519,0.0164136092582443,0.160328694252675,0.878854083524458,0.87051062725694,0.706575989294677,0.887960786261944,0.72824299092957
BS_4BM3F6XJ,4.74853773636582,0.0145402448458295,0.0129345217311219,0.143388494813841,0.754987517228065,0.739462518799885,0.688506090912466,0.770557709908521,0.731096572201358
BS_4BWB0FA0,5.52110688883096,0.0269837574699081,0.0255924210764634,0.225416177940572,0.876763354154832,0.853656629700256,0.742419180197506,0.850891075015014,0.772739353497926
BS_4C4MZ4NT,4.06470086556726,0.0155035577375214,0.0232364173353418,0.17914317377838,0.824398157288487,0.806048364725626,0.711757738570687,0.822643964143857,0.771993027911367
BS_4C6B11E4,7.49901463320776,0.0490119924395698,0.049393544909809,0.582608931880862,0.867702658810667,0.851861542312249,0.828624436378821,0.857136569761619,0.841375653518629
BS_4CXE5XEP,7.24707249894826,0.0610509266929973,0.0288875181896288,0.229423586143533,0.848194075574456,0.825140076665068,0.739426937742211,0.852502278425084,0.771763721511102
BS_4GNN7J8E,8.82656676924726,0.1203703425953,0.0446621773713057,0.198178309201057,0.898836145616657,0.883047539496444,0.774642897864548,0.900435287091522,0.835872020695196
BS_4HQ3T2NC,5.22077778964786,0.0185620768701453,0.0160494541265864,0.189799769010866,0.904164382708132,0.890984616403252,0.753139257164849,0.897858320896081,0.765468526603973
BS_4KNBXM3C,7.35363545132842,0.0346373228456026,0.0115471812081131,0.386770506761187,0.824723407742474,0.816324894759947,0.842600003397056,0.827596520668359,0.840071786827244
BS_4N1GNHX4,6.32094312180912,0.061206438611895,0.0363811169759831,0.23417133185685,0.865707455753885,0.853947164306415,0.713742171731316,0.873886031806201,0.751803987674745
BS_4NF35AF6,3.91457033807922,0.00651115511630938,0.00644066589353014,0.0638739430036002,0.805703296531087,0.797079014912632,0.639102847093833,0.811486548553246,0.644038166598975
BS_4PPHAQXF,5.1820935729259,0.00549939572067348,0.0113597156877579,0.0746710694751161,0.795763854870015,0.770168601868545,0.625115605726034,0.780982846405751,0.674952175211422
BS_4Q3KRCZT,9.26306852539192,0.163859789217523,0.0560120564922884,0.236822300121249,0.872366622044747,0.860324629022879,0.802698674714951,0.871796574144672,0.827440196471855
BS_4QW2S1Q8,5.28125246023772,0.0226777983036527,0.0232744561559199,0.228751389544822,0.858195353141888,0.842964169889297,0.703968278713555,0.854799729308193,0.755136541461957
BS_4SMPV083,4.8320626690607,0.0426288276052503,0.0199718782144827,0.337499786727518,0.765614316530988,0.739117848344045,0.746804662105227,0.759238140543421,0.7912987977135
BS_4T0HQ9QF,3.76084977687266,0.00585152702110823,0.0190116615649838,0.0501113777341616,0.645652897435371,0.62260865612313,0.640185244528994,0.626116873110233,0.720689817986167
BS_4TZQY7TT,7.0564342106582,0.0919141524363257,0.0349220086952588,0.368202798670572,0.855642197086535,0.834298091034459,0.795980225039927,0.848657903534658,0.779635258048616
BS_4V42BXBT,6.21403297036524,0.00915974191961589,0.0279098719919962,0.193980178741396,0.865327193816488,0.855955008748159,0.706441473661553,0.867248841286573,0.69198987112341
BS_4Y6BCYK5,4.67534412823894,0.0180910477496011,0.0214656372098622,0.141834261078083,0.851680659778379,0.831408225323609,0.665303392301505,0.835948695320347,0.695804745814481
BS_4Z2F4P9N,5.4618202180828,0.0264674639598397,0.0238749609705589,0.26680740453602,0.855858900607573,0.82861610897849,0.805015138257416,0.84349293553877,0.800770058161649
BS_503DZ8BN,5.7163451096385,0.0512917658274687,0.0276509225771955,0.247945446021042,0.82026205031823,0.805204433419639,0.718296706198941,0.82929820623609,0.726937389000168
BS_51RA1PGE,3.17958098004196,0.00771551967280861,0.00824822470468935,0.147196866500774,0.713947145697563,0.680072162765845,0.704972738055239,0.701606540184694,0.736812962608941
BS_52426AMF,5.84709476224662,0.0213784911513544,0.0203593257347071,0.22097749162831,0.873965545332844,0.85859824032722,0.819246407408766,0.873844271884545,0.826232648204641
BS_52C576HH,4.0848328569375,0.00128125535237326,0.00959967630343558,0.11673486706154,0.752468382276177,0.732750078409417,0.685395949723532,0.75429878596504,0.742904575936571
BS_52DAPP1Y,4.95943870043392,0.0120398237320317,0.00740852432900987,0.064009585611537,0.847140926254779,0.828019839289346,0.553289343623358,0.855182835291508,0.622485431117505
BS_534XRSNB,6.59965780955016,0.0542445519095632,0.0215786038660247,0.207079958221972,0.86548772012867,0.851539789497479,0.734722864912896,0.871634605261119,0.792908877945711
BS_53GQKVEX,4.93859963521586,0.0202683643544627,0.0179100573231192,0.176851436895758,0.853693129777126,0.843525734214346,0.722267238888863,0.851341366492199,0.716403213626369
BS_54H90JW2,8.20189573376534,0.21331335597879,0.0557280874845172,0.441877960262981,0.884547203283072,0.870307145534078,0.821611743664374,0.88526893000838,0.807945621409152
BS_55P8HPYD,4.99703358703406,0.00945299893736202,0.012045611845718,0.0576706616724204,0.845149500108169,0.839736330727375,0.599595008533544,0.8531904863032,0.612762680077795
BS_55X1W2MR,8.70035675069768,0.157075756316573,0.0491493725889979,0.492222915167943,0.872829665094123,0.859351810584619,0.816730935945751,0.879413523844909,0.867234842084926
BS_57NMZPS0,3.9794812287292,0.0108112233942818,0.0112155539833177,0.0849901751892982,0.689746283510452,0.676897448905159,0.613919767380234,0.687906719991034,0.66731249932952
BS_593HEWBF,4.41930224711524,0.00483331388418042,0.0148469635100757,0.14770424248947,0.820924072833805,0.810211187880726,0.769753389151481,0.816163877914757,0.787742211381239
BS_5965SFPZ,4.09311803679152,0.00401349042276027,0.00642026715912203,0.0499754179367377,0.804479762583216,0.79271636035105,0.541932928514413,0.804341542491182,0.618153462951696
BS_5EFYPZT0,6.4642194706805,0.00197981876349791,0.00794733031284614,0.234436709582573,0.637721872269278,0.618011409570395,0.740506439644216,0.626861012169152,0.75933462509648
BS_5G5BD2MD,8.57194240645444,0.153791180478667,0.0442784918243166,0.489856539147411,0.884051842394969,0.867193098265597,0.839637151657749,0.889861269360548,0.839074170920135
BS_5J5D3QTD,6.13378679545952,0.0360327140929311,0.013568205790989,0.14951450622525,0.84985770112881,0.834213772045609,0.715007933842922,0.859191700151947,0.737766701505444
BS_5K3R0F5D,3.7524806605851,0,0.00426950919105109,0.0144803851324575,0.794228887723739,0.776205705070704,0.562957318963352,0.774369615346576,0.659535389529078
BS_5K95FX4C,8.58652319128864,0.0993181980991181,0.0531551566762582,0.352438639660704,0.849229656105986,0.845343637925592,0.801923729216996,0.850719406727094,0.823445589832122
BS_5KBXD2GQ,3.50124368320078,0.0114736785792607,0.0116542812687321,0.103979837651987,0.693934753640843,0.671872840785363,0.712701783649015,0.665441199828079,0.745810384504796
BS_5NWDARXG,5.49592909700662,0.0180612169304306,0.0245836281471087,0.221247606042523,0.848745637792613,0.832790691701376,0.766646477857961,0.833883085832817,0.770375743522367
BS_5PEFNDCY,4.38881290143656,0.00261922637116107,0.00842033807171361,0.067823876020592,0.862286649190071,0.850298173637818,0.622887467561674,0.858548659001472,0.653062011375182
BS_5PV5N4HQ,5.34079869776632,0.014422116230891,0.0172339832755526,0.140636683628286,0.872417137726614,0.856826578910083,0.682768715409326,0.8752926772305,0.703418828196931
BS_5PXZ8F7W,5.49882754880544,0.014421691052351,0.0111217541857679,0.0944406253769452,0.746382675676915,0.730462945811509,0.631764722375283,0.733569342423883,0.69162520847064
BS_5VPM0F36,9.13762481362324,0.243205418949728,0.0779365180523443,0.423772055116816,0.929045744067453,0.919808765261381,0.772799353843928,0.923112083659561,0.835782883908537
BS_5YJEPPTP,4.37898479973008,0.0175668800685056,0.0166273885196073,0.173973476632467,0.861941390732293,0.84985814237934,0.72362055674829,0.866035086518149,0.757471159562884
BS_5YYCP891,7.32223011395336,0.069221661945122,0.0171464338604071,0.23439704279774,0.842579489334295,0.833680744009533,0.725662853363908,0.857985164148848,0.742079380855309
BS_62SW4CC5,9.38291691737266,0.192127756782612,0.0228658206525814,0.219523960103161,0.754851234973608,0.747458445804687,0.82563591425035,0.775432355151332,0.834972791283452
BS_65WPD3DA,7.88010263421906,0.00312620031183773,0.0110355535662662,0.0155378062806304,0.798653965468326,0.793875569705364,0.56365465114104,0.815034786251889,0.615325024812776
BS_66ABA973,5.06061025682612,0.00732637550865036,0.0077622088988253,0.106082794923861,0.824902944265714,0.819069182137585,0.63415905221005,0.834702373930168,0.665356806944898
BS_66HQ3E4Z,4.574870288242,0.0132785543167673,0.0127930994399898,0.141914254685002,0.84576522861935,0.832741307607185,0.676510684381439,0.845656003327161,0.682098563246485
BS_680K119G,3.90587809859996,0.00317990224216017,0.00871304519508759,0.0596228059553066,0.838327059451938,0.818014581812741,0.662014987866299,0.823878751991584,0.70538076139573
BS_68BW2163,3.38366605390948,0,0.00366099102896144,0.00598950036217561,0.744458433193872,0.73000130936032,0.541295871704773,0.745162269128371,0.646968698993341
BS_68KX6A42,7.98228896798536,0.0893355073907618,0.0278252043708618,0.172369579429449,0.884907096753753,0.868397663821994,0.671054303332677,0.885510721601226,0.747377317480495
BS_699TN5RN,7.31347905039236,0.0405513717758369,0.042272432158471,0.43273268745241,0.904970651573808,0.888877682417215,0.78731849868705,0.898207222518833,0.789708091581585
BS_6DCSD5Y6,3.72795097140956,0.00230011359936159,0.00477761619266615,0.0324314386833825,0.64025439370008,0.606112011454383,0.615313775852028,0.608277350276983,0.675868905260622
BS_6H4Q24WA,8.78938040265368,0.0817652888979298,0.0350293840214209,0.187156124600129,0.852250900905347,0.836067553815312,0.760911224345912,0.85316731033293,0.796608206186746
BS_6HXD39AM,7.3868641957549,0.10858928621933,0.0325092927162875,0.381759482014293,0.874819302895248,0.86316887582937,0.759366581215529,0.872179661492347,0.812282399988623
BS_6M2053M0,7.14075709838034,0.036430100137655,0.0174435083292415,0.0757984040251099,0.87459631949457,0.847013162197921,0.625783498843978,0.863138159560395,0.72781664694495
BS_6N3AFF66,5.1292129507829,0.01180387929802,0.0106858741935856,0.128264450596357,0.839740995289869,0.832028546891714,0.666175505536445,0.847034554346959,0.717274368979245
BS_6SY64H5J,6.63696509776702,0.111563319757547,0.0206382448097863,0.158235522634104,0.819895736412287,0.80787274027644,0.81978056446259,0.82071767622239,0.864779843410749
BS_6TSAVMT9,7.35824267046562,0.0848344711119805,0.0343995094295345,0.327042835832952,0.881244218561825,0.865736772912082,0.781100651453628,0.885901509806855,0.78206806443311
BS_6VF6VPCG,6.49412760183304,0.040778326154252,0.0218970860093028,0.257114834238696,0.897875021798962,0.884550964629846,0.758477136951119,0.902167786603547,0.778764372987256
BS_6VRG1XFB,3.84158002584398,0.00493338403559278,0.00575685322347264,0.0718668372836649,0.711309987602397,0.698498067600472,0.694808766068808,0.709267059534543,0.733325189974612
BS_6WP1FHTE,4.16030296615342,0.0103403509418365,0.0183447177471512,0.165033696058759,0.834691483671653,0.819914403299837,0.704200293594151,0.834602819305062,0.722588193330453
BS_7327SDAQ,3.46382375728062,0.002562939516363,0.0118173686743146,0.12838441953344,0.805915595832753,0.791104240784306,0.650457962839159,0.812595078921985,0.683153632627017
BS_75YRDXET,8.29974925047644,0.114766636806679,0.0369177981333898,0.485419326105078,0.869384946125358,0.862464384864653,0.810512367225211,0.869850076604724,0.871933888383751
BS_769BDPDB,5.69233201247906,0.0232004197034257,0.0281593840190227,0.36310015030191,0.839922771756746,0.822497803377809,0.855680286680636,0.818093308700943,0.856073429992895
BS_76DRXZRJ,7.32338842630724,0.0692398262927348,0.0230928276006558,0.265068796893121,0.870725812083897,0.85105106923271,0.743179737452637,0.867711246088588,0.783516812117658
BS_775HDFNY,5.63911516584516,0.0218122727796841,0.0204970704866372,0.14179182071921,0.869260916549336,0.848879764323274,0.681640885987252,0.869319277637103,0.762357532479236
BS_77SBTNPN,3.81102661282612,0,0.00431326860076575,0.08054225729618,0.706108662305164,0.68252740739839,0.658532328946698,0.701006550947257,0.712686028305937
BS_7AEF4D4G,5.96129954597992,0.036632649981458,0.0372081403758568,0.240846176902963,0.76703254179353,0.747521233402604,0.715771492350335,0.757911267488302,0.783463389451397
BS_7APCGCVF,4.3292842538704,0.0145534488044301,0.00911634241895067,0.167005556663503,0.759339387364106,0.732229710006487,0.713672060587948,0.746615658357119,0.800085498512596
BS_7GJT4A6A,5.01821054869142,0.00544163050711058,0.0119957393426504,0.131773228051639,0.655114056105246,0.641922556296991,0.698536842883213,0.626340535813723,0.672975085330748
BS_7GKWKGPH,6.34160200312844,0.0211070771536396,0.0209764280521549,0.290849212408779,0.822817830925651,0.799026206474445,0.819849528582664,0.810788652945903,0.836732890820007
BS_7H4RFCW9,8.58249106413788,0.0746267635865024,0.0782079958952968,0.624710850680403,0.908835512902767,0.892105805207264,0.851038637753628,0.904947794037839,0.844158395361275
BS_7M3FNSYK,6.80383460642814,0.0249843803471376,0.0113983528458981,0.135379581087101,0.766143972592052,0.753609170532408,0.714738026275506,0.776705642421646,0.731593590584103
BS_7MGXMG6S,7.13127140901728,0,0.0100019519562926,0.0467798836487662,0.839474614889832,0.830256031123064,0.747531511961364,0.840828925934809,0.806529487053152
BS_7N0B2CY1,3.82903605131428,0,0.00429102322561246,0.0191427670050011,0.805474946946071,0.795293128081497,0.607933292355302,0.789622118761143,0.650184197819427
BS_7P83Z28P,5.94790795395548,0.0083447213685961,0.0142702834460175,0.177453803117888,0.840868997924157,0.833990076578857,0.734482166652135,0.839151860858109,0.786812742767121
BS_7PVJ6Q3D,3.69629828941152,0,0.00334119704522262,0.0216854622077606,0.782244834520121,0.759141224190964,0.549793383901381,0.771724799540013,0.636102242121588
BS_7WKNNRHK,4.03874339543216,0.0269821990164921,0.00641447305510957,0.213494776406482,0.647191384420655,0.628093351401038,0.735646925166548,0.643407514094741,0.795085564876952
BS_7Z93ZYMS,5.28862058389304,0.020656831366582,0.0196134650922588,0.186960956604842,0.868548868131922,0.85635578999743,0.713258044155771,0.869971819057882,0.700683750147312
BS_84VZX732,5.17731664727838,0.0119376325174688,0.0248386975900382,0.219402123725517,0.732896279778087,0.720348321984125,0.734914052894515,0.729607147363805,0.777295898185843
BS_84XCR9GG,3.31385067618362,0.0106467049130169,0.00659926776227465,0.0993459541960468,0.729289868292286,0.7050582337058,0.727405355388788,0.719325473136766,0.767303610931276
BS_880ESDFZ,6.43884064618236,0.0196655915986562,0.0123880783288857,0.128928181209978,0.828156208056682,0.816725023233218,0.691968678971032,0.840161386149203,0.710541770608486
BS_8BF616QR,5.45084425026554,0.0589739958959446,0.0215785143868844,0.247616419199793,0.771377495505422,0.741789887181396,0.782073247167373,0.755571976974627,0.824334000513269
BS_8E8JKP01,4.55651149890826,0,0.00579890417454695,0.0296255978840175,0.722803403001063,0.719922759475261,0.442064274394589,0.732635326324635,0.513084460718714
BS_8ERBDF7D,4.83064117541562,0.00600003406608863,0.00972758875712581,0.0330113208755868,0.674651415380807,0.654664394736374,0.512367120223425,0.675524890233071,0.581517203858365
BS_8J3B6ZB6,5.01157524584828,0.0206727058597323,0.0282832845574934,0.194522674325662,0.885523288403295,0.874811447198304,0.730834123369834,0.888534535339657,0.721157514169988
BS_8JK9TXH2,6.44685194051548,0.0683232536813236,0.0136107761415507,0.180728659733196,0.694081985172547,0.668601354198735,0.734854848433573,0.670738900902154,0.783631897927861
BS_8QJ43WKW,6.81256502382138,0.111487800647453,0.0345213515729441,0.352712109314425,0.86051624811041,0.846034283224299,0.80482891005183,0.867569325106599,0.85998283083402
BS_8RCR7Y4B,4.70332166716682,0.0104889561837681,0.00819814112277568,0.080525479615216,0.848623451413719,0.83533720062598,0.601899892356299,0.84427289740124,0.668396325404455
BS_8VAZSJEN,5.37187499112598,0.0227721556896062,0.0252519405995801,0.275606566343394,0.876722141631091,0.863002697606621,0.790714275408933,0.867208323419055,0.816533930707416
BS_8VD670NP,4.29926071758042,0.00959766241285837,0.00806701722886786,0.0683864717263469,0.749656548984457,0.72308597804428,0.709801624152638,0.738444022756195,0.78461551698764
BS_8YWYN7VH,6.9092658995839,0.0296959765101511,0.0260239548039547,0.181690021272424,0.7615479519119,0.742383628077867,0.665016522129437,0.756158459299651,0.714894747831465
BS_8ZE4Z9G5,3.74478903578294,0.0207184364031022,0.00191835613389268,0.0392246374837376,0.69120307222911,0.696814438463218,0.60514327816962,0.705408420015526,0.638383993771938
BS_8ZY4GST0,6.99004540367836,0,0.0106192500571006,0.0186126871817955,0.824689650046801,0.807895466492089,0.539615881419638,0.819589983403146,0.656730848069174
BS_91VYM11A,3.58269854176406,0.00496370861568168,0.00721062082711631,0.0830600466810813,0.827697690190807,0.806970420300643,0.742231087582134,0.817183968669914,0.757905628998744
BS_92HCM7BN,8.90000373631768,0.180684259628489,0.0469108844931802,0.407319708733328,0.91639431493683,0.909016515071331,0.794564879928392,0.922523033296704,0.789633056887458
BS_94MT16N2,5.7552346524384,0.00344267693579604,0.00674712186321254,0.04586502001332,0.751770782909644,0.744085831259821,0.544308460971235,0.737684473658103,0.566931661465849
BS_956G6QPJ,5.52945816733216,0.0150953390789306,0.0110711251496711,0.102641187299072,0.752103238867246,0.726400180436173,0.652149280772692,0.746315207723467,0.698936692472641
BS_97M1E2DW,3.38443893015894,0.00138087351577944,0.00419992365140853,1.64574409757682e-18,0.607292840385501,0.597857118471845,0.564220653814348,0.572655184796441,0.641494114435732
BS_9A1YTHFF,8.85106019274836,0.0513572523591292,0.027811929183732,0.113231774019114,0.87184863417688,0.858422932694822,0.707260947142411,0.879401892129214,0.747142806782706
BS_9B0A62MT,6.19126635213902,0.0203235969155639,0.0124295963130551,0.174709514610091,0.769412769543581,0.762118942282924,0.786007536259586,0.764666447286134,0.803366072946667
BS_9BJARSX3,3.88410938553732,0,0.0157402943351163,0.169566401837811,0.821923364756883,0.801533903706025,0.737540607377838,0.810840407717728,0.769452462871283
BS_9CA93S6D,2.87892837022436,0,0.00244388887869121,1.95182028686148e-18,0.630613296223539,0.613210722797891,0.470819667531433,0.585681811345216,0.548694622232135
BS_9F09XV62,4.34015758719584,0,0.00619303910392889,0.00345311017882965,0.842832092063599,0.821841303614073,0.590438255975625,0.820387821380353,0.64963806236167
BS_9FHEFJNP,5.8803740601005,0.00499002947349679,0.0146219837785386,0.077846250842179,0.778242674229162,0.752662547199174,0.578860042647086,0.794559153090461,0.662379383531174
BS_9FX3YREK,5.0719228140897,0,0.00415299501677833,6.71477133053816e-18,0.790270273205977,0.7832069140995,0.545572591895426,0.805481549319916,0.615917713148204
BS_9GJ3DB1H,8.38329330375056,0.0494085071244333,0.0201509276174832,0.0674918354060951,0.795993588632358,0.792123088424638,0.732366032703484,0.815449027295033,0.759820895109361
BS_9HSGV9TJ,5.58160408349968,0.0283283186062995,0.0246088199714137,0.344879559848577,0.889098059550979,0.87260643643863,0.793851047265995,0.887624092105104,0.760929847993447
BS_9JBX2E8G,4.92911057649486,0.0272582862040017,0.00859067085524675,0.121070934894898,0.841177626086623,0.82026665545604,0.58238213585057,0.840499825353659,0.665596049624028
BS_9JPQZQNG,3.27577105408802,0.00870513172537105,0.0188681340591152,0.0881833281610353,0.691307876565934,0.672700867218319,0.631430970210616,0.692648124573054,0.704178990412928
BS_9P9MB8X8,5.71867677350838,0.0187685519836907,0.0133994761975322,0.194365643832732,0.877877804675401,0.868262303050825,0.684794595795083,0.883119195440189,0.682162636777576
