gene	log2FC	z	p	q_BH	mean_eco_log2tpm	mean_rest_log2tpm	n_eco	n_rest
CPB1	-0.20454876031180966	-3.86784842116486	0.00010979987902781652	0.0002697920391273793	0.1991390474620238	0.40368780777383345	78	271
GUSBP16	0.15803313282058878	3.86784842116486	0.00010979987902781652	0.0002697920391273793	0.3492877455426112	0.19125461272202243	78	271
LAS1L	-0.45557146692825334	-3.86784842116486	0.00010979987902781652	0.0002697920391273793	3.602700960094767	4.05827242702302	78	271
LRRC8A	-0.6349852096748814	-3.8659380580987595	0.00011066302426887553	0.0002718284412261456	4.605026130979534	5.240011340654416	78	271
FASTKD5	-0.5361942263999091	-3.8659380580987595	0.00011066302426887553	0.0002718284412261456	2.564322742789004	3.100516969188913	78	271
RET	-0.6184558347930467	-3.8659380580987595	0.00011066302426887553	0.0002718284412261456	1.1366096691353305	1.7550655039283771	78	271
UBQLN1	-0.5015660587003685	-3.8653012704100593	0.00011095215899747934	0.00027251044765778416	4.918386705517103	5.419952764217472	78	271
EQTN	0.1472326222947612	3.8640276950326586	0.00011153256773077658	0.0002738509471158445	0.43828317829357927	0.2910505559988181	78	271
CEBPD	-0.9225023990482555	-3.8640276950326586	0.00011153256773077658	0.0002738509471158445	4.092911416800263	5.015413815848518	78	271
ENSG00000273489	-0.09810717787604034	3.8640276950326586	0.00011153256773077658	0.0002738509471158445	0.4167477897011052	0.5148549675771456	78	271
ENSG00000288696	0.24827416561461513	3.8633909073439585	0.00011182384501529086	0.0002744241359984269	0.7996035800222364	0.5513294144076213	78	271
IGSF10	-0.4024618244759898	-3.8633909073439585	0.00011182384501529086	0.0002744241359984269	0.48531320264916605	0.8877750271251559	78	271
ENSG00000226833	0.3835228929296276	3.8633909073439585	0.00011182384501529086	0.0002744241359984269	1.2775166021420203	0.8939937092123927	78	271
ENKUR	-0.7420285298741418	-3.8633909073439585	0.00011182384501529086	0.0002744241359984269	2.785365249152709	3.527393779026851	78	271
FAM133A	-0.37915477411444054	-3.8633909073439585	0.00011182384501529086	0.0002744241359984269	0.5927780395720812	0.9719328136865217	78	271
ZNF215	-0.2306060094545483	-3.8621173319665583	0.000112408553645027	0.00027580200039109727	0.31205427641171374	0.542660285866262	78	271
UBE2M	-0.4543035580743169	-3.8621173319665583	0.000112408553645027	0.00027580200039109727	4.8127578104881	5.267061368562417	78	271
ATG4B	-0.5348783405619892	-3.861480544277858	0.00011270198829116396	0.000276350493405969	4.65957969744266	5.194458038004649	78	271
NARF	-0.49697560161664445	-3.861480544277858	0.00011270198829116396	0.000276350493405969	4.422638593369949	4.919614194986593	78	271
ENSG00000276251	0.10861926044335635	3.861480544277858	0.00011270198829116396	0.000276350493405969	0.39473877702597254	0.2861195165826162	78	271
CPNE1	-0.5748829718629418	-3.861480544277858	0.00011270198829116396	0.000276350493405969	5.5829130227076345	6.157795994570576	78	271
KAT2B	-0.5619467174827113	-3.861480544277858	0.00011270198829116396	0.000276350493405969	4.137454421781549	4.6994011392642605	78	271
FMO1	-0.2685372240061329	-3.861480544277858	0.00011270198829116396	0.000276350493405969	0.24692632198638606	0.515463545992519	78	271
CFAP97	-0.631203475589166	-3.860843756589158	0.00011299614536408598	0.00027698590194320734	3.248643898415064	3.87984737400423	78	271
ATPSCKMT	-0.4120179537184314	-3.860843756589158	0.00011299614536408598	0.00027698590194320734	2.8929692574828145	3.304987211201246	78	271
TOMM70	-0.45381453363843693	-3.860843756589158	0.00011299614536408598	0.00027698590194320734	3.6635506447384953	4.117365178376932	78	271
DARS2	-0.5314492127912565	-3.8595701812117578	0.00011358663343075115	0.0002783470837407562	2.712399726907157	3.2438489396984136	78	271
RNF7P1	0.11912344302981712	3.8595701812117578	0.00011358663343075115	0.0002783470837407562	0.3055473561622873	0.18642391313247017	78	271
KIF17	-0.2518097947623966	-3.8595701812117578	0.00011358663343075115	0.0002783470837407562	0.9741902606451723	1.226000055407569	78	271
MEFV	-0.20974754679779056	-3.858296605834357	0.00011418003115881703	0.0002797145502606188	0.36203850643445207	0.5717860532322426	78	271
INF2	-0.6985943180123995	-3.858296605834357	0.00011418003115881703	0.0002797145502606188	3.9946578448979757	4.693252162910375	78	271
DSP	-0.4121392671545634	-3.858296605834357	0.00011418003115881703	0.0002797145502606188	0.8141443904702679	1.2262836576248313	78	271
SFTPD	-0.23753324161798528	-3.857659818145657	0.00011447782532192363	0.0002803861756568556	0.4395438122810934	0.6770770538990787	78	271
POLR3F	-0.47913009052175015	-3.857659818145657	0.00011447782532192363	0.0002803861756568556	2.734404366562836	3.2135344570845863	78	271
NR4A3	-0.7592709859064437	-3.857023030456957	0.0001147763519186995	0.00028108832840865653	1.0797321723241422	1.839003158230586	78	271
ZNF174	-0.4398264645436383	-3.8557494550795566	0.00011537560913699174	0.0002824684451949506	2.3558179862825184	2.7956444508261566	78	271
LINC01206	0.2726537411645092	3.8557494550795566	0.00011537560913699174	0.0002824684451949506	0.6224967355176713	0.3498429943531621	78	271
ENSG00000285728	0.1721758799791422	3.8557494550795566	0.00011537560913699174	0.0002824684451949506	0.5743881755320868	0.4022122955529446	78	271
ENSG00000277952	0.255833807635479	3.8544758797021563	0.00011597781629713033	0.0002837963768013319	0.41106094828709944	0.1552271406516204	78	271
C8orf58	-0.4241427844103618	-3.8544758797021563	0.00011597781629713033	0.0002837963768013319	2.234175121913281	2.6583179063236426	78	271
HSP90B2P	0.07213615254190553	3.8544758797021563	0.00011597781629713033	0.0002837963768013319	0.5605800149025983	0.4884438623606928	78	271
TAMALIN	-0.5537158796556936	-3.8544758797021563	0.00011597781629713033	0.0002837963768013319	2.5320503019629568	3.0857661816186504	78	271
JDP2	-0.4859567242508285	-3.8544758797021563	0.00011597781629713033	0.0002837963768013319	2.963305550612832	3.4492622748636603	78	271
ENSG00000236021	0.18627234185036884	3.853839092013456	0.00011628003033425927	0.00028450654838719553	0.6482150356476827	0.46194269379731384	78	271
ENSG00000225489	0.12798451858244592	3.853202304324756	0.0001165829869389512	0.0002851889832058517	0.4399507443360706	0.3119662257536247	78	271
SLC25A24	-0.43670771352237114	-3.853202304324756	0.0001165829869389512	0.0002851889832058517	2.040632950039796	2.4773406635621673	78	271
CA1	-0.38322871834114985	-3.8525655166360555	0.00011688668781228984	0.00028587295691520344	0.22133523424333817	0.604563952584488	78	271
HMGN4	-0.5619290948444546	-3.8525655166360555	0.00011688668781228984	0.00028587295691520344	3.841563090276759	4.403492185121213	78	271
ENSG00000289027	0.2717445470935542	3.8519287289473554	0.00011719113465935571	0.00028649941895186746	0.7593095528027047	0.4875650057091505	78	271
ENSG00000272129	0.3261608897241012	3.8519287289473554	0.00011719113465935571	0.00028649941895186746	0.9306346664734679	0.6044737767493668	78	271
MARCHF7	-0.6137131584764557	-3.8519287289473554	0.00011719113465935571	0.00028649941895186746	4.49860267406677	5.112315832543226	78	271
ENSG00000276523	0.08567961697028753	3.8519287289473554	0.00011719113465935571	0.00028649941895186746	0.43271782664961794	0.3470382096793304	78	271
IGLV7-43	-0.31201041664778734	-3.8512919412586553	0.00011749632918878206	0.00028712719191812167	0.04521504232717603	0.3572254589749634	78	271
VOPP1	-0.4675346722674396	-3.8512919412586553	0.00011749632918878206	0.00028712719191812167	4.7613916015740765	5.228926273841516	78	271
SLC25A35	-0.32330081709114067	-3.8512919412586553	0.00011749632918878206	0.00028712719191812167	1.2672476622614632	1.590548479352604	78	271
TBR1	0.6476216974756692	3.8512919412586553	0.00011749632918878206	0.00028712719191812167	0.9616389346082289	0.3140172371325597	78	271
NOL3	-0.4955821602110797	-3.850655153569955	0.00011780227311253277	0.000287815542361029	3.2583702476694785	3.753952407880558	78	271
ENSG00000278012	0.23523837338899672	3.850655153569955	0.00011780227311253277	0.000287815542361029	0.4141113110984962	0.17887293770949947	78	271
TEX26	-0.3628025776614595	-3.850018365881255	0.00011810896814679062	0.000288505444069881	0.59171167065478	0.9545142483162395	78	271
ALDH1A1	-0.7681859098864234	-3.850018365881255	0.00011810896814679062	0.000288505444069881	2.4404692435519255	3.208655153438349	78	271
HAND2-AS1	0.2033153032172407	3.8487447905038548	0.00011872461842643567	0.0002899495930813806	0.43156109405078513	0.22824579083354443	78	271
DNAJC13	-0.5633941304784429	-3.8487447905038548	0.00011872461842643567	0.0002899495930813806	3.212790915229932	3.7761850457083748	78	271
ENSG00000254602	0.24612979141605856	3.8481080028151546	0.0001190335771217299	0.0002906742127202721	0.6726819468801324	0.4265521554640738	78	271
S100A1	-1.2294933401926116	-3.8474712151264545	0.0001193432938262351	0.0002911907640190512	4.542191047413064	5.771684387605675	78	271
PENK	-1.0434898061173985	-3.8474712151264545	0.0001193432938262351	0.0002911907640190512	1.603754694166476	2.6472445002838745	78	271
TRNT1	-0.4144546587189728	-3.8474712151264545	0.0001193432938262351	0.0002911907640190512	3.0262347388982582	3.440689397617231	78	271
ANO1	-0.48450635619513394	-3.8474712151264545	0.0001193432938262351	0.0002911907640190512	0.6797700360386796	1.1642763922338135	78	271
PSME2P1	-0.32936928946635213	-3.8474712151264545	0.0001193432938262351	0.0002911907640190512	0.36774319168828906	0.6971124811546412	78	271
TNFSF18	-0.2730280850540575	-3.8474712151264545	0.0001193432938262351	0.0002911907640190512	0.26803060589027217	0.5410586909443297	78	271
DNAAF8	-0.25795756611799847	-3.8474712151264545	0.0001193432938262351	0.0002911907640190512	0.6305265843559104	0.8884841504739088	78	271
UNC5C	-0.6738878226064924	-3.8474712151264545	0.0001193432938262351	0.0002911907640190512	1.208156900782169	1.8820447233886615	78	271
DEPDC4	-0.29086011275278045	-3.846834427437754	0.00011965377027411961	0.00029188827406166585	0.7076551820180101	0.9985152947707906	78	271
FOLH1	-0.6493081476800309	-3.846834427437754	0.00011965377027411961	0.00029188827406166585	1.7009189371202718	2.3502270848003026	78	271
RNF6	-0.5256630642810287	-3.846197639749054	0.00011996500820221634	0.00029258735450306175	3.0620295628255505	3.587692627106579	78	271
ITIH3	-0.14104412854525414	-3.846197639749054	0.00011996500820221634	0.00029258735450306175	0.16993495670948697	0.3109790852547411	78	271
REXO4	-0.4447191087941982	-3.8455608520603537	0.00012027700935224317	0.00029331815437263044	3.413307826303794	3.858026935097992	78	271
METTL14	-0.6716115962321161	-3.8449240643716536	0.00012058977546858252	0.0002940204514199557	3.2085371212029044	3.8801487174350204	78	271
ENSG00000267827	0.14635198266854765	3.8449240643716536	0.00012058977546858252	0.0002940204514199557	0.42022532153912334	0.2738733388705757	78	271
RPL41	-0.7111675428219826	-3.8442872766829534	0.00012090330829983564	0.00029475461289785247	9.521143436963932	10.232310979785915	78	271
PPP2R5D	-0.5461559156307363	-3.8436504889942533	0.00012121760959815653	0.000295399445904464	4.030197595677442	4.576353511308178	78	271
RABEP1	-0.4595407554815667	-3.8436504889942533	0.00012121760959815653	0.000295399445904464	4.196591231166488	4.656131986648055	78	271
RNF121	-0.48720368504106704	-3.8436504889942533	0.00012121760959815653	0.000295399445904464	3.2234843175024146	3.7106880025434816	78	271
ENSG00000275160	0.5058307496415391	3.8436504889942533	0.00012121760959815653	0.000295399445904464	1.9953168060024467	1.4894860563609076	78	271
RPS6KA2	-0.5079721191534246	-3.843013701305553	0.00012153268111902982	0.00029610642762683317	3.398566287956061	3.9065384071094855	78	271
CIAPIN1	-0.48981589328117225	-3.843013701305553	0.00012153268111902982	0.00029610642762683317	3.839937067243151	4.329752960524323	78	271
RPRD1A	-0.5800849773697285	-3.842376913616853	0.00012184852462193696	0.0002968149995051413	4.520853041870945	5.100938019240673	78	271
ORC5	-0.5254192920280096	-3.842376913616853	0.00012184852462193696	0.0002968149995051413	2.8190595223644785	3.344478814392488	78	271
ENSG00000268403	0.4744614120371138	3.841740125928153	0.00012216514187013416	0.0002975557084499336	1.7050070606650412	1.2305456486279274	78	271
HOXB6	-0.11222373077818654	-3.8411033382394524	0.00012248253463043035	0.00029826753737468854	0.20580272917211623	0.31802645995030276	78	271
ENSG00000260729	0.24776775003424262	3.8411033382394524	0.00012248253463043035	0.00029826753737468854	0.7428644535331749	0.49509670349893226	78	271
PLCD1	-0.6149052350959598	-3.8404665505507523	0.00012280070467318716	0.00029901165015148176	3.670071811942032	4.284977047037992	78	271
GALNT5	-0.18945031952751493	-3.839829762862052	0.00012311965377254097	0.00029969599932361826	0.14320315835404854	0.33265347788156346	78	271
SYS1-DBNDD2	-0.5471683921858961	-3.839829762862052	0.00012311965377254097	0.00029969599932361826	1.6042770855302753	2.1514454777161713	78	271
NPIPB8	0.2492377225780511	3.839829762862052	0.00012311965377254097	0.00029969599932361826	0.5878543930818326	0.3386166705037815	78	271
RNF138P1	0.3381325636728354	3.839192975173352	0.000123439383706625	0.00030041263902178526	0.9521989971757626	0.6140664335029272	78	271
CUL4B	-0.5259929575447022	-3.839192975173352	0.000123439383706625	0.00030041263902178526	3.9485648496004297	4.474557807145132	78	271
RPS13	-0.8037684133660559	-3.838556187484652	0.0001237598962569031	0.0003011617742144905	8.247528305326872	9.051296718692928	78	271
HORMAD2-AS1	-0.40116281307566615	-3.8379193997959518	0.00012408119320883593	0.0003018817052986917	0.6429808531634278	1.044143666239094	78	271
ENSG00000251143	0.22330846317734876	3.8379193997959518	0.00012408119320883593	0.0003018817052986917	0.719697216877501	0.49638875370015223	78	271
NBPF14	0.6268851249624126	3.8372826121072516	0.0001244032763514369	0.0003025722331844379	3.4970113771514684	2.870126252189056	78	271
KLRC3	-0.72181847862826	-3.8372826121072516	0.0001244032763514369	0.0003025722331844379	1.2630309180492307	1.9848493966774907	78	271
NUBP2	-0.5334111357213667	-3.8372826121072516	0.0001244032763514369	0.0003025722331844379	4.150925745471898	4.684336881193265	78	271
B9D1	-0.4661687891023769	-3.8366458244185515	0.00012472614747771615	0.00030332642220749214	3.1649421137655525	3.6311109028679294	78	271
PLEKHB1	-0.8620442337450331	-3.8360090367298514	0.00012504980838379254	0.00030408237713578577	6.279863556215488	7.141907789960521	78	271
ENTPD6	-0.4648453038442444	-3.835372249041151	0.00012537426087044778	0.00030471519293303055	4.370867892737472	4.835713196581716	78	271
VSIG1	-0.13728030377016986	-3.835372249041151	0.00012537426087044778	0.00030471519293303055	0.17344306336689547	0.31072336713706533	78	271
ANKRD34C-AS1	0.28812774321470935	3.835372249041151	0.00012537426087044778	0.00030471519293303055	0.4434932998465699	0.15536555663186052	78	271
ENSG00000259924	0.39129941142310787	3.835372249041151	0.00012537426087044778	0.00030471519293303055	1.3079472627731583	0.9166478513500504	78	271
ENSG00000279667	0.21348919494176888	3.835372249041151	0.00012537426087044778	0.00030471519293303055	0.6102157269676604	0.3967265320258915	78	271
ENSG00000254692	-0.4603166761442494	-3.8347354613524507	0.0001256995067417943	0.00030544310702128346	0.22972608306869033	0.6900427592129398	78	271
NDUFB1P2	0.3575591114084019	3.8347354613524507	0.0001256995067417943	0.00030544310702128346	0.5617842064997924	0.20422509509139056	78	271
PTH1R	-0.6303703197164268	-3.8334618859750504	0.00012635238587299646	0.0003069981266997147	2.156366785806125	2.7867371055225516	78	271
ENSG00000269968	0.7302631014611667	3.8328250982863503	0.00012668002275995072	0.00030776266844179714	2.554817528585981	1.8245544271248144	78	271
C11orf49	-0.47069827295433786	-3.83218831059765	0.00012700846028557145	0.0003085289985395176	4.701659138483513	5.172357411437851	78	271
AARS1	-0.4520524646944155	-3.83155152290895	0.00012733770027284486	0.0003092971208715722	5.317312387516157	5.769364852210573	78	271
DGKA	-0.5871789957482072	-3.83091473522025	0.00012766774454853191	0.00031003530267742767	3.3233747094494785	3.9105537051976857	78	271
ENSG00000268205	0.749535258690055	3.83091473522025	0.00012766774454853191	0.00031003530267742767	3.2535957946576155	2.5040605359675605	78	271
ENSG00000278026	1.3542814817987887	3.8296411598428493	0.00012833025329128667	0.00031148476619837005	2.0111021441657893	0.6568206623670004	78	271
RPS29P21	0.28614645711769005	3.8296411598428493	0.00012833025329128667	0.00031148476619837005	0.42840459984783447	0.1422581427301444	78	271
SNORD46	2.401170492722299	3.8296411598428493	0.00012833025329128667	0.00031148476619837005	3.982778719610585	1.581608226888286	78	271
RHOBTB2	-0.6423390361201009	-3.8296411598428493	0.00012833025329128667	0.00031148476619837005	3.334543402421033	3.976882438541134	78	271
DSG2	-0.4822586854952362	-3.8296411598428493	0.00012833025329128667	0.00031148476619837005	0.5501777711591986	1.0324364566544348	78	271
KCNMB4	-0.5882717270104649	-3.829004372154149	0.00012866272143097213	0.000312163997205363	2.3894739738630415	2.9777457008735064	78	271
PDIA3P1	-0.5144047385660979	-3.829004372154149	0.00012866272143097213	0.000312163997205363	2.615474857343028	3.129879595909126	78	271
ENSG00000262413	0.3433019538309655	3.829004372154149	0.00012866272143097213	0.000312163997205363	1.2480700582175495	0.904768104386584	78	271
LPAR4	-0.5830991793245072	-3.829004372154149	0.00012866272143097213	0.000312163997205363	0.9413848247863342	1.5244840041108414	78	271
C4B	-0.9187575761452207	-3.828367584465449	0.0001289960012045288	0.00031287662283568295	5.4054577819670255	6.324215358112246	78	271
RN7SL827P	0.25201376952773424	3.828367584465449	0.0001289960012045288	0.00031287662283568295	0.47518026656213536	0.2231664970344011	78	271
CDC34	-0.5022592969213076	-3.828367584465449	0.0001289960012045288	0.00031287662283568295	4.72085625458802	5.223115551509328	78	271
ENSG00000275329	0.12494688884643251	3.827730796776749	0.00012933009445781352	0.00031365489329511227	0.43214324138031185	0.30719635253387934	78	271
ENSG00000224331	0.20884728563536575	3.8270940090880488	0.00012966500304067985	0.000314434981821665	0.47940140441503076	0.270554118779665	78	271
RN7SL838P	0.5781013169296128	3.8264572213993486	0.00013000072880631208	0.00031518468134667486	0.9284238578097828	0.35032254088016995	78	271
ENSG00000226308	0.1472411594619375	3.8264572213993486	0.00013000072880631208	0.00031518468134667486	0.42844705664997706	0.28120589718803957	78	271
C7orf57	-0.32187853523701004	-3.8251836460219484	0.0001306746393208158	0.00031675383045828316	0.5090261345638424	0.8309046698008524	78	271
ENSG00000286656	0.2302034107138905	3.8251836460219484	0.0001306746393208158	0.00031675383045828316	0.5053604518635082	0.2751570411496177	78	271
ADIPOR2	-0.48211806262756784	-3.824546858333248	0.00013101282779603984	0.0003174762896832644	4.108339999277253	4.590458061904821	78	271
CHIT1	-0.4308950710329027	-3.824546858333248	0.00013101282779603984	0.0003174762896832644	0.7060841684724473	1.13697923950535	78	271
PGF	-0.6056545142640117	-3.824546858333248	0.00013101282779603984	0.0003174762896832644	2.0628170073927063	2.668471521656718	78	271
DAGLB	-0.45541258923158834	-3.8232732829558476	0.00013169168052828972	0.0003190235666953443	3.0607031792525268	3.516115768484115	78	271
SUPT7L	-0.4817172869851638	-3.8232732829558476	0.00013169168052828972	0.0003190235666953443	3.769706078732552	4.251423365717716	78	271
RTN1	-0.9720750723335554	-3.8232732829558476	0.00013169168052828972	0.0003190235666953443	5.343193315509887	6.315268387843442	78	271
ENSG00000260400	0.4663796847774757	3.8226364952671474	0.0001320323485349828	0.000319750893267429	1.4945787461176234	1.0281990613401477	78	271
NSUN2	-0.5459341594077309	-3.8226364952671474	0.0001320323485349828	0.000319750893267429	3.810836166148612	4.356770325556343	78	271
KRI1	-0.4784880838787049	-3.8226364952671474	0.0001320323485349828	0.000319750893267429	3.2197406973907046	3.6982287812694095	78	271
KIF23-AS1	-0.293032247896411	-3.8219997075784473	0.00013237384680842013	0.0003205124899863839	0.6549840931233212	0.9480163410197322	78	271
UQCC3	-0.410959772719655	-3.8219997075784473	0.00013237384680842013	0.0003205124899863839	2.068660238242382	2.479620010962037	78	271
VAMP4	-0.39393736969021953	-3.821362919889747	0.0001327161772333163	0.0003212430137765418	2.7134348892949762	3.1073722589851958	78	271
SLC2A12	-0.3509129700005871	-3.821362919889747	0.0001327161772333163	0.0003212430137765418	0.7325487897747656	1.0834617597753526	78	271
ENSG00000259707	0.2803744605739415	3.821362919889747	0.0001327161772333163	0.0003212430137765418	0.7016517325058648	0.42127727193192327	78	271
HDAC2	-0.5529454681433466	-3.820726132201047	0.00013305934169838274	0.0003219094464296756	5.243366737451934	5.796312205595281	78	271
TAF5	-0.4181589788655877	-3.820726132201047	0.00013305934169838274	0.0003219094464296756	1.5853357289629106	2.0034947078284984	78	271
ENSG00000263729	0.7666590588480013	3.820726132201047	0.00013305934169838274	0.0003219094464296756	1.1041766329116058	0.3375175740636045	78	271
DSE	-0.6682519254387422	-3.820726132201047	0.00013305934169838274	0.0003219094464296756	2.5239204354080895	3.1921723608468318	78	271
RAB30-DT	0.8631593391661796	3.820726132201047	0.00013305934169838274	0.0003219094464296756	3.6177466465790142	2.7545873074128346	78	271
AKAP12	-0.7382697067098123	-3.820089344512347	0.00013340334209632765	0.0003225443487799317	4.224074360863432	4.962344067573245	78	271
XRCC2	0.42224162867079307	3.820089344512347	0.00013340334209632765	0.0003225443487799317	1.4865326885495829	1.0642910598787898	78	271
TXK	-0.187608858279589	-3.820089344512347	0.00013340334209632765	0.0003225443487799317	0.1524847918991551	0.3400936501787441	78	271
GORASP1	-0.43850290262642755	-3.820089344512347	0.00013340334209632765	0.0003225443487799317	4.163417162977277	4.6019200656037045	78	271
ENSG00000225867	0.22685455682249017	3.820089344512347	0.00013340334209632765	0.0003225443487799317	0.4805165427234743	0.25366198590098415	78	271
ZNF603P	0.2509472866503576	3.820089344512347	0.00013340334209632765	0.0003225443487799317	0.8557371028505997	0.6047898162002421	78	271
GRWD1	-0.49786580293598526	-3.819452556823647	0.00013374818032318991	0.00032327927122534675	2.81449509540544	3.312360898341425	78	271
KLHL12	-0.39950892894283774	-3.819452556823647	0.00013374818032318991	0.00032327927122534675	3.4977818605192814	3.897290789462119	78	271
ANKRD30BL	0.38203122157058705	3.819452556823647	0.00013374818032318991	0.00032327927122534675	0.7287183221988176	0.34668710062823055	78	271
HNRNPR	-0.4789864703563529	-3.8188157691349462	0.0001340938582794493	0.00032408178481595337	5.696722828228715	6.175709298585068	78	271
RASSF8	-0.6741137402571531	-3.818178981446246	0.00013444037786980445	0.00032482000054368437	3.5673319017196685	4.241445641976822	78	271
OSCP1	-0.48430263426913056	-3.818178981446246	0.00013444037786980445	0.00032482000054368437	2.5322997680179102	3.016602402287041	78	271
ENSG00000263809	-0.6721792909462481	-3.818178981446246	0.00013444037786980445	0.00032482000054368437	0.3079217869058618	0.9801010778521099	78	271
C1QTNF7	-0.19672383833108772	-3.817542193757546	0.0001347877410020626	0.0003255929487899549	0.22409981546578847	0.4208236537968762	78	271
SNORA40	1.606110757863023	3.817542193757546	0.0001347877410020626	0.0003255929487899549	2.656784538318441	1.050673780455418	78	271
ENSG00000240399	0.30806203699035517	3.816905406068846	0.00013513594958891595	0.0003263676241802341	1.0062689590309024	0.6982069220405472	78	271
DCAF5	-0.503671113439021	-3.816905406068846	0.00013513594958891595	0.0003263676241802341	3.683716869084465	4.187387982523486	78	271
AMPD2	-0.6655197263381138	-3.8162686183801457	0.00013548500554638743	0.00032714403028634117	4.1532934279698726	4.818813154307986	78	271
PRR19	-0.46379180728787084	-3.8162686183801457	0.00013548500554638743	0.00032714403028634117	0.9589585843417532	1.422750391629624	78	271
MT-RNR2	-2.8252541294206273	-3.8156318306914456	0.00013583491079471877	0.0003278888079677991	7.5959562472555335	10.42121037667616	78	271
AMER1	0.21900739126388724	3.8156318306914456	0.00013583491079471877	0.0003278888079677991	1.5884268647600324	1.3694194734961451	78	271
CDK6	0.8468070749091177	3.8156318306914456	0.00013583491079471877	0.0003278888079677991	3.8828000566255443	3.0359929817164266	78	271
PKD1P2	0.2571150951686827	3.8149950430027455	0.00013618566725792647	0.00032870204896862294	0.6535487807971624	0.3964336856284797	78	271
KBTBD11-OT1	0.130520246435192	3.8137214676253453	0.00013688974154635325	0.0003303006211663559	0.4737229625150913	0.3432027160798993	78	271
CPZ	-0.35969290610850385	-3.8137214676253453	0.00013688974154635325	0.0003303006211663559	0.33728804842257726	0.6969809545310811	78	271
WFDC3	-0.3422702845552854	-3.8137214676253453	0.00013688974154635325	0.0003303006211663559	0.6399647746658137	0.9822350592210991	78	271
ENSG00000277693	0.4830582735501057	3.8130846799366447	0.0001372430632398114	0.0003311194751299334	0.774444125360675	0.29138585181056925	78	271
RFPL1S	0.5754411257724488	3.8124478922479446	0.0001375972438850681	0.0003318727466114797	2.0702334196007626	1.4947922938283138	78	271
NDUFAF5	-0.4566999473900064	-3.8124478922479446	0.0001375972438850681	0.0003318727466114797	3.26917614472083	3.7258760921108363	78	271
DTD1	-0.4686253095127553	-3.8124478922479446	0.0001375972438850681	0.0003318727466114797	2.503639039450942	2.972264348963697	78	271
ZNF730	0.45061082032094335	3.8118111045592444	0.00013795228542634597	0.00033269525554233424	1.732108448917125	1.2814976285961817	78	271
ENSG00000276462	0.1277494707981	3.8111743168705443	0.00013830818981164228	0.0003335196779622954	0.29145098601952923	0.16370151522142923	78	271
LINC-PINT	0.7254182393049744	3.810537529181844	0.00013866495899339526	0.0003343120431945225	3.3516437535140082	2.626225514209034	78	271
ENSG00000274712	0.6081586892812747	3.810537529181844	0.00013866495899339526	0.0003343120431945225	2.93723685528256	2.329078166001285	78	271
ENSG00000234997	0.15005064461544698	3.809900741493144	0.00013902259492781788	0.0003351061756839792	0.4714241964956172	0.3213735518801702	78	271
REC8	-0.6533933716497562	-3.809900741493144	0.00013902259492781788	0.0003351061756839792	3.8003890818115384	4.453782453461295	78	271
WAPL	-0.5140779322774911	-3.809263953804444	0.000139381099575564	0.0003359362015979105	3.325233607501925	3.839311539779416	78	271
NUP35	-0.49340371978437636	-3.808627166115744	0.00013974047490084018	0.0003367681571861183	3.3123014407318476	3.805705160516224	78	271
GLUD2	-0.43806004224653006	-3.8079903784270437	0.00014010072287207187	0.00033756776184246746	0.9995295538508501	1.4375895960973801	78	271
PAOX	-0.48588064798540254	-3.8079903784270437	0.00014010072287207187	0.00033756776184246746	1.2018700811720202	1.6877507291574227	78	271
IGHV4-59	-0.453525713941508	-3.807353590738343	0.00014046184546190332	0.0003383691486881022	0.19024451590002536	0.6437702298415333	78	271
EXTL3	-0.5848986698859076	-3.807353590738343	0.00014046184546190332	0.0003383691486881022	3.754224918394983	4.3391235882808905	78	271
ENSG00000261575	0.16047004034196816	3.806716803049643	0.00014082384464675357	0.0003391378946497031	0.5495462481422977	0.38907620780032953	78	271
SLC2A6	-0.5398863341845337	-3.806716803049643	0.00014082384464675357	0.0003391378946497031	1.8350930704138928	2.3749794045984265	78	271
NEK8	-0.3581533392059033	-3.806716803049643	0.00014082384464675357	0.0003391378946497031	0.8987520261193058	1.2569053653252091	78	271
PLA2R1	-0.3938961827682823	-3.806080015360943	0.00014118672240770458	0.00033994278220470864	0.562969164445116	0.9568653472133983	78	271
THAP10	-0.41840958504039105	-3.806080015360943	0.00014118672240770458	0.00033994278220470864	1.7708164590800364	2.1892260441204274	78	271
WRAP53	-0.5179648893321311	-3.8054432276722427	0.00014155048072939103	0.00034074946284349953	2.6018978607921617	3.119862750124293	78	271
ALG6	-0.5064954817887979	-3.8054432276722427	0.00014155048072939103	0.00034074946284349953	2.1408810457240888	2.6473765275128867	78	271
NOD1	-0.38619811444805974	-3.8048064399835426	0.0001419151216004444	0.0003415232959825686	1.7227112317173616	2.1089093461654214	78	271
CHMP7	-0.386080908090773	-3.8048064399835426	0.0001419151216004444	0.0003415232959825686	3.8405452914058857	4.226626199496659	78	271
TWNK	-0.5664688583649724	-3.8048064399835426	0.0001419151216004444	0.0003415232959825686	2.319179046442208	2.8856479048071804	78	271
USP53	-0.6115256935295401	-3.8041696522948425	0.00014228064701438115	0.00034236821816056867	1.9918846645386867	2.603410358068227	78	271
NSUN5P1	0.48577498922175044	3.8035328646061424	0.0001426470589680484	0.00034321510202574957	3.4432350414238178	2.9574600522020673	78	271
